V_ID,Town,Cluster_result,Cluster_name,QoL_Score,Marital status,Population Density,Natural Increase,Social Increase,Housing Price,Income,edu1,edu2,NO2,PM2.5,Hospital,Water,Green,Area,Metro in 300m,Multi Metro in 300m,Metro in 500m,Multi Metro in 500m,Primary School,High School,Gym,Fire station,Police station,Shelter
65000050-006,Xinzhuang District,1,Suburb: Small Town Settlement,19.62,0.116621398,0.266575093,0.185271442,0.109397207,0.243445633,0.041538356,0.112492313,0.547420098,0.094125604,0.611416803,0.428571429,0,0,0.00044595,0,0,0,0,1,0,0,1,1,0
65000050-048,Xinzhuang District,4,Close to Downtown: Convenient Transportation,40.46,0.259320695,0.062831716,0.222640178,0.126869512,0.243445633,0.115530944,0.257791154,0.709848216,0.071854732,0.705260074,0,0,1,0.005310508,1,0,1,0,1,0,0,0,1,0.003875969
65000050-002,Xinzhuang District,3,City Center,80.11,0.235726869,0.099178928,0.241119181,0.138509029,0.243445633,0.125269269,0.231502668,0.447047909,0.07973842,0.847833973,0.285714286,0,0,0.003202445,1,0,1,0,1,1,0,1,1,0.007751938
65000050-067,Xinzhuang District,1,Suburb: Small Town Settlement,57.93,0.078531043,0.181816202,0.1738904,0.109563136,0.243445633,0.024510706,0.073244475,0.47720814,0.087151014,0.705260074,0,0,1,0.000357024,0,0,0,0,1,1,0,1,1,0
65000050-079,Xinzhuang District,5,"Outskirt: High Population Density, Old Town",38.84,0.074252381,0.313988378,0.164613214,0.110220886,0.243445633,0.030180374,0.077210628,0.448914545,0.07973842,0.673869104,0,0,0,0.00023395,1,0,1,0,1,0,0,0,1,0
65000050-050,Xinzhuang District,4,Close to Downtown: Convenient Transportation,52.62,0.238763468,0.280996132,0.237278046,0.131561703,0.243445633,0.11251659,0.242347992,0.553881035,0.087151014,0.705260074,0,0,1,0.001095688,1,0,1,0,1,0,0,0,1,0.003875969
65000010-092,Banqiao District,6,Downtown: New Taipei City,37.57,0.184703254,0.129926492,0.187953685,0.122194197,0.275669313,0.077635695,0.182758979,0.614027088,0.118217374,0.533985797,0.571428571,0,1,0.0020026,1,0,1,0,0,0,0,1,1,0.003875969
65000010-010,Banqiao District,1,Suburb: Small Town Settlement,95.03,0.150649853,0.053473669,0.183906703,0.143698625,0.275669313,0.071398395,0.146756402,0.523334513,0.123413006,0.626988191,0.571428571,1,1,0.003662582,0,0,1,0,1,1,1,1,1,0.003875969
65000010-058,Banqiao District,6,Downtown: New Taipei City,28.43,0.093205691,0.274211082,0.154633391,0.115446111,0.275669313,0.038128373,0.092104762,0.482427004,0.112713706,0.580358595,0,0,0,0.000377052,0,0,1,0,1,0,0,1,1,0
65000010-123,Banqiao District,1,Suburb: Small Town Settlement,52.42,0.125839189,0.203070412,0.164613214,0.11134935,0.275669313,0.044737657,0.119081038,0.537800712,0.132959752,0.557139743,0.428571429,0,1,0.000731667,0,0,0,0,1,1,0,1,1,0.007751938
65000010-081,Banqiao District,6,Downtown: New Taipei City,64.78,0.100148522,0.218934531,0.166206477,0.106746816,0.275669313,0.03967283,0.100910251,0.459376624,0.118217374,0.518586252,0.428571429,0,1,0.000468803,0,0,1,0,0,1,0,1,1,0
65000010-034,Banqiao District,6,Downtown: New Taipei City,2.96,0.091702622,0.371183947,0.152897108,0.113974647,0.275669313,0.029588944,0.085862056,0.505844392,0.106880049,0.557139743,0.285714286,0,0,0.000219255,0,0,1,0,0,1,0,0,0,0
65000010-026,Banqiao District,6,Downtown: New Taipei City,70.09,0.097263134,0.251042658,0.147556529,0.115590401,0.275669313,0.043258964,0.094506,0.461818089,0.112713706,0.57261181,0.142857143,0,0,0.000429621,1,0,1,1,0,1,0,1,1,0
65000010-088,Banqiao District,6,Downtown: New Taipei City,25.27,0.131034283,0.304430033,0.183906703,0.112989681,0.275669313,0.054990604,0.127278124,0.541708745,0.132959752,0.526282365,0.428571429,0,0,0.000459323,0,0,1,0,1,0,0,1,1,0
65000010-091,Banqiao District,6,Downtown: New Taipei City,25.74,0.131677612,0.310569483,0.205102574,0.109397207,0.275669313,0.05020781,0.125977832,0.529330798,0.118217374,0.533985797,0,0,1,0.000498029,0,0,0,0,0,1,0,1,1,0
65000010-060,Banqiao District,6,Downtown: New Taipei City,18.15,0.09312709,0.182723834,0.161367884,0.109975343,0.275669313,0.039912181,0.090889001,0.45785199,0.112713706,0.580358595,0,0,1,0.000622514,0,0,1,0,0,0,0,1,0,0.003875969
65000010-053,Banqiao District,1,Suburb: Small Town Settlement,58.53,0.106722779,0.066619218,0.16300045,0.111587485,0.275669313,0.050071033,0.10405461,0.49351437,0.106880049,0.603641642,0.142857143,1,1,0.001894076,0,0,0,0,1,0,0,1,1,0
65000010-114,Banqiao District,6,Downtown: New Taipei City,6.52,0.085680981,0.309681816,0.161367884,0.113522888,0.275669313,0.034932975,0.085521703,0.448565386,0.123413006,0.533985797,0.142857143,0,0,0.000238008,0,0,0,0,0,1,0,0,1,0
65000010-013,Banqiao District,6,Downtown: New Taipei City,27.42,0.088491698,0.281924481,0.166206477,0.110220886,0.275669313,0.045194493,0.090633886,0.423440812,0.123413006,0.533985797,0.428571429,0,0,0.000307889,0,0,0,0,0,1,0,1,1,0
65000010-021,Banqiao District,6,Downtown: New Taipei City,0.47,0.120500221,0.285422034,0.190574459,0.117213531,0.275669313,0.051052064,0.11673558,0.481639579,0.109504152,0.619822705,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65000010-036,Banqiao District,6,Downtown: New Taipei City,24.13,0.116217779,0.355024618,0.176837378,0.110383843,0.275669313,0.038482572,0.110813481,0.543013265,0.106880049,0.557139743,0.285714286,0,0,0.000297274,0,0,0,0,0,1,1,1,1,0
65000010-082,Banqiao District,1,Suburb: Small Town Settlement,72.51,0.124520179,0.340422457,0.185271442,0.116233415,0.275669313,0.082428675,0.12382661,0.370212279,0.132959752,0.526282365,0.428571429,0,1,0.000381434,0,0,0,0,1,1,0,1,1,0
65000010-014,Banqiao District,6,Downtown: New Taipei City,43.82,0.123098153,0.344927173,0.164613214,0.112138169,0.275669313,0.065013126,0.125606275,0.372872329,0.123413006,0.480216469,0.285714286,0,0,0.000243684,0,0,1,1,0,0,1,0,1,0.003875969
65000010-073,Banqiao District,6,Downtown: New Taipei City,36.22,0.114627691,0.217115838,0.130264391,0.111903009,0.275669313,0.058212048,0.111182936,0.457094194,0.123413006,0.549414514,0.285714286,0,0,0.00051398,0,0,1,0,0,1,0,1,1,0.003875969
65000010-054,Banqiao District,6,Downtown: New Taipei City,1.41,0.177745706,0.303780438,0.16300045,0.108388912,0.275669313,0.081604967,0.17652028,0.564388448,0.106880049,0.603641642,0,0,0,0.000675066,0,0,0,0,1,0,0,1,0,0
65000010-061,Banqiao District,6,Downtown: New Taipei City,3.02,0.132955315,0.334648625,0.172390328,0.109810907,0.275669313,0.069277374,0.129384239,0.47871721,0.106880049,0.57261181,0,0,0,0.000373801,0,0,1,0,0,0,0,1,0,0
65000010-112,Banqiao District,1,Suburb: Small Town Settlement,54.84,0.131616084,0.090401525,0.172390328,0.106038218,0.275669313,0.048226354,0.127893388,0.554240479,0.123413006,0.549414514,0.142857143,1,1,0.001680451,0,0,0,0,1,1,0,0,1,0.003875969
65000010-094,Banqiao District,6,Downtown: New Taipei City,10.42,0.121290318,0.252275208,0.161367884,0.110788676,0.275669313,0.041536993,0.113438805,0.565649116,0.118217374,0.533985797,0.285714286,0,1,0.00047259,0,0,0,0,0,0,0,1,1,0
65000010-125,Banqiao District,6,Downtown: New Taipei City,3.7,0.115825618,0.301284216,0.193135521,0.109893199,0.275669313,0.039115795,0.109389182,0.54718045,0.112713706,0.533985797,0,0,0,0.00037176,0,0,0,0,0,1,0,0,1,0
65000010-079,Banqiao District,6,Downtown: New Taipei City,15.46,0.140637755,0.284374266,0.1738904,0.106746816,0.275669313,0.058757641,0.138668968,0.506584196,0.118217374,0.518586252,0.428571429,0,0,0.000503486,0,0,0,0,0,1,0,1,1,0
65000010-033,Banqiao District,1,Suburb: Small Town Settlement,69.89,0.157345967,0.092022589,0.212718945,0.128601857,0.275669313,0.076466586,0.15607111,0.502144548,0.106880049,0.626988191,0.428571429,0,1,0.002156938,0,0,1,0,1,1,0,1,1,0
65000010-107,Banqiao District,1,Suburb: Small Town Settlement,24.33,0.080419407,0.248936677,0.181128826,0.113447124,0.275669313,0.046983588,0.079433283,0.402413641,0.106880049,0.580358595,0,0,1,0.000322761,0,0,0,0,1,0,0,1,0,0.003875969
65000010-120,Banqiao District,0,Suburb: Remote and Desolate,13.1,0.123122998,0.34972711,0.20047712,0.12508981,0.275669313,0.061195934,0.117371573,0.472983229,0.106880049,0.580358595,0,0,1,0.000347952,0,0,0,0,1,0,0,0,1,0
65000010-098,Banqiao District,6,Downtown: New Taipei City,2.15,0.236904987,0.232671352,0.208438852,0.111189877,0.275669313,0.095689575,0.235346213,0.760326187,0.123413006,0.57261181,0.142857143,0,1,0.001497546,0,0,0,0,0,1,0,0,1,0.003875969
65000010-045,Banqiao District,6,Downtown: New Taipei City,4.17,0.080082817,0.305332313,0.170872176,0.111189877,0.275669313,0.029019461,0.075159276,0.497448109,0.106880049,0.619198995,0,0,0,0.000243234,0,0,1,0,0,0,0,1,0,0
65000010-023,Banqiao District,6,Downtown: New Taipei City,11.83,0.12332516,0.232664975,0.179715207,0.114937042,0.275669313,0.046111939,0.117844509,0.523732642,0.106880049,0.557139743,0.285714286,0,0,0.000572182,0,0,0,0,0,1,1,0,1,0.003875969
65000010-078,Banqiao District,6,Downtown: New Taipei City,28.76,0.187872395,0.273382922,0.191862346,0.104681327,0.275669313,0.087984772,0.186440808,0.524357556,0.118217374,0.549414514,0.285714286,0,1,0.000772095,0,0,0,0,0,1,0,1,1,0
65000010-064,Banqiao District,6,Downtown: New Taipei City,23.45,0.112316673,0.281204521,0.167780532,0.11102983,0.275669313,0.040179484,0.104798171,0.537653523,0.112713706,0.57261181,0,0,1,0.000389859,0,0,1,0,0,1,0,1,0,0
65000010-083,Banqiao District,1,Suburb: Small Town Settlement,58.74,0.126033971,0.115396883,0.181128826,0.10753173,0.275669313,0.05353,0.121347734,0.526435493,0.132959752,0.526282365,0.428571429,0,1,0.001286341,0,0,0,0,1,1,0,1,1,0
65000010-019,Banqiao District,6,Downtown: New Taipei City,49.19,0.111420395,0.327078094,0.159715209,0.110627181,0.275669313,0.04106452,0.106241199,0.498816946,0.123413006,0.480216469,0.285714286,0,0,0.000351286,0,0,1,1,0,0,1,1,1,0
65000010-110,Banqiao District,6,Downtown: New Taipei City,75.74,0.119387012,0.332694927,0.156348283,0.112449753,0.275669313,0.075072132,0.119664204,0.420590443,0.123413006,0.518586252,0.285714286,0,1,0.000326004,1,0,1,0,0,1,0,1,1,0
65000010-093,Banqiao District,6,Downtown: New Taipei City,22.18,0.029931935,0.071425243,0.101431872,0.114347438,0.275669313,0.007117205,0.028787219,0.422665094,0.118217374,0.533985797,0.142857143,0,1,0.000531206,0,0,0,0,0,0,0,1,1,0
65000010-037,Banqiao District,6,Downtown: New Taipei City,27.22,0.197688127,0.346114823,0.202815738,0.096132955,0.275669313,0.089953427,0.192898162,0.54414458,0.106880049,0.557139743,0.428571429,0,1,0.000691105,0,0,0,0,0,1,1,0,1,0
65000010-044,Banqiao District,6,Downtown: New Taipei City,70.23,0.252774767,0.290800055,0.209526574,0.106570636,0.275669313,0.131033978,0.251402844,0.345087046,0.106880049,0.57261181,0,0,1,0.001205349,1,0,1,1,0,1,0,1,0,0
65000010-024,Banqiao District,6,Downtown: New Taipei City,77.49,0.129679864,0.229118837,0.143882862,0.118838487,0.275669313,0.070995078,0.133997593,0.383618381,0.123413006,0.57261181,0.285714286,0,0,0.00066957,1,0,1,1,0,1,0,1,1,0
65000010-048,Banqiao District,6,Downtown: New Taipei City,2.76,0.173213588,0.145883476,0.149359022,0.115010154,0.275669313,0.069132301,0.16593083,0.619274651,0.100692614,0.634784369,0,0,1,0.001268768,0,0,0,0,0,0,0,1,1,0
65000010-113,Banqiao District,6,Downtown: New Taipei City,14.78,0.191727878,0.078648542,0.218799264,0.119948802,0.275669313,0.082964456,0.191629069,0.592480517,0.123413006,0.57261181,0.142857143,0,1,0.001949848,0,0,0,0,0,1,0,0,1,0
65000010-052,Banqiao District,6,Downtown: New Taipei City,39.05,0.130685205,0.105328737,0.164613214,0.110627181,0.275669313,0.048145647,0.123525139,0.56591799,0.100692614,0.603641642,0.142857143,1,1,0.00148051,0,0,0,0,0,1,0,1,1,0
65000010-051,Banqiao District,6,Downtown: New Taipei City,0.6,0.133135156,0.253826059,0.149359022,0.105859444,0.275669313,0.051634776,0.12886237,0.566706877,0.100692614,0.603641642,0,0,0,0.000645394,0,0,0,0,0,0,0,1,0,0
65000010-005,Banqiao District,6,Downtown: New Taipei City,88.17,0.064915213,0.123778319,0.169335671,0.115155989,0.275669313,0.059972269,0.067643784,0.369231798,0.123413006,0.518586252,0.428571429,0,0,0.000636168,1,0,1,1,0,1,0,1,1,0
65000010-104,Banqiao District,6,Downtown: New Taipei City,74.93,0.110425477,0.18952474,0.176837378,0.112372066,0.275669313,0.05989154,0.106070874,0.438255802,0.106880049,0.57261181,0.142857143,0,1,0.000684494,1,0,1,1,0,1,0,1,0,0.003875969
65000010-103,Banqiao District,6,Downtown: New Taipei City,58.94,0.101692076,0.297951672,0.169335671,0.106393811,0.275669313,0.048184392,0.098216583,0.440162361,0.106880049,0.557139743,0.285714286,0,1,0.000302736,0,0,1,0,0,1,1,0,1,0
65000010-046,Banqiao District,6,Downtown: New Taipei City,9.74,0.125224495,0.198913223,0.159715209,0.106482304,0.275669313,0.058066624,0.122622881,0.484943461,0.106880049,0.634784369,0,0,0,0.000458837,1,0,1,0,0,0,0,1,0,0
65000010-119,Banqiao District,6,Downtown: New Taipei City,1.01,0.124926661,0.371673062,0.175372661,0.11268198,0.275669313,0.05417362,0.118509419,0.495230358,0.106880049,0.603641642,0,0,0,0.000281482,0,0,0,0,0,0,0,1,0,0
65000010-027,Banqiao District,6,Downtown: New Taipei City,87.77,0.071314828,0.227225843,0.16300045,0.113295188,0.275669313,0.03640968,0.06930367,0.424184768,0.106880049,0.57261181,0.142857143,0,0,0.000324996,1,1,1,1,0,1,0,1,1,0
65000010-022,Banqiao District,6,Downtown: New Taipei City,94.42,0.132264805,0.112885987,0.164613214,0.11419872,0.275669313,0.062743961,0.129222106,0.467268117,0.123413006,0.57261181,0.428571429,0,1,0.001523813,1,1,1,1,0,1,0,1,1,0.003875969
65000010-105,Banqiao District,6,Downtown: New Taipei City,57.12,0.108818414,0.146265763,0.159715209,0.105499929,0.275669313,0.038038896,0.103362785,0.539948323,0.106880049,0.557139743,0.428571429,0,1,0.00056738,0,0,0,0,0,1,1,1,1,0.003875969
65000010-102,Banqiao District,6,Downtown: New Taipei City,8.2,0.132871122,0.37984421,0.176837378,0.106834666,0.275669313,0.0531271,0.125985138,0.513788424,0.106880049,0.557139743,0.285714286,0,0,0.000306217,0,0,0,0,0,1,1,0,1,0
65000010-035,Banqiao District,6,Downtown: New Taipei City,84.21,0.214231706,0.355479184,0.211666458,0.120523401,0.275669313,0.099382562,0.211866681,0.525171616,0.106880049,0.557139743,0.285714286,0,1,0.000658765,1,0,1,1,0,1,1,1,1,0.003875969
65000010-007,Banqiao District,6,Downtown: New Taipei City,59.61,0.098736856,0.228984701,0.143882862,0.108133391,0.275669313,0.043345931,0.099656593,0.475540771,0.123413006,0.533985797,0.428571429,0,0,0.000487162,1,0,1,0,0,1,0,1,1,0.003875969
65000010-039,Banqiao District,6,Downtown: New Taipei City,74.46,0.143814174,0.269591328,0.152897108,0.113749373,0.275669313,0.058513162,0.13726668,0.550009881,0.106880049,0.57261181,0.142857143,0,1,0.000534002,1,1,1,0,0,1,0,1,1,0
65000010-075,Banqiao District,6,Downtown: New Taipei City,64.31,0.10912363,0.246419308,0.176837378,0.108303893,0.275669313,0.056056904,0.112028352,0.425845197,0.123413006,0.518586252,0.428571429,0,0,0.000443557,1,0,1,0,0,1,0,1,1,0
65000010-117,Banqiao District,6,Downtown: New Taipei City,10.62,0.107085159,0.365552666,0.172390328,0.11134935,0.275669313,0.036603864,0.09963532,0.530746893,0.106880049,0.557139743,0.285714286,0,0,0.000345743,0,0,1,0,0,1,1,0,0,0
65000010-068,Banqiao District,6,Downtown: New Taipei City,23.92,0.140416218,0.23954475,0.1738904,0.109810907,0.275669313,0.060868316,0.132789138,0.51423107,0.112713706,0.541696523,0,0,0,0.000600314,1,0,1,0,0,0,0,1,1,0.003875969
65000010-122,Banqiao District,6,Downtown: New Taipei City,32.59,0.079902205,0.328300562,0.176837378,0.110302438,0.275669313,0.031979077,0.073424302,0.469531533,0.112713706,0.541696523,0,0,0,0.000163983,1,0,1,0,0,0,0,1,1,0
65000010-118,Banqiao District,6,Downtown: New Taipei City,21.44,0.076353363,0.1802539,0.166206477,0.113219016,0.275669313,0.035153335,0.071733338,0.453052317,0.106880049,0.603641642,0,0,0,0.000504505,1,0,1,0,0,0,0,1,0,0
65000010-040,Banqiao District,6,Downtown: New Taipei City,31.45,0.109332358,0.276478948,0.156348283,0.111428871,0.275669313,0.049752532,0.106612532,0.471248122,0.106880049,0.57261181,0,0,0,0.000376369,1,0,1,0,0,1,0,1,0,0
65000010-041,Banqiao District,6,Downtown: New Taipei City,87.84,0.142177857,0.055283265,0.186620359,0.128552312,0.275669313,0.081961222,0.142953884,0.456140737,0.106880049,0.634784369,0.142857143,1,1,0.003390915,1,0,1,0,0,1,0,1,1,0.003875969
65000010-126,Banqiao District,6,Downtown: New Taipei City,25.2,0.039938992,0.017380743,0.151139099,0.11389969,0.275669313,0.011832946,0.037882255,0.4439375,0.118217374,0.611416803,0,0,1,0.002809798,0,0,0,0,0,1,0,0,1,0
65000010-108,Banqiao District,6,Downtown: New Taipei City,29.97,0.098595664,0.374035972,0.166206477,0.108979747,0.275669313,0.043103202,0.093945204,0.462564588,0.112713706,0.580358595,0,0,0,0.000204117,0,0,1,0,1,0,0,1,1,0
65000010-115,Banqiao District,6,Downtown: New Taipei City,79.03,0.069088027,0.295961781,0.159715209,0.117005541,0.275669313,0.034970113,0.07148973,0.407403001,0.123413006,0.480216469,0.285714286,0,1,0.00026957,1,0,1,1,0,0,0,1,1,0
65000010-072,Banqiao District,6,Downtown: New Taipei City,11.56,0.139198501,0.301414201,0.182525911,0.111666579,0.275669313,0.079235676,0.135401631,0.399986375,0.123413006,0.549414514,0.285714286,0,0,0.000520758,0,0,0,0,0,0,0,1,1,0
65000010-018,Banqiao District,6,Downtown: New Taipei City,59.01,0.085617527,0.275481333,0.138195131,0.11102983,0.275669313,0.037922382,0.087070643,0.425027584,0.123413006,0.480216469,0.285714286,0,0,0.00024065,1,0,1,1,0,0,0,1,1,0
65000010-109,Banqiao District,6,Downtown: New Taipei City,37.5,0.074220581,0.320450034,0.185271442,0.115228713,0.275669313,0.039538288,0.073429408,0.427048305,0.112713706,0.541696523,0,0,0,0.000219732,1,0,1,0,0,0,0,1,1,0
65000010-062,Banqiao District,6,Downtown: New Taipei City,4.7,0.11272893,0.302390739,0.178284808,0.122012394,0.275669313,0.052839192,0.107592736,0.475501333,0.106880049,0.603641642,0,0,1,0.000349046,0,0,0,0,0,0,0,1,0,0
65000010-029,Banqiao District,6,Downtown: New Taipei City,75.54,0.153503184,0.238181583,0.183906703,0.123846359,0.275669313,0.073741337,0.148031763,0.545357959,0.106880049,0.619198995,0,0,1,0.00071757,1,0,1,1,0,1,0,1,1,0
65000010-002,Banqiao District,6,Downtown: New Taipei City,73.86,0.046335167,0.210035557,0.145731263,0.111981536,0.275669313,0.028773514,0.049823495,0.388148825,0.123413006,0.518586252,0.428571429,0,0,0.000238987,1,0,1,0,0,1,0,1,1,0
65000010-089,Banqiao District,6,Downtown: New Taipei City,27.89,0.118128182,0.046183851,0.1738904,0.10753173,0.275669313,0.042801439,0.113126652,0.556702176,0.118217374,0.611416803,0.428571429,0,1,0.003252343,0,0,0,0,0,1,0,1,1,0.011627907
65000010-057,Banqiao District,6,Downtown: New Taipei City,9.27,0.204903323,0.333147684,0.191862346,0.098965228,0.275669313,0.101548164,0.200019547,0.504477876,0.118217374,0.549414514,0,0,0,0.000627521,0,0,1,0,0,0,0,1,1,0
65000010-065,Banqiao District,6,Downtown: New Taipei City,84.34,0.221446599,0.175639913,0.223575112,0.111981536,0.275669313,0.12476759,0.219456871,0.35920616,0.123413006,0.541696523,0.428571429,0,0,0.001696031,1,0,1,1,0,1,0,1,1,0.011627907
65000010-050,Banqiao District,6,Downtown: New Taipei City,31.18,0.171953793,0.189756584,0.179715207,0.110302438,0.275669313,0.073218561,0.167783593,0.569555887,0.106880049,0.603641642,0,1,1,0.000902788,0,0,0,0,0,1,0,1,1,0
65000010-015,Banqiao District,6,Downtown: New Taipei City,24.6,0.096590298,0.34622869,0.164613214,0.114716923,0.275669313,0.052060536,0.095947796,0.415260414,0.123413006,0.557139743,0.285714286,0,0,0.000219812,0,0,0,0,0,1,1,0,1,0
65000010-017,Banqiao District,6,Downtown: New Taipei City,5.85,0.140851419,0.343067485,0.166206477,0.105137772,0.275669313,0.055328669,0.133076391,0.570282678,0.123413006,0.557139743,0.285714286,0,0,0.000357108,0,0,0,0,0,1,1,0,1,0
65000010-006,Banqiao District,6,Downtown: New Taipei City,50.67,0.15023979,0.207722339,0.164613214,0.099271203,0.275669313,0.06612144,0.149951033,0.538228656,0.123413006,0.533985797,0.428571429,0,1,0.00096664,0,0,1,0,0,1,0,1,1,0
65000010-100,Banqiao District,0,Suburb: Remote and Desolate,5.11,0.11055429,0.195862692,0.145731263,0.114421598,0.275669313,0.044287678,0.110890915,0.515785995,0.123413006,0.57261181,0.142857143,0,1,0.000647076,0,0,0,0,0,0,0,0,1,0.003875969
65000010-099,Banqiao District,6,Downtown: New Taipei City,17.67,0.169460971,0.259664341,0.164613214,0.109893199,0.275669313,0.06672522,0.162802381,0.630935097,0.123413006,0.57261181,0.142857143,0,0,0.000746287,0,0,0,0,1,1,0,1,1,0.003875969
