Region,County Name,Township Name,Village Name,c_Population,c_Sex Ratio,c_Population Density,c_Dependency Ratio,c_Child Dependency Ratio,c_Elderly Dependency Ratio,c_Aging Index,c_Population aged 0-14,c_Population aged 15-64,c_Population aged 65 and above,j_15 with Doctorate Degree,j_15 with Master Degree,j_15 with University Education,j_15 with Vocational Education,j_15 with Senior High School Education,j_15 with Junior High School Education,j_15 with Elementary School Education,j_15 with Self-Taught Education,j_15 who are Illiterate,c_15 who are Unmarried,c_15 who are Married,c_15 who are Divorced,c_Natural Increase,c_Social Increase,c_Total Number of Households,ji_Total Comprehensive Income,ji_Average Comprehensive Income,ji_Median Comprehensive Income,ji_Comprehensive Income Q1,ji_Comprehensive Income Q3,ji_Comprehensive Income std,ji_Total Amount of Various Types of Income,ji_Income from Wages and Salaries,Median Housing Price with parking space,Median Housing Price no parking space,NO2,PM2.5,water,108green,m108300,m108300s,m108500,m108500s,fire,police,primary,secondary,gym,area,multiHospital,Shelter
新北市三重區光田里,新北市,三重區,光田里,4468,95.45,53569.93,37.01,11.59,25.42,219.31,378,3261,829,28,260,1150,549,1127,487,455,7,27,1407.0,1985.0,397.0,-15,-51,1933,991548.0,716.0,462.0,214.0,859.0,978.3,986241.0,727533.0,16250000.0,9600000.0,30.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,83266.0,1.0,0.0
新北市三重區光華里,新北市,三重區,光華里,2188,90.59,50959.57,36.32,11.96,24.36,203.65,192,1605,391,9,116,564,218,604,269,199,1,16,744.0,897.0,211.0,-5,95,991,471117.0,687.0,423.0,197.0,871.0,924.93,470160.0,350353.0,16250000.0,9600000.0,34.0,12.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,42052.0,1.0,0.0
新北市三重區光輝里,新北市,三重區,光輝里,1549,97.32,18206.18,34.93,12.11,22.82,188.49,139,1148,262,6,58,368,150,402,248,162,2,14,518.0,644.0,137.0,-3,-8,631,267648.0,610.0,369.0,199.0,686.0,884.34,265542.0,198416.0,16250000.0,9600000.0,34.0,12.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,81419.0,2.0,1.0
新北市三重區光陽里,新北市,三重區,光陽里,6453,98.07,41896.07,30.5,10.6,19.9,187.79,524,4945,984,17,397,1746,787,1651,764,522,9,36,2182.0,2866.0,515.0,0,9,2629,1620850.0,753.0,458.0,226.0,895.0,1008.41,1625376.0,1192293.0,16250000.0,9600000.0,30.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,152473.0,1.0,0.0
新北市三重區六合里,新北市,三重區,六合里,3927,99.54,40148.04,37.31,15.1,22.2,146.99,432,2860,635,12,159,834,366,1033,634,413,13,31,1317.0,1545.0,362.0,5,2,1535,590437.0,559.0,378.0,186.0,715.0,629.05,587249.0,454072.0,16250000.0,9600000.0,33.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,97882.0,2.0,0.0
新北市三重區六福里,新北市,三重區,六福里,6013,96.57,55172.22,35.18,19.65,15.54,79.06,874,4448,691,12,249,1395,562,1536,952,409,3,21,1797.0,2593.0,433.0,17,68,2071,949109.0,581.0,393.0,191.0,741.0,672.32,944547.0,728658.0,16250000.0,9600000.0,30.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,105830.0,1.0,1.0
新北市三重區博愛里,新北市,三重區,博愛里,4725,94.05,64257.74,31.03,13.89,17.14,123.35,501,3606,618,18,208,1137,461,1266,718,382,5,29,1500.0,2094.0,354.0,3,-68,1650,829278.0,601.0,380.0,191.0,688.0,1349.37,825617.0,607484.0,16250000.0,9600000.0,30.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,88978.0,0.0,0.0
新北市三重區厚德里,新北市,三重區,厚德里,3790,95.66,60484.19,39.08,18.75,20.33,108.41,511,2725,554,14,208,905,432,908,431,368,2,11,1136.0,1630.0,290.0,-7,-63,1465,759565.0,708.0,433.0,215.0,866.0,923.23,755328.0,579989.0,16250000.0,9600000.0,33.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,61982.0,1.0,0.0
新北市三重區吉利里,新北市,三重區,吉利里,1443,96.59,52866.83,33.0,10.05,22.95,228.44,109,1085,249,4,72,329,169,368,227,147,4,14,506.0,581.0,139.0,4,-25,632,211428.0,539.0,393.0,195.0,686.0,586.85,210389.0,167860.0,16250000.0,9600000.0,34.0,12.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,35805.0,1.0,0.0
新北市三重區同安里,新北市,三重區,同安里,1507,105.03,3812.35,33.13,14.75,18.37,124.55,167,1132,208,3,50,284,123,437,273,151,6,13,476.0,546.0,200.0,0,26,603,164490.0,482.0,339.0,195.0,603.0,467.47,163704.0,132994.0,16250000.0,9600000.0,34.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,71638.0,1.0,1.0
新北市三重區同慶里,新北市,三重區,同慶里,1851,94.84,4052.85,35.7,13.71,21.99,160.43,187,1364,300,11,95,489,174,469,237,166,4,19,603.0,771.0,166.0,4,28,743,347611.0,657.0,408.0,186.0,840.0,768.01,346062.0,269003.0,16250000.0,9600000.0,34.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,52318.0,1.0,0.0
新北市三重區國隆里,新北市,三重區,國隆里,2799,94.11,48496.92,32.84,13.38,19.46,145.39,282,2107,410,1,144,709,316,718,346,258,3,22,952.0,1119.0,263.0,-2,-57,1130,516256.0,645.0,415.0,211.0,818.0,711.35,518553.0,423840.0,16250000.0,9600000.0,34.0,12.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,57122.0,2.0,0.0
新北市三重區培德里,新北市,三重區,培德里,3905,97.72,23280.91,36.3,16.72,19.58,117.12,479,2865,561,21,207,939,377,1024,512,325,6,15,1231.0,1671.0,282.0,7,-34,1444,753092.0,666.0,415.0,212.0,766.0,884.83,750060.0,525753.0,16250000.0,9600000.0,30.0,7.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,163972.0,1.0,1.0
新北市三重區大同里,新北市,三重區,大同里,2044,92.83,58757.58,28.88,9.21,19.67,213.7,146,1586,312,9,110,555,244,547,243,176,0,14,740.0,781.0,225.0,-5,-1,936,438158.0,671.0,423.0,189.0,839.0,795.48,438015.0,329371.0,16250000.0,9600000.0,34.0,12.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,37251.0,2.0,0.0
新北市三重區大園里,新北市,三重區,大園里,2933,99.39,69385.63,40.0,17.42,22.58,129.59,365,2095,473,13,143,655,276,795,367,301,2,16,890.0,1204.0,291.0,3,-15,1155,537739.0,716.0,414.0,196.0,883.0,1117.81,535380.0,421383.0,16250000.0,9600000.0,34.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,43624.0,2.0,0.0
新北市三重區大安里,新北市,三重區,大安里,1745,98.52,53297.09,35.59,13.44,22.14,164.74,173,1287,285,4,48,385,159,502,257,207,0,10,580.0,662.0,200.0,-1,4,679,214162.0,526.0,354.0,169.0,711.0,530.51,212818.0,167130.0,16250000.0,9600000.0,34.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,35104.0,1.0,0.0
新北市三重區大德里,新北市,三重區,大德里,882,89.27,40273.97,35.9,10.79,25.12,232.86,70,649,163,2,38,200,94,265,113,98,1,1,312.0,341.0,74.0,-2,2,364,138639.0,557.0,343.0,200.0,743.0,574.01,138168.0,108183.0,16250000.0,9600000.0,51.0,12.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,22335.0,1.0,0.0
新北市三重區大有里,新北市,三重區,大有里,5533,98.1,18195.15,32.37,14.43,17.94,124.38,603,4180,750,17,261,1390,534,1459,773,461,7,28,1771.0,2434.0,431.0,11,36,2038,1008433.0,581.0,391.0,199.0,751.0,661.29,1003991.0,716986.0,16250000.0,9600000.0,30.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,283301.0,0.0,1.0
新北市三重區奕壽里,新北市,三重區,奕壽里,1792,96.92,14834.68,36.9,12.61,24.29,192.73,165,1309,318,9,84,437,185,487,225,184,2,14,638.0,675.0,190.0,3,-27,783,325887.0,618.0,377.0,190.0,748.0,830.75,323171.0,244225.0,16250000.0,9600000.0,33.0,17.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,113665.0,1.0,3.0
新北市三重區安慶里,新北市,三重區,安慶里,2112,90.27,64684.08,35.38,10.83,24.55,226.63,169,1560,383,6,82,471,211,543,338,273,3,16,753.0,834.0,219.0,-10,-42,887,304469.0,522.0,344.0,173.0,666.0,630.66,302760.0,237498.0,16250000.0,9600000.0,34.0,17.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,25844.0,2.0,0.0
新北市三重區富福里,新北市,三重區,富福里,2153,90.87,34068.61,36.27,16.77,19.49,116.23,265,1580,308,7,71,444,202,539,378,227,6,14,679.0,911.0,162.0,-7,-14,789,287355.0,525.0,363.0,185.0,654.0,594.81,286084.0,235764.0,16250000.0,9600000.0,33.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,71487.0,0.0,1.0
新北市三重區富華里,新北市,三重區,富華里,3462,101.05,84227.43,38.04,18.82,19.22,102.12,472,2508,482,17,175,757,329,840,513,331,9,19,984.0,1525.0,270.0,12,33,1359,684959.0,677.0,423.0,214.0,871.0,891.14,681961.0,530855.0,16250000.0,9600000.0,33.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,36534.0,0.0,0.0
新北市三重區富貴里,新北市,三重區,富貴里,6823,91.98,9090.41,35.11,18.28,16.83,92.09,923,5050,850,50,570,1906,729,1447,719,442,8,29,1940.0,3132.0,470.0,40,125,2914,2256462.0,1065.0,573.0,252.0,1285.0,1472.09,2277324.0,1625290.0,16250000.0,9600000.0,33.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,461659.0,0.0,3.0
新北市三重區尚德里,新北市,三重區,尚德里,3193,92.12,38212.98,39.43,15.94,23.49,147.4,365,2290,538,16,136,743,299,785,476,348,6,19,1068.0,1289.0,243.0,-4,-54,1222,482541.0,567.0,354.0,185.0,706.0,720.6,479631.0,389776.0,16250000.0,9600000.0,33.0,17.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,98372.0,1.0,0.0
新北市三重區崇德里,新北市,三重區,崇德里,4092,101.18,41752.97,39.23,14.66,24.57,167.52,431,2939,722,6,139,811,382,1047,736,484,14,42,1304.0,1691.0,386.0,-13,-39,1552,573232.0,557.0,386.0,196.0,700.0,576.37,569040.0,461997.0,16250000.0,9600000.0,33.0,17.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,103628.0,1.0,0.0
新北市三重區平和里,新北市,三重區,平和里,1550,104.49,55936.49,38.64,11.54,27.1,234.88,129,1118,303,3,36,285,154,454,250,206,2,31,514.0,593.0,189.0,-8,4,635,174340.0,464.0,284.0,155.0,579.0,557.94,173080.0,142511.0,16250000.0,9600000.0,34.0,12.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,30155.0,2.0,0.0
新北市三重區幸福里,新北市,三重區,幸福里,4813,97.01,23751.36,35.65,13.75,21.9,159.22,488,3548,777,16,236,1073,505,1327,680,448,12,28,1619.0,1959.0,427.0,-4,-1,1896,780095.0,583.0,363.0,172.0,699.0,732.23,796059.0,539119.0,16250000.0,9600000.0,34.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,204629.0,2.0,0.0
新北市三重區德厚里,新北市,三重區,德厚里,377,91.37,965.25,41.73,8.27,33.46,404.55,22,266,89,1,8,71,33,111,73,50,0,8,109.0,172.0,32.0,-2,-10,165,58154.0,565.0,367.0,180.0,664.0,692.59,57808.0,36081.0,16250000.0,9600000.0,30.0,13.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,153627.0,1.0,0.0
新北市三重區忠孝里,新北市,三重區,忠孝里,1884,96.25,53173.77,37.82,12.29,25.53,207.74,168,1367,349,4,75,434,186,535,248,212,5,17,633.0,762.0,191.0,0,3,782,308788.0,582.0,368.0,189.0,720.0,671.92,308031.0,224672.0,16250000.0,9600000.0,34.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,28526.0,2.0,0.0
新北市三重區慈化里,新北市,三重區,慈化里,2604,95.06,49989.44,35.84,16.64,19.2,115.36,319,1917,368,3,97,570,242,696,418,244,4,11,863.0,1066.0,198.0,0,-11,932,382952.0,550.0,387.0,188.0,716.0,565.29,380622.0,302157.0,16250000.0,9600000.0,32.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,50968.0,0.0,0.0
新北市三重區慈惠里,新北市,三重區,慈惠里,2316,99.14,68360.93,36.0,13.56,22.43,165.37,231,1703,382,6,105,465,202,582,423,272,4,26,758.0,976.0,186.0,8,88,912,369527.0,609.0,391.0,218.0,736.0,894.72,368919.0,308157.0,16250000.0,9600000.0,32.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,32654.0,0.0,0.0
新北市三重區慈愛里,新北市,三重區,慈愛里,3561,96.09,60478.94,35.76,13.08,22.68,173.47,343,2623,595,7,102,725,337,935,641,432,9,30,1168.0,1489.0,320.0,-5,-46,1368,427288.0,476.0,350.0,178.0,624.0,471.19,423572.0,348603.0,16250000.0,9600000.0,32.0,13.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,57691.0,0.0,0.0
新北市三重區慈生里,新北市,三重區,慈生里,2343,97.22,49628.26,40.89,13.05,27.84,213.36,217,1663,463,3,71,489,220,609,369,326,9,30,745.0,1011.0,192.0,-4,-33,892,311806.0,518.0,346.0,192.0,648.0,644.02,309647.0,241768.0,16250000.0,9600000.0,32.0,13.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,58565.0,0.0,0.0
新北市三重區慈祐里,新北市,三重區,慈祐里,5092,97.82,51926.86,35.25,16.44,18.8,114.38,619,3765,708,10,220,1127,521,1263,767,522,8,35,1664.0,2126.0,392.0,3,187,1879,888434.0,638.0,407.0,209.0,789.0,760.94,884787.0,670370.0,16250000.0,9600000.0,33.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,92385.0,0.0,0.0
新北市三重區慈福里,新北市,三重區,慈福里,2297,105.09,64566.0,38.21,12.88,25.33,196.73,214,1662,421,4,84,465,178,624,410,287,12,19,786.0,886.0,231.0,5,19,955,280234.0,493.0,346.0,182.0,665.0,488.28,278294.0,217834.0,16250000.0,9600000.0,30.0,7.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,26938.0,0.0,0.0
新北市三重區成功里,新北市,三重區,成功里,6574,91.05,3415.57,34.33,17.61,16.71,94.9,862,4894,818,24,437,1805,778,1656,554,426,8,24,1992.0,2834.0,540.0,11,33,2790,1744592.0,831.0,517.0,241.0,1080.0,1039.85,1755752.0,1353765.0,16250000.0,9600000.0,31.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,234973.0,1.0,0.0
新北市三重區承德里,新北市,三重區,承德里,1869,103.82,12470.39,37.93,11.81,26.13,221.25,160,1355,354,7,64,387,176,492,311,235,13,24,606.0,813.0,151.0,1,4,656,285710.0,627.0,433.0,196.0,780.0,757.6,284817.0,213546.0,16250000.0,9600000.0,39.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,56315.0,1.0,0.0
新北市三重區文化里,新北市,三重區,文化里,2386,99.67,34511.19,44.69,15.71,28.99,184.56,259,1649,478,5,145,527,255,607,290,287,3,8,746.0,985.0,213.0,-9,-69,960,435398.0,626.0,362.0,196.0,753.0,959.18,437136.0,273035.0,16250000.0,9600000.0,34.0,12.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,68088.0,2.0,0.0
新北市三重區正安里,新北市,三重區,正安里,2056,92.33,54864.71,38.92,14.8,24.12,163.01,219,1480,357,9,94,467,214,549,279,207,3,15,655.0,850.0,190.0,7,1,856,340617.0,579.0,366.0,181.0,710.0,669.44,337671.0,224654.0,16250000.0,9600000.0,34.0,12.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,34593.0,2.0,0.0
新北市三重區正德里,新北市,三重區,正德里,1222,95.21,50760.16,44.79,16.11,28.67,177.94,136,844,242,4,58,261,115,327,168,146,2,5,394.0,482.0,126.0,-4,1,522,170779.0,562.0,380.0,175.0,736.0,655.68,169723.0,125150.0,16250000.0,9600000.0,34.0,12.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,30250.0,2.0,0.0
新北市三重區正義里,新北市,三重區,正義里,1894,101.7,28935.91,41.87,17.23,24.64,143.04,230,1335,329,5,88,469,211,464,220,197,1,9,622.0,798.0,146.0,7,-14,767,378664.0,661.0,378.0,192.0,790.0,991.93,376692.0,255343.0,16250000.0,9600000.0,34.0,12.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,62801.0,2.0,1.0
新北市三重區民生里,新北市,三重區,民生里,4454,97.52,56885.23,38.15,16.25,21.9,134.73,524,3224,706,7,163,967,449,1181,650,491,7,15,1454.0,1747.0,424.0,-8,23,1724,625291.0,536.0,355.0,175.0,668.0,599.01,622357.0,488674.0,16250000.0,9600000.0,34.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,78492.0,2.0,0.0
新北市三重區永吉里,新北市,三重區,永吉里,3078,92.62,41739.55,36.86,18.01,18.85,104.69,405,2249,424,6,141,684,299,807,428,287,3,18,986.0,1258.0,251.0,-5,-18,1190,520694.0,596.0,400.0,198.0,723.0,767.37,518579.0,417561.0,16250000.0,9600000.0,30.0,7.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,82742.0,0.0,0.0
新北市三重區永安里,新北市,三重區,永安里,4309,97.12,65798.31,36.27,18.75,17.52,93.42,593,3162,554,10,185,927,428,1131,626,384,7,18,1318.0,1791.0,361.0,0,-61,1527,693946.0,611.0,407.0,200.0,800.0,649.45,687622.0,571520.0,16250000.0,9600000.0,30.0,7.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,73208.0,0.0,0.0
新北市三重區永德里,新北市,三重區,永德里,5239,94.69,42355.2,39.48,18.1,21.38,118.09,680,3756,803,13,190,1120,473,1395,783,542,8,35,1677.0,2099.0,415.0,4,4,1919,717470.0,547.0,367.0,189.0,706.0,607.81,711495.0,562442.0,16250000.0,9600000.0,33.0,17.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,129681.0,1.0,1.0
新北市三重區永春里,新北市,三重區,永春里,2027,93.97,77313.3,37.24,17.4,19.84,114.01,257,1477,293,6,80,482,219,497,264,204,4,14,631.0,823.0,185.0,1,-7,808,351749.0,625.0,409.0,212.0,754.0,777.73,350985.0,278405.0,16250000.0,9600000.0,34.0,12.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,27074.0,1.0,0.0
新北市三重區永清里,新北市,三重區,永清里,5719,93.14,68984.23,38.21,19.5,18.7,95.91,807,4138,774,12,239,1268,530,1393,912,519,11,28,1809.0,2355.0,421.0,3,-33,2009,872781.0,561.0,388.0,190.0,713.0,639.25,869506.0,693707.0,16250000.0,9600000.0,30.0,7.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,82816.0,0.0,0.0
新北市三重區永煇里,新北市,三重區,永煇里,2639,104.42,50323.22,32.15,12.97,19.18,147.88,259,1997,383,7,94,559,232,696,494,271,3,24,888.0,1089.0,245.0,2,4,981,360055.0,518.0,355.0,174.0,652.0,581.91,357668.0,293254.0,16250000.0,9600000.0,30.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,43233.0,0.0,0.0
新北市三重區永發里,新北市,三重區,永發里,6133,99.9,22787.06,33.47,18.11,15.36,84.86,832,4595,706,19,325,1631,583,1449,821,440,8,25,1810.0,2818.0,394.0,23,-52,2203,1288031.0,656.0,416.0,203.0,844.0,764.56,1294882.0,903949.0,16250000.0,9600000.0,30.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,273218.0,0.0,0.0
新北市三重區永盛里,新北市,三重區,永盛里,3532,93.01,40053.98,42.65,20.44,22.21,108.7,506,2476,550,8,126,750,313,919,510,377,4,19,1071.0,1439.0,298.0,-2,-3,1281,451384.0,530.0,363.0,191.0,667.0,567.63,449471.0,355592.0,16250000.0,9600000.0,30.0,7.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,81966.0,0.0,2.0
新北市三重區永福里,新北市,三重區,永福里,5642,92.89,45119.76,36.94,19.2,17.74,92.41,791,4120,731,8,167,1278,546,1460,824,518,11,39,1800.0,2290.0,460.0,9,-37,2023,847803.0,569.0,383.0,192.0,702.0,634.11,842220.0,636078.0,16250000.0,9600000.0,30.0,7.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,121908.0,0.0,1.0
新北市三重區永興里,新北市,三重區,永興里,1374,89.78,5943.96,35.91,13.06,22.85,175.0,132,1011,231,6,65,307,159,412,169,114,2,8,448.0,547.0,155.0,2,-15,628,272930.0,633.0,406.0,206.0,796.0,695.75,270761.0,192204.0,16250000.0,9600000.0,51.0,12.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,32844.0,1.0,0.0
新北市三重區永豐里,新北市,三重區,永豐里,6303,94.96,66214.24,34.82,20.86,13.97,66.97,975,4675,653,8,196,1380,587,1621,1005,495,6,30,1946.0,2536.0,510.0,8,-31,2195,934866.0,564.0,378.0,195.0,731.0,589.74,927725.0,749107.0,16250000.0,9600000.0,30.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,96273.0,0.0,0.0
新北市三重區永順里,新北市,三重區,永順里,5397,92.34,83752.33,32.64,17.74,14.89,83.93,722,4069,606,11,173,1207,493,1365,951,432,11,32,1769.0,2159.0,446.0,5,-76,1908,746970.0,525.0,349.0,179.0,655.0,602.49,740622.0,608663.0,16250000.0,9600000.0,30.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,61890.0,0.0,0.0
新北市三重區清和里,新北市,三重區,清和里,4045,90.0,9726.22,29.9,11.08,18.82,169.86,345,3114,586,24,270,1081,516,1072,436,290,2,9,1330.0,1797.0,359.0,6,60,1887,988540.0,737.0,459.0,194.0,941.0,865.42,983385.0,744680.0,16250000.0,9600000.0,51.0,12.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,64442.0,1.0,0.0
新北市三重區溪美里,新北市,三重區,溪美里,8740,93.23,48698.68,31.71,14.77,16.94,114.69,980,6636,1124,30,466,2119,990,2144,1282,665,14,50,2784.0,3707.0,767.0,1,66,3540,1687367.0,661.0,424.0,210.0,837.0,762.3,1689499.0,1314384.0,16250000.0,9600000.0,33.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,174802.0,1.0,0.0
新北市三重區瑞德里,新北市,三重區,瑞德里,2537,99.61,43970.33,41.26,16.98,24.28,142.95,305,1796,436,2,87,516,231,673,383,305,9,26,805.0,997.0,244.0,-4,12,944,317943.0,520.0,345.0,173.0,659.0,565.11,317230.0,235645.0,16250000.0,9600000.0,33.0,17.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,57070.0,1.0,0.0
新北市三重區田中里,新北市,三重區,田中里,6637,94.52,64206.87,38.82,19.33,19.49,100.87,924,4781,932,18,322,1651,652,1624,815,587,14,30,2063.0,2846.0,441.0,32,-8,2375,1200978.0,637.0,425.0,215.0,817.0,700.12,1214391.0,899586.0,16250000.0,9600000.0,30.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,110670.0,1.0,0.0
新北市三重區田安里,新北市,三重區,田安里,6481,93.06,51486.36,33.93,14.55,19.38,133.24,704,4839,938,23,343,1524,667,1764,857,545,10,44,2112.0,2755.0,503.0,-2,73,2431,1180144.0,637.0,410.0,207.0,811.0,741.03,1185132.0,882832.0,16250000.0,9600000.0,30.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,123744.0,1.0,0.0
新北市三重區田心里,新北市,三重區,田心里,4188,98.2,35656.82,35.45,12.19,23.25,190.72,377,3092,719,10,175,973,415,1109,629,462,2,36,1462.0,1736.0,347.0,-3,-59,1614,637682.0,545.0,370.0,181.0,699.0,586.4,645781.0,477237.0,16250000.0,9600000.0,30.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,115739.0,1.0,0.0
新北市三重區碧華里,新北市,三重區,碧華里,8462,91.4,29740.9,33.05,18.63,14.42,77.38,1185,6360,917,51,753,2450,982,1865,692,447,14,23,2426.0,3920.0,560.0,48,229,3755,3016519.0,1048.0,616.0,260.0,1322.0,1677.3,3043957.0,2248155.0,16250000.0,9600000.0,32.0,13.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,296362.0,0.0,0.0
新北市三重區福利里,新北市,三重區,福利里,2362,84.96,11586.95,28.23,12.11,16.12,133.18,223,1842,297,12,157,669,250,640,247,148,4,12,802.0,1014.0,225.0,0,37,1042,603618.0,794.0,515.0,254.0,1040.0,886.3,600719.0,462896.0,16250000.0,9600000.0,34.0,12.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,48828.0,2.0,0.0
新北市三重區福安里,新北市,三重區,福安里,3100,95.95,46378.03,32.42,11.88,20.55,173.02,278,2341,481,4,125,777,323,821,430,306,4,32,1040.0,1289.0,273.0,-5,-58,1245,549669.0,615.0,409.0,201.0,744.0,744.66,545529.0,420258.0,16250000.0,9600000.0,34.0,17.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,62804.0,2.0,1.0
新北市三重區福德里,新北市,三重區,福德里,4280,91.33,40766.18,34.55,15.81,18.74,118.49,503,3181,596,18,236,1064,477,1146,474,334,5,23,1386.0,1763.0,387.0,11,83,1783,927322.0,721.0,390.0,188.0,830.0,1239.4,979976.0,614184.0,16250000.0,9600000.0,30.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,105765.0,1.0,0.0
