index,County Name,Township Name,Village Name,QoL,Child Dependency Ratio,Elderly Dependency Ratio,Social Increase,Average Income,Metro 300 Multi,Metro 500 Multi,V_ID
新北市樹林區保安里,新北市,樹林區,保安里,1.123572638292874,0.3,0.2,0.1,0.2,0.0,0.0,65000070-005
新北市樹林區光興里,新北市,樹林區,光興里,3.096152290786233,0.3,0.1,0.3,0.1,0.0,0.0,65000070-031
新北市樹林區北園里,新北市,樹林區,北園里,3.6184283157625474,0.2,0.1,0.3,0.1,0.0,0.0,65000070-025
新北市樹林區南園里,新北市,樹林區,南園里,3.00456199344481,0.5,0.1,0.5,0.5,0.0,0.0,65000070-024
新北市樹林區和平里,新北市,樹林區,和平里,2.769232284941814,0.4,0.2,0.2,0.1,0.0,0.0,65000070-015
新北市樹林區圳安里,新北市,樹林區,圳安里,3.4658764053448756,0.2,0.1,0.3,0.1,0.0,0.0,65000070-004
新北市樹林區圳民里,新北市,樹林區,圳民里,4.488727866545378,0.2,0.1,0.3,0.1,0.0,0.0,65000070-040
新北市樹林區圳生里,新北市,樹林區,圳生里,2.7859061511652756,0.1,0.1,0.3,0.1,0.0,0.0,65000070-041
新北市樹林區圳福里,新北市,樹林區,圳福里,4.062352301931043,0.5,0.1,0.2,0.1,0.0,0.0,65000070-028
新北市樹林區坡內里,新北市,樹林區,坡內里,2.8105204370988246,0.3,0.2,0.3,0.1,0.0,0.0,65000070-012
新北市樹林區大同里,新北市,樹林區,大同里,3.3025003276663645,0.3,0.1,0.4,0.2,0.0,0.0,65000070-014
新北市樹林區太順里,新北市,樹林區,太順里,3.1462794959271543,0.4,0.1,0.3,0.1,0.0,0.0,65000070-039
新北市樹林區山佳里,新北市,樹林區,山佳里,1.8101663229062852,0.3,0.1,0.5,0.1,0.0,0.0,65000070-035
新北市樹林區彭厝里,新北市,樹林區,彭厝里,3.8288693147437933,0.3,0.1,0.4,0.1,0.0,0.0,65000070-016
新北市樹林區彭福里,新北市,樹林區,彭福里,2.511601872997623,0.4,0.1,0.2,0.2,0.0,0.0,65000070-017
新北市樹林區彭興里,新北市,樹林區,彭興里,3.3426166289493238,0.3,0.1,0.1,0.1,0.0,0.0,65000070-033
新北市樹林區文林里,新北市,樹林區,文林里,2.420693932498408,0.4,0.1,0.2,0.2,0.0,0.0,65000070-034
新北市樹林區東園里,新北市,樹林區,東園里,3.665774780154807,0.3,0.2,0.4,0.2,0.0,0.0,65000070-022
新北市樹林區東山里,新北市,樹林區,東山里,2.167571636392995,0.2,0.2,0.4,0.1,0.0,0.0,65000070-018
新北市樹林區東昇里,新北市,樹林區,東昇里,2.056497211042794,0.4,0.1,0.5,0.2,0.0,0.0,65000070-020
新北市樹林區東陽里,新北市,樹林區,東陽里,2.2985895952995348,0.4,0.1,0.5,0.1,0.0,0.0,65000070-019
新北市樹林區柑園里,新北市,樹林區,柑園里,4.091558710045021,0.5,0.1,0.5,0.5,0.0,0.0,65000070-026
新北市樹林區樂山里,新北市,樹林區,樂山里,1.5739775086720806,0.4,0.2,0.5,0.2,0.0,0.0,65000070-021
新北市樹林區樹人里,新北市,樹林區,樹人里,2.344305772752873,0.4,0.2,0.3,0.3,0.0,0.0,65000070-011
新北市樹林區樹北里,新北市,樹林區,樹北里,1.1673129986561726,0.1,0.5,0.4,0.3,0.0,0.0,65000070-027
新北市樹林區樹南里,新北市,樹林區,樹南里,0.9607308106094827,0.2,0.1,0.4,0.2,0.0,0.0,65000070-010
新北市樹林區樹德里,新北市,樹林區,樹德里,-0.10080050279788177,0.3,0.3,0.3,0.2,0.0,0.0,65000070-008
新北市樹林區樹東里,新北市,樹林區,樹東里,4.05638269127512,0.2,0.4,0.4,0.3,0.0,0.0,65000070-013
新北市樹林區樹福里,新北市,樹林區,樹福里,1.680194709283836,0.3,0.2,0.3,0.4,0.0,0.0,65000070-030
新北市樹林區樹興里,新北市,樹林區,樹興里,2.3122777024649332,0.4,0.2,0.3,0.2,0.0,0.0,65000070-029
新北市樹林區樹西里,新北市,樹林區,樹西里,1.1057360458434957,0.4,0.3,0.2,0.3,0.0,0.0,65000070-009
新北市樹林區潭底里,新北市,樹林區,潭底里,2.2871125177117326,0.3,0.2,0.5,0.2,0.0,0.0,65000070-006
新北市樹林區育英里,新北市,樹林區,育英里,1.409334758267947,0.3,0.2,0.4,0.3,0.0,0.0,65000070-037
新北市樹林區西園里,新北市,樹林區,西園里,1.8745251551511564,0.3,0.2,0.3,0.1,0.0,0.0,65000070-023
新北市樹林區金寮里,新北市,樹林區,金寮里,3.9848511630613284,0.4,0.1,0.5,0.1,0.0,0.0,65000070-032
新北市永和區上林里,新北市,永和區,上林里,2.582136468564201,0.4,0.5,0.3,0.4,0.0,0.0,65000040-051
新北市永和區上溪里,新北市,永和區,上溪里,2.513094398311165,0.1,0.5,0.2,0.3,0.0,0.0,65000040-022
新北市永和區下溪里,新北市,永和區,下溪里,1.9383670563215962,0.2,0.2,0.5,0.4,0.0,0.0,65000040-046
新北市永和區中溪里,新北市,永和區,中溪里,2.7151312609602227,0.2,0.3,0.3,0.4,0.0,0.0,65000040-014
新北市永和區中興里,新北市,永和區,中興里,2.4283938970199817,0.4,0.5,0.5,0.5,0.0,0.0,65000040-018
新北市永和區仁愛里,新北市,永和區,仁愛里,3.487676496953046,0.1,0.4,0.3,0.4,0.0,0.0,65000040-005
新北市永和區保安里,新北市,永和區,保安里,2.2576664596859253,0.4,0.2,0.1,0.5,0.0,0.0,65000040-013
新北市永和區保平里,新北市,永和區,保平里,1.8961316196418443,0.5,0.4,0.1,0.4,0.0,0.0,65000040-033
新北市永和區保順里,新北市,永和區,保順里,2.331455983426606,0.4,0.1,0.5,0.5,0.0,0.0,65000040-062
新北市永和區信義里,新北市,永和區,信義里,3.6203246048869406,0.2,0.4,0.3,0.4,0.0,0.0,65000040-057
新北市永和區光復里,新北市,永和區,光復里,2.8602147190458513,0.3,0.5,0.5,0.4,0.0,0.0,65000040-036
新北市永和區光明里,新北市,永和區,光明里,2.3634231765311506,0.3,0.5,0.2,0.4,0.0,0.0,65000040-004
新北市永和區前溪里,新北市,永和區,前溪里,2.555076364999279,0.2,0.5,0.3,0.4,0.0,0.0,65000040-043
新北市永和區勵行里,新北市,永和區,勵行里,2.7343440546979187,0.2,0.5,0.4,0.3,0.0,0.0,65000040-019
新北市永和區協和里,新北市,永和區,協和里,1.2713564672420012,0.2,0.4,0.3,0.3,0.0,0.0,65000040-027
新北市永和區和平里,新北市,永和區,和平里,2.1005292424752664,0.4,0.4,0.2,0.4,0.0,0.0,65000040-044
新北市永和區大同里,新北市,永和區,大同里,1.1526499592241175,0.2,0.3,0.5,0.3,0.0,0.0,65000040-042
新北市永和區大新里,新北市,永和區,大新里,1.5651107740087027,0.3,0.4,0.4,0.4,0.0,0.0,65000040-032
新北市永和區安和里,新北市,永和區,安和里,4.3556029326710455,0.3,0.4,0.2,0.4,0.0,0.0,65000040-025
新北市永和區店街里,新北市,永和區,店街里,1.4049640138717998,0.3,0.4,0.3,0.5,0.0,0.0,65000040-056
新北市永和區後溪里,新北市,永和區,後溪里,3.807174059323964,0.2,0.5,0.5,0.5,0.0,0.0,65000040-058
新北市永和區得和里,新北市,永和區,得和里,2.2599274923720247,0.3,0.5,0.3,0.4,0.0,0.0,65000040-039
新北市永和區復興里,新北市,永和區,復興里,2.5835435805795868,0.3,0.5,0.4,0.4,0.0,0.0,65000040-037
新北市永和區忠義里,新北市,永和區,忠義里,1.588631492250942,0.2,0.4,0.3,0.2,0.0,0.0,65000040-010
新北市永和區文化里,新北市,永和區,文化里,2.239446372508004,0.2,0.4,0.4,0.4,0.0,0.0,65000040-002
新北市永和區新?里,新北市,永和區,新?里,-1.8251800564650722,0.2,0.5,0.3,0.4,0.0,0.0,65000040-045
新北市永和區新生里,新北市,永和區,新生里,1.6359102839649597,0.1,0.3,0.5,0.4,0.0,0.0,65000040-041
新北市永和區智光里,新北市,永和區,智光里,2.796872020112422,0.5,0.4,0.2,0.2,0.0,1.0,65000040-040
新北市永和區桂林里,新北市,永和區,桂林里,2.3385731839588635,0.3,0.4,0.3,0.3,0.0,0.0,65000040-055
新北市永和區正興里,新北市,永和區,正興里,2.533319685244412,0.2,0.5,0.2,0.4,0.0,0.0,65000040-053
新北市永和區民富里,新北市,永和區,民富里,0.8949794503872786,0.5,0.3,0.2,0.3,0.0,0.0,65000040-059
新北市永和區民族里,新北市,永和區,民族里,2.735433349607451,0.5,0.4,0.2,0.4,0.0,0.0,65000040-016
新北市永和區民本里,新北市,永和區,民本里,0.09371088562815444,0.5,0.3,0.3,0.5,0.0,0.0,65000040-034
新北市永和區民樂里,新北市,永和區,民樂里,1.0471678381897533,0.4,0.4,0.1,0.5,0.0,0.0,65000040-035
新北市永和區民權里,新北市,永和區,民權里,3.24110520978365,0.5,0.4,0.4,0.4,0.0,0.0,65000040-017
新北市永和區民治里,新北市,永和區,民治里,2.1074577287532565,0.4,0.5,0.3,0.3,0.0,0.0,65000040-008
新北市永和區民生里,新北市,永和區,民生里,1.5592827197744348,0.5,0.4,0.4,0.3,0.0,0.0,65000040-049
新北市永和區水源里,新北市,永和區,水源里,4.2176918605586,0.4,0.4,0.2,0.3,0.0,0.0,65000040-026
新北市永和區永元里,新北市,永和區,永元里,2.0020609159546865,0.5,0.4,0.4,0.4,0.0,0.0,65000040-011
新北市永和區永安里,新北市,永和區,永安里,2.3487249758449797,0.3,0.3,0.3,0.5,0.0,0.0,65000040-015
新北市永和區永成里,新北市,永和區,永成里,2.306262556677475,0.2,0.5,0.4,0.2,0.0,0.0,65000040-009
新北市永和區永樂里,新北市,永和區,永樂里,2.496822429898309,0.4,0.3,0.5,0.4,0.0,0.0,65000040-061
新北市永和區永福里,新北市,永和區,永福里,2.42306219597805,0.3,0.5,0.2,0.4,0.0,0.0,65000040-007
新北市永和區永興里,新北市,永和區,永興里,3.376488989757654,0.5,0.5,0.4,0.4,0.0,0.0,65000040-054
新北市永和區永貞里,新北市,永和區,永貞里,2.358382105253118,0.3,0.5,0.2,0.4,0.0,0.0,65000040-006
新北市永和區河堤里,新北市,永和區,河堤里,1.7847165217753778,0.3,0.3,0.3,0.5,0.0,0.0,65000040-028
新北市永和區河濱里,新北市,永和區,河濱里,2.6262340236638027,0.4,0.4,0.5,0.4,0.0,0.0,65000040-048
新北市永和區潭墘里,新北市,永和區,潭墘里,3.4402866953818725,0.4,0.3,0.4,0.5,0.0,0.0,65000040-030
新北市永和區潭安里,新北市,永和區,潭安里,1.8861637828771824,0.4,0.4,0.2,0.4,0.0,0.0,65000040-031
新北市永和區福和里,新北市,永和區,福和里,2.3952729240474864,0.4,0.4,0.3,0.5,0.0,0.0,65000040-038
新北市永和區福林里,新北市,永和區,福林里,1.005210596475723,0.4,0.5,0.4,0.3,0.0,0.0,65000040-001
新北市永和區秀元里,新北市,永和區,秀元里,1.9336062177491957,0.5,0.5,0.5,0.3,0.0,0.0,65000040-060
新北市永和區秀和里,新北市,永和區,秀和里,2.289190983151304,0.3,0.4,0.2,0.5,0.0,0.0,65000040-047
新北市永和區秀得里,新北市,永和區,秀得里,1.0878709739429948,0.5,0.3,0.3,0.3,0.0,0.0,65000040-050
新北市永和區秀成里,新北市,永和區,秀成里,2.2300290429477134,0.3,0.4,0.3,0.3,0.0,0.0,65000040-021
新北市永和區秀朗里,新北市,永和區,秀朗里,1.4637666456235707,0.4,0.4,0.3,0.3,0.0,0.0,65000040-020
新北市永和區秀林里,新北市,永和區,秀林里,2.3702604608198348,0.5,0.3,0.5,0.4,0.0,0.0,65000040-012
新北市永和區竹林里,新北市,永和區,竹林里,1.062625571609491,0.3,0.5,0.3,0.3,0.0,0.0,65000040-023
新北市永和區網溪里,新北市,永和區,網溪里,2.9327757337476936,0.3,0.4,0.4,0.3,0.0,0.0,65000040-052
新北市永和區豫溪里,新北市,永和區,豫溪里,0.9480209633775644,0.1,0.5,0.1,0.4,0.0,0.0,65000040-003
新北市永和區雙和里,新北市,永和區,雙和里,4.214569986106246,0.4,0.3,0.3,0.4,0.0,0.0,65000040-024
新北市永和區頂溪里,新北市,永和區,頂溪里,2.3729824276561167,0.3,0.5,0.3,0.4,0.0,0.0,65000040-029
新北市汐止區中興里,新北市,汐止區,中興里,1.951803475837798,0.1,0.1,0.5,0.2,0.0,0.0,65000110-026
新北市汐止區仁德里,新北市,汐止區,仁德里,2.4568518762902323,0.1,0.4,0.5,0.1,0.0,0.0,65000110-028
新北市汐止區保安里,新北市,汐止區,保安里,1.61123649808658,0.1,0.3,0.4,0.1,0.0,0.0,65000110-011
新北市汐止區保新里,新北市,汐止區,保新里,1.31320857006688,0.1,0.1,0.5,0.1,0.0,0.0,65000110-050
新北市汐止區保長里,新北市,汐止區,保長里,0.9221728651264999,0.4,0.1,0.5,0.2,0.0,0.0,65000110-012
新北市汐止區信望里,新北市,汐止區,信望里,3.383483954457556,0.1,0.5,0.4,0.2,0.0,0.0,65000110-004
新北市汐止區八連里,新北市,汐止區,八連里,0.7987316319433594,0.1,0.4,0.4,0.1,0.0,0.0,65000110-017
新北市汐止區北山里,新北市,汐止區,北山里,2.6124768847129523,0.1,0.2,0.5,0.3,0.0,0.0,65000110-020
新北市汐止區北峰里,新北市,汐止區,北峰里,2.638539984423073,0.1,0.2,0.5,0.2,0.0,0.0,65000110-019
新北市汐止區厚德里,新北市,汐止區,厚德里,2.8895147268738826,0.1,0.1,0.4,0.2,0.0,0.0,65000110-029
新北市汐止區城中里,新北市,汐止區,城中里,3.3957469774003033,0.2,0.1,0.5,0.4,0.0,0.0,65000110-048
新北市汐止區大同里,新北市,汐止區,大同里,2.5617160722494003,0.2,0.1,0.4,0.3,0.0,0.0,65000110-041
新北市汐止區宜興里,新北市,汐止區,宜興里,2.4006109518467205,0.1,0.5,0.5,0.4,0.0,0.0,65000110-025
新北市汐止區山光里,新北市,汐止區,山光里,4.43308933534833,0.1,0.1,0.5,0.2,0.0,0.0,65000110-040
新北市汐止區崇德里,新北市,汐止區,崇德里,2.1952666223096595,0.4,0.1,0.4,0.3,0.0,0.0,65000110-042
新北市汐止區康福里,新北市,汐止區,康福里,4.162039536229398,0.1,0.1,0.5,0.3,0.0,0.0,65000110-036
新北市汐止區建成里,新北市,汐止區,建成里,2.3341194582379896,0.3,0.1,0.3,0.3,0.0,0.0,65000110-047
新北市汐止區復興里,新北市,汐止區,復興里,3.680726595917557,0.3,0.1,0.5,0.5,0.0,0.0,65000110-008
新北市汐止區忠孝里,新北市,汐止區,忠孝里,3.0115686142638496,0.1,0.1,0.5,0.3,0.0,0.0,65000110-030
新北市汐止區忠山里,新北市,汐止區,忠山里,2.3315100791753305,0.1,0.4,0.3,0.5,0.0,0.0,65000110-037
新北市汐止區拱北里,新北市,汐止區,拱北里,-0.48206117991522396,0.2,0.2,0.4,0.1,0.0,0.0,65000110-015
新北市汐止區文化里,新北市,汐止區,文化里,3.5163384458984916,0.3,0.1,0.5,0.4,0.0,0.0,65000110-032
新北市汐止區新昌里,新北市,汐止區,新昌里,2.4332418650489047,0.4,0.2,0.3,0.3,0.0,0.0,65000110-007
新北市汐止區智慧里,新北市,汐止區,智慧里,3.467654945527369,0.2,0.1,0.4,0.4,0.0,0.0,65000110-003
新北市汐止區東勢里,新北市,汐止區,東勢里,3.138983228415614,0.1,0.2,0.5,0.5,0.0,0.0,65000110-039
新北市汐止區東山里,新北市,汐止區,東山里,1.9951773603709628,0.2,0.4,0.4,0.1,0.0,0.0,65000110-023
新北市汐止區樟樹里,新北市,汐止區,樟樹里,4.2439846140637165,0.1,0.3,0.5,0.1,0.0,0.0,65000110-018
新北市汐止區橋東里,新北市,汐止區,橋東里,2.716231367265237,0.5,0.1,0.5,0.3,0.0,0.0,65000110-005
新北市汐止區橫科里,新北市,汐止區,橫科里,4.754645809834721,0.1,0.3,0.5,0.3,0.0,0.0,65000110-022
新北市汐止區江北里,新北市,汐止區,江北里,3.34166007806082,0.2,0.1,0.5,0.1,0.0,0.0,65000110-014
新北市汐止區湖光里,新北市,汐止區,湖光里,4.134773910618054,0.1,0.1,0.5,0.4,0.0,0.0,65000110-027
新北市汐止區湖興里,新北市,汐止區,湖興里,0.2104793705322247,0.1,0.2,0.5,0.4,0.0,0.0,65000110-043
新北市汐止區湖蓮里,新北市,汐止區,湖蓮里,4.379752283231281,0.1,0.3,0.5,0.5,0.0,0.0,65000110-049
新北市汐止區烘內里,新北市,汐止區,烘內里,0.5926375649535237,0.1,0.4,0.5,0.2,0.0,0.0,65000110-016
新北市汐止區環河里,新北市,汐止區,環河里,3.9511255976480872,0.1,0.3,0.5,0.1,0.0,0.0,65000110-038
新北市汐止區白雲里,新北市,汐止區,白雲里,2.8663330830377993,0.3,0.2,0.5,0.4,0.0,0.0,65000110-021
新北市汐止區福安里,新北市,汐止區,福安里,3.6408106818996355,0.5,0.1,0.5,0.4,0.0,0.0,65000110-045
新北市汐止區福山里,新北市,汐止區,福山里,2.8921360364903927,0.1,0.4,0.5,0.5,0.0,0.0,65000110-024
新北市汐止區福德里,新北市,汐止區,福德里,4.1735384928467685,0.1,0.1,0.4,0.2,0.0,0.0,65000110-034
新北市汐止區禮門里,新北市,汐止區,禮門里,4.146366212060062,0.2,0.4,0.5,0.3,0.0,0.0,65000110-002
新北市汐止區秀山里,新北市,汐止區,秀山里,3.837075795173469,0.4,0.1,0.5,0.4,0.0,0.0,65000110-046
新北市汐止區秀峰里,新北市,汐止區,秀峰里,2.1787038484343224,0.4,0.2,0.4,0.3,0.0,0.0,65000110-006
新北市汐止區義民里,新北市,汐止區,義民里,3.9033800841322788,0.1,0.5,0.4,0.2,0.0,0.0,65000110-001
新北市汐止區自強里,新北市,汐止區,自強里,3.0968114415436663,0.4,0.1,0.5,0.4,0.0,0.0,65000110-031
新北市汐止區興福里,新北市,汐止區,興福里,4.174034912779256,0.1,0.1,0.5,0.2,0.0,0.0,65000110-035
新北市汐止區茄苳里,新北市,汐止區,茄苳里,0.6355849145013199,0.4,0.1,0.5,0.1,0.0,0.0,65000110-009
新北市汐止區鄉長里,新北市,汐止區,鄉長里,1.4702769274469942,0.1,0.2,0.3,0.1,0.0,0.0,65000110-013
新北市汐止區金龍里,新北市,汐止區,金龍里,1.1825734474084695,0.1,0.1,0.5,0.3,0.0,0.0,65000110-033
新北市汐止區長安里,新北市,汐止區,長安里,1.813351034620874,0.2,0.3,0.5,0.1,0.0,0.0,65000110-010
新北市汐止區長青里,新北市,汐止區,長青里,1.265193949927018,0.1,0.5,0.3,0.5,0.0,0.0,65000110-044
新北市泰山區全興里,新北市,泰山區,全興里,2.80358205991182,0.5,0.1,0.5,0.4,0.0,0.0,65000160-017
新北市泰山區同榮里,新北市,泰山區,同榮里,2.9350217012281474,0.4,0.2,0.3,0.2,0.0,0.0,65000160-006
新北市泰山區同興里,新北市,泰山區,同興里,2.18179192000228,0.5,0.1,0.2,0.3,0.0,0.0,65000160-011
新北市泰山區大科里,新北市,泰山區,大科里,3.6220429798125977,0.2,0.1,0.3,0.2,0.0,0.0,65000160-001
新北市泰山區山腳里,新北市,泰山區,山腳里,2.306785630367457,0.4,0.1,0.2,0.2,0.0,0.0,65000160-003
新北市泰山區新明里,新北市,泰山區,新明里,1.045525160105108,0.3,0.2,0.2,0.1,0.0,0.0,65000160-014
新北市泰山區明志里,新北市,泰山區,明志里,1.504611281840771,0.3,0.1,0.5,0.2,0.0,0.0,65000160-008
新北市泰山區楓樹里,新北市,泰山區,楓樹里,6.823053320584348,0.4,0.1,0.2,0.3,0.0,1.0,65000160-005
新北市泰山區泰友里,新北市,泰山區,泰友里,2.6751877942728024,0.2,0.2,0.3,0.2,0.0,0.0,65000160-013
新北市泰山區福泰里,新北市,泰山區,福泰里,4.80083993933279,0.3,0.3,0.4,0.1,0.0,0.0,65000160-004
新北市泰山區福興里,新北市,泰山區,福興里,5.286501895365988,0.4,0.2,0.2,0.3,0.0,0.0,65000160-016
新北市泰山區義仁里,新北市,泰山區,義仁里,4.890754917972959,0.5,0.1,0.2,0.3,0.0,0.0,65000160-012
新北市泰山區義學里,新北市,泰山區,義學里,3.020386556394451,0.4,0.1,0.5,0.2,0.0,0.0,65000160-007
新北市泰山區貴和里,新北市,泰山區,貴和里,6.093428209615143,0.4,0.2,0.4,0.2,1.0,1.0,65000160-010
新北市泰山區貴子里,新北市,泰山區,貴子里,3.4599457353897143,0.3,0.2,0.5,0.3,0.0,0.0,65000160-009
新北市泰山區貴賢里,新北市,泰山區,貴賢里,2.476205798888566,0.3,0.3,0.2,0.3,0.0,0.0,65000160-015
新北市泰山區黎明里,新北市,泰山區,黎明里,2.191278538883668,0.4,0.1,0.1,0.2,0.0,0.0,65000160-002
新北市淡水區中和里,新北市,淡水區,中和里,0.010601467064221173,0.1,0.5,0.4,0.1,0.0,0.0,65000100-001
新北市淡水區中興里,新北市,淡水區,中興里,5.28286483567483,0.2,0.4,0.3,0.2,0.0,1.0,65000100-023
新北市淡水區八勢里,新北市,淡水區,八勢里,7.505672670600304,0.2,0.3,0.5,0.5,0.0,1.0,65000100-020
新北市淡水區北投里,新北市,淡水區,北投里,7.083877884129504,0.5,0.1,0.5,0.4,1.0,1.0,65000100-012
新北市淡水區北新里,新北市,淡水區,北新里,7.561420921978669,0.3,0.1,0.5,0.3,1.0,1.0,65000100-038
新北市淡水區協元里,新北市,淡水區,協元里,3.3584482162348475,0.2,0.4,0.2,0.1,0.0,0.0,65000100-027
新北市淡水區坪頂里,新北市,淡水區,坪頂里,3.0860422425509038,0.1,0.4,0.4,0.3,0.0,0.0,65000100-016
新北市淡水區埤島里,新北市,淡水區,埤島里,4.24426579154999,0.5,0.2,0.5,0.3,0.0,1.0,65000100-009
新北市淡水區大庄里,新北市,淡水區,大庄里,4.757133561398157,0.2,0.2,0.5,0.3,1.0,1.0,65000100-042
新北市淡水區學府里,新北市,淡水區,學府里,4.470327025340527,0.2,0.1,0.5,0.2,0.0,1.0,65000100-041
新北市淡水區屯山里,新北市,淡水區,屯山里,1.5713187408082374,0.1,0.4,0.3,0.1,0.0,0.0,65000100-002
新北市淡水區崁頂里,新北市,淡水區,崁頂里,4.900919958350342,0.5,0.1,0.5,0.3,0.0,1.0,65000100-008
新北市淡水區幸福里,新北市,淡水區,幸福里,4.576992066399746,0.3,0.3,0.4,0.2,0.0,0.0,65000100-040
新北市淡水區忠寮里,新北市,淡水區,忠寮里,1.6017894118764093,0.2,0.5,0.4,0.2,0.0,0.0,65000100-014
新北市淡水區忠山里,新北市,淡水區,忠山里,0.04952079950009798,0.2,0.5,0.4,0.2,0.0,0.0,65000100-007
新北市淡水區文化里,新北市,淡水區,文化里,4.590168796431725,0.3,0.3,0.5,0.2,0.0,0.0,65000100-031
新北市淡水區新春里,新北市,淡水區,新春里,3.3812890083280216,0.4,0.1,0.5,0.3,0.0,0.0,65000100-035
新北市淡水區新民里,新北市,淡水區,新民里,2.621252952773172,0.2,0.2,0.3,0.3,0.0,0.0,65000100-036
新北市淡水區新生里,新北市,淡水區,新生里,4.998447218109565,0.1,0.4,0.3,0.1,0.0,0.0,65000100-030
新北市淡水區新義里,新北市,淡水區,新義里,2.091675954219795,0.4,0.2,0.2,0.1,0.0,0.0,65000100-034
新北市淡水區新興里,新北市,淡水區,新興里,2.9644547653392426,0.4,0.1,0.3,0.2,0.0,0.0,65000100-010
新北市淡水區樹興里,新北市,淡水區,樹興里,1.776163149892623,0.1,0.5,0.5,0.4,0.0,0.0,65000100-015
新北市淡水區正德里,新北市,淡水區,正德里,5.849685079296832,0.4,0.1,0.5,0.3,1.0,1.0,65000100-037
新北市淡水區民安里,新北市,淡水區,民安里,3.9298653205290934,0.4,0.5,0.4,0.3,0.0,0.0,65000100-029
新北市淡水區民權里,新北市,淡水區,民權里,2.913982024349008,0.1,0.2,0.5,0.4,0.0,0.0,65000100-039
新北市淡水區民生里,新北市,淡水區,民生里,3.8478970975377735,0.2,0.3,0.5,0.3,0.0,0.0,65000100-019
新北市淡水區水源里,新北市,淡水區,水源里,1.0699910932141468,0.2,0.4,0.3,0.2,0.0,0.0,65000100-013
新北市淡水區水碓里,新北市,淡水區,水碓里,2.84195827245047,0.3,0.2,0.2,0.2,0.0,0.0,65000100-011
新北市淡水區永吉里,新北市,淡水區,永吉里,3.5671314283497866,0.2,0.4,0.4,0.3,0.0,0.0,65000100-028
新北市淡水區沙崙里,新北市,淡水區,沙崙里,6.185815155829623,0.2,0.2,0.5,0.2,1.0,1.0,65000100-033
新北市淡水區油車里,新北市,淡水區,油車里,6.024701492226448,0.2,0.3,0.5,0.2,0.0,1.0,65000100-032
新北市淡水區清文里,新北市,淡水區,清文里,3.3323522837102253,0.1,0.4,0.5,0.2,0.0,0.0,65000100-025
新北市淡水區福德里,新北市,淡水區,福德里,4.6199317790931635,0.1,0.2,0.5,0.5,0.0,0.0,65000100-017
新北市淡水區竹圍里,新北市,淡水區,竹圍里,2.2910025097874573,0.1,0.3,0.5,0.3,0.0,0.0,65000100-018
新北市淡水區竿蓁里,新北市,淡水區,竿蓁里,5.404997136761995,0.2,0.3,0.5,0.4,0.0,1.0,65000100-021
新北市淡水區義山里,新北市,淡水區,義山里,1.8638652711914032,0.1,0.3,0.3,0.1,0.0,0.0,65000100-006
新北市淡水區興仁里,新北市,淡水區,興仁里,2.6065818990692295,0.1,0.5,0.4,0.2,0.0,0.0,65000100-004
新北市淡水區草東里,新北市,淡水區,草東里,5.9714154131856585,0.1,0.5,0.4,0.3,0.0,0.0,65000100-026
新北市淡水區蕃薯里,新北市,淡水區,蕃薯里,-0.020858938803410304,0.1,0.3,0.4,0.1,0.0,0.0,65000100-005
新北市淡水區賢孝里,新北市,淡水區,賢孝里,2.5220570565939964,0.1,0.4,0.3,0.2,0.0,0.0,65000100-003
新北市淡水區鄧公里,新北市,淡水區,鄧公里,4.156009443034547,0.2,0.2,0.5,0.4,0.0,0.0,65000100-022
新北市淡水區長庚里,新北市,淡水區,長庚里,3.511835092138541,0.1,0.5,0.3,0.2,0.0,0.0,65000100-024
新北市深坑區土庫里,新北市,深坑區,土庫里,3.1865216592055123,0.2,0.2,0.4,0.2,0.0,0.0,65000180-003
新北市深坑區埔新里,新北市,深坑區,埔新里,2.6696935725746647,0.2,0.1,0.2,0.3,0.0,0.0,65000180-006
新北市深坑區昇高里,新北市,深坑區,昇高里,3.585120148501986,0.2,0.3,0.5,0.2,0.0,0.0,65000180-004
新北市深坑區深坑里,新北市,深坑區,深坑里,3.3760235146279864,0.1,0.2,0.4,0.3,0.0,0.0,65000180-001
新北市深坑區萬福里,新北市,深坑區,萬福里,0.2954700696293066,0.1,0.3,0.4,0.3,0.0,0.0,65000180-007
新北市深坑區萬順里,新北市,深坑區,萬順里,0.46088895790908413,0.1,0.2,0.5,0.2,0.0,0.0,65000180-002
新北市深坑區賴仲里,新北市,深坑區,賴仲里,1.7903501266158293,0.1,0.2,0.5,0.3,0.0,0.0,65000180-008
新北市深坑區阿柔里,新北市,深坑區,阿柔里,3.0653777124351222,0.2,0.4,0.4,0.2,0.0,0.0,65000180-005
新北市烏來區信賢里,新北市,烏來區,信賢里,2.6268108292288117,0.4,0.2,0.4,0.1,0.0,0.0,65000290-004
新北市烏來區孝義里,新北市,烏來區,孝義里,1.7363295549214386,0.1,0.4,0.4,0.1,0.0,0.0,65000290-005
新北市烏來區忠治里,新北市,烏來區,忠治里,2.594033405700111,0.4,0.2,0.4,0.1,0.0,0.0,65000290-002
新北市烏來區烏來里,新北市,烏來區,烏來里,3.4509026108043392,0.5,0.2,0.3,0.2,0.0,0.0,65000290-001
新北市烏來區福山里,新北市,烏來區,福山里,2.634942635457206,0.5,0.1,0.3,0.1,0.0,0.0,65000290-003
