County Name,TOWENG,VILENG,QoL_PR,Child Dependency Ratio,Elderly Dependency Ratio,Social Increase,Average Income,Metro 300 Multi,Metro 500 Multi,V_ID
New Taipei City,Yingge District,Dongying Vil.,77.82,0.4,0.2,0.3,0.3,0,0,65000080-001
New Taipei City,Yingge District,Yongji Vil.,30.38,0.5,0.1,0.4,0.1,0,0,65000080-017
New Taipei City,Yingge District,Yongchang Vil.,32.39,0.4,0.1,0.1,0.1,0,0,65000080-008
New Taipei City,Yingge District,Xiying Vil.,49.87,0.2,0.3,0.5,0.2,0,0,65000080-002
New Taipei City,Yingge District,Fengxiang Vil.,54.77,0.4,0.1,0.2,0.1,0,0,65000080-019
New Taipei City,Yingge District,Fengfu Vil.,35.95,0.1,0.2,0.5,0.1,0,0,65000080-016
New Taipei City,Yingge District,Fengming Vil.,60.35,0.4,0.1,0.5,0.2,0,0,65000080-015
Taipei City,Zhongshan District,Xiabi Vil.,50.6,0.2,0.4,0.1,0.4,0,0,63000040-027
Taipei City,Zhongshan District,Zhongyuan Vil.,90.46,0.4,0.5,0.3,0.5,0,1,63000040-031
Taipei City,Zhongshan District,Zhongji Vil.,92.54,0.5,0.4,0.1,0.5,0,1,63000040-030
Taipei City,Zhongshan District,Zhongyang Vil.,97.51,0.5,0.4,0.2,0.5,0,1,63000040-033
Taipei City,Zhongshan District,Zhongshan Vil.,91.8,0.2,0.3,0.1,0.4,0,1,63000040-006
Taipei City,Zhongshan District,Zhongzhuang Vil.,80.58,0.2,0.5,0.1,0.4,0,1,63000040-023
Taipei City,Zhongshan District,Jiantan Vil.,86.29,0.5,0.5,0.2,0.5,0,0,63000040-013
Taipei City,Zhongshan District,Lixing Vil.,83.4,0.4,0.5,0.4,0.5,0,0,63000040-039
Taipei City,Zhongshan District,Bei'an Vil.,81.59,0.5,0.5,0.2,0.4,0,0,63000040-042
Taipei City,Zhongshan District,Yuanshan Vil.,98.79,0.4,0.4,0.2,0.4,0,0,63000040-012
Taipei City,Zhongshan District,Bitou Vil.,61.9,0.2,0.5,0.2,0.5,0,0,63000040-037
Taipei City,Zhongshan District,Dajia Vil.,80.51,0.5,0.4,0.3,0.3,0,0,63000040-017
Taipei City,Zhongshan District,Dazhi Vil.,78.16,0.5,0.5,0.1,0.5,0,0,63000040-014
Taipei City,Zhongshan District,Kangle Vil.,98.59,0.1,0.5,0.4,0.4,0,1,63000040-005
Taipei City,Zhongshan District,Fuhua Vil.,82.39,0.5,0.4,0.2,0.5,0,0,63000040-040
Taipei City,Zhongshan District,Heng'an Vil.,89.78,0.3,0.3,0.5,0.5,0,1,63000040-010
Taipei City,Zhongshan District,Chenggong Vil.,99.73,0.5,0.2,0.1,0.5,0,1,63000040-015
Taipei City,Zhongshan District,Xinxi Vil.,33.8,0.3,0.3,0.1,0.4,0,0,63000040-018
Taipei City,Zhongshan District,Xinzhuang Vil.,82.06,0.2,0.4,0.1,0.3,0,0,63000040-019
Taipei City,Zhongshan District,Xinsheng Vil.,82.46,0.2,0.5,0.1,0.4,0,1,63000040-022
Taipei City,Zhongshan District,Xinfu Vil.,72.38,0.4,0.4,0.2,0.4,0,1,63000040-020
Taipei City,Zhongshan District,Qingguang Vil.,87.3,0.3,0.4,0.1,0.5,0,1,63000040-011
Taipei City,Zhongshan District,Zhuyuan Vil.,93.82,0.4,0.4,0.3,0.5,0,1,63000040-036
Taipei City,Zhongshan District,Zhulun Vil.,70.36,0.3,0.4,0.3,0.5,0,0,63000040-038
Taipei City,Zhongshan District,Zhufu Vil.,84.61,0.4,0.4,0.1,0.4,0,1,63000040-034
Taipei City,Zhongshan District,Songjiang Vil.,64.92,0.5,0.5,0.1,0.5,0,0,63000040-021
Taipei City,Zhongshan District,Zhengshou Vil.,66.8,0.4,0.5,0.2,0.5,0,0,63000040-001
Taipei City,Zhongshan District,Zhengde Vil.,98.72,0.2,0.5,0.2,0.5,0,1,63000040-003
Taipei City,Zhongshan District,Zhengyi Vil.,71.1,0.2,0.3,0.2,0.4,0,0,63000040-002
Taipei City,Zhongshan District,Min'an Vil.,98.92,0.3,0.5,0.2,0.5,1,1,63000040-004
Taipei City,Zhongshan District,Yong'an Vil.,92.41,0.5,0.3,0.1,0.5,0,0,63000040-016
Taipei City,Zhongshan District,Jiangning Vil.,67.07,0.4,0.4,0.1,0.5,0,0,63000040-028
Taipei City,Zhongshan District,Jiangshan Vil.,77.02,0.3,0.5,0.1,0.5,0,0,63000040-029
Taipei City,Zhongshan District,Jucheng Vil.,92.81,0.1,0.4,0.2,0.3,0,1,63000040-007
Taipei City,Zhongshan District,Juye Vil.,81.92,0.2,0.4,0.2,0.4,0,1,63000040-009
Taipei City,Zhongshan District,Xingya Vil.,92.94,0.4,0.5,0.5,0.5,0,1,63000040-032
Taipei City,Zhongshan District,Xingren Vil.,12.37,0.3,0.4,0.1,0.3,0,0,63000040-025
Taipei City,Zhongshan District,Xingxiao Vil.,6.38,0.3,0.3,0.5,0.3,0,0,63000040-026
Taipei City,Zhongshan District,Xingzheng Vil.,10.48,0.1,0.5,0.1,0.4,0,0,63000040-024
Taipei City,Zhongshan District,Jintai Vil.,99.93,0.5,0.1,0.5,0.5,0,1,63000040-041
Taipei City,Zhongshan District,Jiying Vil.,99.53,0.5,0.4,0.1,0.5,1,1,63000040-008
Taipei City,Zhongshan District,Longzhou Vil.,90.99,0.2,0.4,0.1,0.5,0,1,63000040-035
Taipei City,Zhongzheng District,San'ai Vil.,95.77,0.5,0.5,0.1,0.5,0,1,63000050-031
Taipei City,Zhongzheng District,Guangfu Vil.,98.86,0.5,0.3,0.4,0.5,1,1,63000050-023
Taipei City,Zhongzheng District,Nanfu Vil.,99.13,0.5,0.2,0.5,0.5,0,1,63000050-019
Taipei City,Zhongzheng District,Nanmen Vil.,97.38,0.5,0.5,0.2,0.5,0,1,63000050-017
Taipei City,Zhongzheng District,Fushui Vil.,98.39,0.5,0.3,0.2,0.5,0,1,63000050-002
Taipei City,Zhongzheng District,Xingshi Vil.,85.89,0.4,0.5,0.1,0.5,0,1,63000050-027
Taipei City,Zhongzheng District,Xingfu Vil.,91.26,0.4,0.5,0.4,0.5,0,1,63000050-026
Taipei City,Zhongzheng District,Xia'an Vil.,57.66,0.5,0.2,0.1,0.5,0,0,63000050-015
Taipei City,Zhongzheng District,Jianguo Vil.,99.6,0.5,0.2,0.3,0.5,0,1,63000050-022
Taipei City,Zhongzheng District,Zhongqin Vil.,1.75,0.1,0.4,0.1,0.1,0,0,63000050-014
Taipei City,Zhongzheng District,Aiguo Vil.,81.12,0.5,0.4,0.2,0.5,0,0,63000050-016
Taipei City,Zhongzheng District,Wenbei Vil.,77.96,0.5,0.5,0.1,0.5,0,0,63000050-029
Taipei City,Zhongzheng District,Wencheng Vil.,95.97,0.4,0.5,0.5,0.5,0,1,63000050-003
Taipei City,Zhongzheng District,Wenxiang Vil.,89.05,0.5,0.3,0.1,0.5,0,0,63000050-030
Taipei City,Zhongzheng District,Xinying Vil.,99.87,0.5,0.2,0.1,0.5,0,1,63000050-021
Taipei City,Zhongzheng District,Dongmen Vil.,99.8,0.5,0.5,0.1,0.5,0,1,63000050-028
Taipei City,Zhongzheng District,Banxi Vil.,79.17,0.3,0.5,0.2,0.5,0,0,63000050-008
Taipei City,Zhongzheng District,Linxing Vil.,91.06,0.4,0.4,0.2,0.5,0,0,63000050-004
Taipei City,Zhongzheng District,Meihua Vil.,96.51,0.4,0.5,0.2,0.5,0,1,63000050-025
Taipei City,Zhongzheng District,Shuiyuan Vil.,95.43,0.5,0.5,0.2,0.5,0,0,63000050-001
Taipei City,Zhongzheng District,Yonggong Vil.,14.72,0.5,0.3,0.5,0.4,0,0,63000050-011
Taipei City,Zhongzheng District,Yongchang Vil.,5.44,0.2,0.5,0.1,0.3,0,0,63000050-012
Taipei City,Zhongzheng District,Heti Vil.,96.3,0.2,0.5,0.1,0.5,0,1,63000050-005
Taipei City,Zhongzheng District,Wangxi Vil.,69.35,0.3,0.5,0.1,0.5,0,0,63000050-007
Taipei City,Zhongzheng District,Yingpu Vil.,40.79,0.2,0.5,0.1,0.5,0,0,63000050-009
Taipei City,Zhongzheng District,Yingxue Vil.,60.15,0.2,0.5,0.1,0.4,0,0,63000050-010
Taipei City,Zhongzheng District,Dingdong Vil.,89.65,0.3,0.5,0.2,0.5,0,1,63000050-006
Taipei City,Zhongzheng District,Liming Vil.,100,0.5,0.3,0.5,0.5,1,1,63000050-024
Taipei City,Zhongzheng District,Longguang Vil.,86.42,0.5,0.4,0.1,0.5,0,1,63000050-018
Taipei City,Zhongzheng District,Longfu Vil.,99.06,0.5,0.3,0.1,0.5,0,1,63000050-020
Taipei City,Zhongzheng District,Longxing Vil.,42,0.5,0.2,0.1,0.4,0,0,63000050-013
Taipei City,Xinyi District,Sanzhang Vil.,94.22,0.3,0.5,0.1,0.5,0,1,63000020-030
Taipei City,Xinyi District,Sanli Vil.,94.09,0.3,0.5,0.1,0.5,0,0,63000020-031
Taipei City,Xinyi District,Zhongpo Vil.,62.3,0.2,0.4,0.1,0.3,0,0,63000020-024
Taipei City,Xinyi District,Zhongxing Vil.,83.13,0.4,0.5,0.1,0.5,0,1,63000020-004
Taipei City,Xinyi District,Zhongxing Vil.,51.28,0.3,0.4,0.1,0.3,0,0,63000020-025
Taipei City,Xinyi District,Wuquan Vil.,72.85,0.2,0.4,0.1,0.4,0,1,63000020-013
Taipei City,Xinyi District,Wuchang Vil.,63.98,0.3,0.4,0.2,0.4,0,1,63000020-012
Taipei City,Xinyi District,Liuhe Vil.,59.14,0.2,0.4,0.1,0.5,0,0,63000020-032
Taipei City,Xinyi District,Liuyi Vil.,39.38,0.5,0.3,0.2,0.4,0,0,63000020-010
Taipei City,Xinyi District,Jiaxing Vil.,30.71,0.1,0.5,0.2,0.4,0,0,63000020-037
Taipei City,Xinyi District,Siwei Vil.,69.29,0.2,0.5,0.1,0.4,0,1,63000020-017
Taipei City,Xinyi District,Siyu Vil.,86.09,0.2,0.4,0.2,0.4,0,1,63000020-016
Taipei City,Xinyi District,Guoye Vil.,65.46,0.5,0.4,0.1,0.5,0,0,63000020-020
Taipei City,Xinyi District,Daren Vil.,39.52,0.2,0.5,0.1,0.3,0,0,63000020-027
Taipei City,Xinyi District,Dadao Vil.,93.48,0.2,0.4,0.1,0.4,0,1,63000020-026
Taipei City,Xinyi District,Ankang Vil.,97.24,0.5,0.4,0.1,0.5,0,0,63000020-009
Taipei City,Xinyi District,Futai Vil.,83.33,0.4,0.3,0.2,0.5,0,1,63000020-019
Taipei City,Xinyi District,Guangju Vil.,93.21,0.5,0.4,0.1,0.5,0,1,63000020-008
Taipei City,Xinyi District,Hui'an Vil.,81.52,0.2,0.3,0.1,0.4,0,0,63000020-029
Taipei City,Xinyi District,Dunhou Vil.,74.19,0.4,0.4,0.2,0.5,0,0,63000020-007
Taipei City,Xinyi District,Xinren Vil.,93.88,0.5,0.5,0.2,0.5,0,1,63000020-005
Taipei City,Xinyi District,Jingqin Vil.,69.49,0.2,0.4,0.1,0.4,0,0,63000020-035
Taipei City,Xinyi District,Jingxin Vil.,98.25,0.5,0.5,0.1,0.5,0,1,63000020-028
Taipei City,Xinyi District,Jinglian Vil.,72.58,0.2,0.5,0.2,0.4,0,0,63000020-034
Taipei City,Xinyi District,Songguang Vil.,87.57,0.2,0.5,0.1,0.4,0,1,63000020-023
Taipei City,Xinyi District,Songyou Vil.,66.53,0.5,0.4,0.1,0.4,0,0,63000020-022
Taipei City,Xinyi District,Songlong Vil.,34.81,0.2,0.4,0.3,0.3,0,0,63000020-021
Taipei City,Xinyi District,Zhenghe Vil.,83.06,0.5,0.5,0.1,0.5,0,1,63000020-002
Taipei City,Xinyi District,Yongji Vil.,81.38,0.3,0.3,0.1,0.3,0,1,63000020-014
Taipei City,Xinyi District,Yongchun Vil.,88.91,0.3,0.4,0.1,0.4,0,1,63000020-018
Taipei City,Xinyi District,Taihe Vil.,21.1,0.3,0.3,0.1,0.4,0,0,63000020-033
Taipei City,Xinyi District,Xinglong Vil.,91.6,0.4,0.5,0.1,0.5,0,1,63000020-003
Taipei City,Xinyi District,Xingya Vil.,83.8,0.3,0.5,0.1,0.5,0,0,63000020-006
Taipei City,Xinyi District,Xicun Vil.,96.44,0.3,0.5,0.5,0.4,0,1,63000020-001
Taipei City,Xinyi District,Changchun Vil.,73.05,0.1,0.3,0.1,0.3,0,0,63000020-015
Taipei City,Xinyi District,Yaxiang Vil.,48.32,0.3,0.3,0.1,0.5,0,0,63000020-011
Taipei City,Xinyi District,Shuanghe Vil.,81.85,0.3,0.4,0.1,0.4,0,0,63000020-036
Taipei City,Xinyi District,Li'an Vil.,52.08,0.1,0.5,0.2,0.3,0,0,63000020-041
Taipei City,Xinyi District,Liping Vil.,63.58,0.3,0.4,0.1,0.4,0,1,63000020-039
Taipei City,Xinyi District,Lizhong Vil.,62.43,0.2,0.4,0.2,0.4,0,1,63000020-040
Taipei City,Xinyi District,Lishun Vil.,85.95,0.2,0.4,0.1,0.5,0,1,63000020-038
Taipei City,Neihu District,Wufen Vil.,94.02,0.5,0.1,0.1,0.4,0,1,63000100-022
Taipei City,Neihu District,Neihu Vil.,72.78,0.1,0.2,0.4,0.5,0,0,63000100-009
Taipei City,Neihu District,Neigou Vil.,13.71,0.3,0.1,0.2,0.4,0,0,63000100-025
Taipei City,Neihu District,Nanhu Vil.,94.76,0.5,0.1,0.2,0.5,0,1,63000100-040
Taipei City,Neihu District,Dahu Vil.,71.57,0.4,0.2,0.1,0.5,0,0,63000100-012
Taipei City,Neihu District,Antai Vil.,13.84,0.4,0.1,0.1,0.3,0,0,63000100-033
Taipei City,Neihu District,Anhu Vil.,63.78,0.5,0.1,0.1,0.4,0,0,63000100-031
Taipei City,Neihu District,Baohu Vil.,90.26,0.5,0.1,0.5,0.5,0,0,63000100-039
Taipei City,Neihu District,Kangning Vil.,85.28,0.5,0.1,0.1,0.5,0,1,63000100-035
Taipei City,Neihu District,Minghu Vil.,84.74,0.5,0.1,0.3,0.4,0,1,63000100-036
Taipei City,Neihu District,Donghu Vil.,43.01,0.4,0.1,0.5,0.3,0,0,63000100-023
Taipei City,Neihu District,Lekang Vil.,6.79,0.5,0.1,0.1,0.4,0,0,63000100-024
Taipei City,Neihu District,Qingbai Vil.,83.2,0.3,0.2,0.1,0.5,0,1,63000100-017
Taipei City,Neihu District,Gangqi Vil.,95.83,0.5,0.2,0.1,0.5,0,1,63000100-005
Taipei City,Neihu District,Gangfu Vil.,90.73,0.5,0.2,0.1,0.5,0,1,63000100-007
Taipei City,Neihu District,Ganghua Vil.,87.23,0.5,0.2,0.2,0.5,0,0,63000100-008
Taipei City,Neihu District,Gangdou Vil.,75.4,0.5,0.2,0.2,0.5,0,0,63000100-006
Taipei City,Neihu District,Huyuan Vil.,86.49,0.4,0.3,0.1,0.4,0,0,63000100-030
Taipei City,Neihu District,Hubin Vil.,89.25,0.4,0.3,0.2,0.5,0,0,63000100-010
Taipei City,Neihu District,Huxing Vil.,59.21,0.2,0.2,0.1,0.4,0,0,63000100-029
Taipei City,Neihu District,Ruiguang Vil.,76.68,0.3,0.3,0.1,0.4,0,0,63000100-021
Taipei City,Neihu District,Ruiyang Vil.,93.28,0.2,0.3,0.1,0.5,0,0,63000100-020
Taipei City,Neihu District,Shitan Vil.,69.15,0.4,0.1,0.1,0.5,0,0,63000100-028
Taipei City,Neihu District,Bishan Vil.,55.71,0.4,0.2,0.1,0.5,0,0,63000100-015
Taipei City,Neihu District,Xiuhu Vil.,78.9,0.2,0.3,0.1,0.5,0,1,63000100-032
Taipei City,Neihu District,Zixing Vil.,82.19,0.3,0.3,0.1,0.4,0,0,63000100-011
Taipei City,Neihu District,Ziyang Vil.,89.52,0.2,0.2,0.1,0.5,0,0,63000100-019
Taipei City,Neihu District,Ziyun Vil.,70.43,0.4,0.2,0.1,0.4,0,0,63000100-016
Taipei City,Neihu District,Huzhou Vil.,89.85,0.5,0.1,0.1,0.5,0,1,63000100-018
Taipei City,Neihu District,Luzhou Vil.,89.58,0.5,0.1,0.2,0.2,0,0,63000100-037
Taipei City,Neihu District,Xingshan Vil.,86.56,0.4,0.2,0.3,0.4,0,0,63000100-027
Taipei City,Neihu District,Xi'an Vil.,93.95,0.3,0.3,0.1,0.4,0,1,63000100-003
Taipei City,Neihu District,Xikang Vil.,93.01,0.3,0.2,0.1,0.5,0,1,63000100-002
Taipei City,Neihu District,Xihu Vil.,91.33,0.2,0.3,0.1,0.4,0,1,63000100-001
Taipei City,Neihu District,Zhoumei Vil.,71.84,0.5,0.2,0.5,0.5,0,0,63000100-026
Taipei City,Neihu District,Jinhu Vil.,96.71,0.5,0.1,0.1,0.5,0,0,63000100-034
Taipei City,Neihu District,Jinrui Vil.,18.62,0.5,0.2,0.4,0.4,0,0,63000100-014
Taipei City,Neihu District,Jinlong Vil.,68.95,0.2,0.3,0.1,0.4,0,1,63000100-013
Taipei City,Neihu District,Lishan Vil.,94.56,0.5,0.2,0.3,0.5,0,1,63000100-038
Taipei City,Beitou District,Yide Vil.,76.21,0.4,0.2,0.1,0.4,0,1,63000120-037
Taipei City,Beitou District,Zhonghe Vil.,14.52,0.3,0.4,0.2,0.4,0,0,63000120-030
Taipei City,Beitou District,Zhongyang Vil.,67.88,0.3,0.3,0.1,0.4,0,1,63000120-022
Taipei City,Beitou District,Zhongyong Vil.,80.71,0.3,0.3,0.1,0.3,0,0,63000120-028
Taipei City,Beitou District,Zhongxin Vil.,68.62,0.2,0.4,0.1,0.4,0,0,63000120-027
Taipei City,Beitou District,Baxian Vil.,80.91,0.3,0.3,0.1,0.4,0,1,63000120-018
Taipei City,Beitou District,Jili Vil.,52.96,0.5,0.3,0.1,0.4,0,0,63000120-013
Taipei City,Beitou District,Jiqing Vil.,17.94,0.5,0.3,0.2,0.4,0,0,63000120-014
Taipei City,Beitou District,Datong Vil.,80.98,0.3,0.3,0.1,0.4,0,1,63000120-024
Taipei City,Beitou District,Datun Vil.,35.69,0.4,0.4,0.4,0.4,0,0,63000120-041
Taipei City,Beitou District,Qiyan Vil.,82.26,0.3,0.3,0.5,0.5,0,1,63000120-020
Taipei City,Beitou District,Zunxian Vil.,42.47,0.5,0.4,0.2,0.4,0,0,63000120-015
Taipei City,Beitou District,Jianmin Vil.,87.1,0.4,0.5,0.3,0.5,0,1,63000120-001
Taipei City,Beitou District,Zhenhua Vil.,48.92,0.5,0.5,0.1,0.5,0,0,63000120-008
Taipei City,Beitou District,Wenhua Vil.,78.36,0.5,0.3,0.1,0.4,0,1,63000120-033
Taipei City,Beitou District,Wenlin Vil.,33.67,0.4,0.4,0.2,0.5,0,0,63000120-002
Taipei City,Beitou District,Zhiren Vil.,34.14,0.4,0.3,0.1,0.3,0,0,63000120-031
Taipei City,Beitou District,Donghua Vil.,87.5,0.5,0.3,0.5,0.5,0,1,63000120-012
Taipei City,Beitou District,Linquan Vil.,60.22,0.2,0.4,0.2,0.3,0,0,63000120-026
Taipei City,Beitou District,Taoyuan Vil.,80.65,0.2,0.2,0.1,0.4,0,0,63000120-036
Taipei City,Beitou District,Rongguang Vil.,58.27,0.5,0.3,0.2,0.4,0,0,63000120-005
Taipei City,Beitou District,Ronghua Vil.,81.65,0.5,0.4,0.1,0.5,0,1,63000120-006
Taipei City,Beitou District,Yonghe Vil.,5.98,0.5,0.3,0.3,0.5,0,0,63000120-009
Taipei City,Beitou District,Yongming Vil.,17.61,0.5,0.3,0.2,0.5,0,0,63000120-011
Taipei City,Beitou District,Yongxin Vil.,35.82,0.5,0.4,0.3,0.5,0,0,63000120-010
Taipei City,Beitou District,Quanyuan Vil.,2.28,0.1,0.4,0.3,0.3,0,0,63000120-039
Taipei City,Beitou District,Zhoumei Vil.,20.7,0.5,0.2,0.5,0.2,0,0,63000120-019
Taipei City,Beitou District,Qingjiang Vil.,47.85,0.2,0.3,0.5,0.4,0,1,63000120-021
Taipei City,Beitou District,Hushan Vil.,14.38,0.1,0.5,0.3,0.5,0,0,63000120-040
Taipei City,Beitou District,Hutian Vil.,15.52,0.1,0.5,0.3,0.4,0,0,63000120-042
Taipei City,Beitou District,Wenquan Vil.,64.25,0.3,0.4,0.1,0.4,0,1,63000120-025
Taipei City,Beitou District,Shipai Vil.,24.93,0.3,0.4,0.2,0.4,0,0,63000120-003
Taipei City,Beitou District,Fuxing Vil.,55.65,0.5,0.2,0.2,0.4,0,0,63000120-004
Taipei City,Beitou District,Xiushan Vil.,10.95,0.2,0.4,0.2,0.2,0,0,63000120-032
Taipei City,Beitou District,Daoxiang Vil.,62.77,0.2,0.3,0.2,0.3,0,0,63000120-035
Taipei City,Beitou District,Lixian Vil.,69.69,0.5,0.3,0.2,0.4,0,0,63000120-016
Taipei City,Beitou District,Linong Vil.,62.97,0.5,0.2,0.1,0.4,0,0,63000120-017
Taipei City,Beitou District,Yumin Vil.,47.45,0.4,0.4,0.2,0.5,0,0,63000120-007
Taipei City,Beitou District,Fengnian Vil.,65.19,0.5,0.3,0.2,0.3,0,0,63000120-034
Taipei City,Beitou District,Chang'an Vil.,79.64,0.3,0.3,0.1,0.4,0,1,63000120-023
Taipei City,Beitou District,Kaiming Vil.,66.47,0.2,0.4,0.2,0.4,0,0,63000120-029
Taipei City,Beitou District,Guandu Vil.,36.96,0.4,0.4,0.1,0.4,0,0,63000120-038
Taipei City,Nangang District,Sanzhong Vil.,99.33,0.5,0.1,0.5,0.5,0,1,63000090-004
Taipei City,Nangang District,Zhongnan Vil.,79.77,0.4,0.2,0.1,0.2,0,0,63000090-002
Taipei City,Nangang District,Zhongyan Vil.,32.66,0.5,0.3,0.1,0.4,0,0,63000090-017
Taipei City,Nangang District,Jiuru Vil.,6.59,0.5,0.3,0.1,0.3,0,0,63000090-018
Taipei City,Nangang District,Renfu Vil.,44.69,0.2,0.2,0.1,0.4,0,0,63000090-019
Taipei City,Nangang District,Nangang Vil.,77.22,0.4,0.2,0.3,0.4,0,0,63000090-001
Taipei City,Nangang District,Hecheng Vil.,85.08,0.3,0.4,0.1,0.5,0,1,63000090-010
Taipei City,Nangang District,Chengfu Vil.,74.13,0.4,0.3,0.1,0.4,0,0,63000090-011
Taipei City,Nangang District,Xinguang Vil.,83.47,0.4,0.4,0.2,0.4,0,0,63000090-006
Taipei City,Nangang District,Xinfu Vil.,81.99,0.4,0.3,0.1,0.3,0,0,63000090-003
Taipei City,Nangang District,Dongxin Vil.,45.16,0.4,0.2,0.1,0.4,0,0,63000090-005
Taipei City,Nangang District,Dongming Vil.,88.71,0.4,0.2,0.5,0.5,0,0,63000090-007
Taipei City,Nangang District,Yucheng Vil.,89.31,0.4,0.3,0.1,0.4,0,1,63000090-009
Taipei City,Nangang District,Baifu Vil.,38.71,0.3,0.3,0.1,0.3,0,0,63000090-014
Taipei City,Nangang District,Liancheng Vil.,84.41,0.3,0.4,0.1,0.3,0,0,63000090-015
Taipei City,Nangang District,Jiuzhuang Vil.,4.84,0.3,0.2,0.1,0.3,0,0,63000090-016
Taipei City,Nangang District,Wanfu Vil.,78.7,0.3,0.4,0.1,0.4,0,0,63000090-012
Taipei City,Nangang District,Xixin Vil.,62.23,0.4,0.2,0.1,0.3,0,0,63000090-008
Taipei City,Nangang District,Zhongyang Vil.,85.15,0.5,0.1,0.1,0.5,0,0,63000090-020
Taipei City,Nangang District,Hongfu Vil.,79.5,0.3,0.4,0.1,0.4,0,0,63000090-013
Taipei City,Shilin District,Sanyu Vil.,44.89,0.4,0.4,0.1,0.5,0,0,63000110-033
Taipei City,Shilin District,Renyong Vil.,90.93,0.4,0.4,0.2,0.4,0,1,63000110-001
Taipei City,Shilin District,Gongguan Vil.,6.99,0.2,0.4,0.4,0.5,0,0,63000110-044
Taipei City,Shilin District,Qiangang Vil.,90.59,0.4,0.3,0.2,0.4,0,0,63000110-010
Taipei City,Shilin District,Mingshan Vil.,82.53,0.4,0.4,0.1,0.5,0,0,63000110-026
Taipei City,Shilin District,Tianhe Vil.,11.16,0.5,0.4,0.1,0.5,0,0,63000110-039
Taipei City,Shilin District,Tianshou Vil.,29.1,0.5,0.5,0.2,0.5,0,0,63000110-038
Taipei City,Shilin District,Tianshan Vil.,7.86,0.5,0.5,0.1,0.5,0,0,63000110-040
Taipei City,Shilin District,Tianmu Vil.,41.06,0.5,0.4,0.1,0.5,0,0,63000110-042
Taipei City,Shilin District,Tianyu Vil.,11.22,0.5,0.4,0.1,0.5,0,0,63000110-041
Taipei City,Shilin District,Tianlu Vil.,17.88,0.5,0.4,0.1,0.5,0,0,63000110-037
Taipei City,Shilin District,Tianfu Vil.,20.77,0.5,0.4,0.1,0.5,0,0,63000110-036
Taipei City,Shilin District,Fuguang Vil.,18.68,0.4,0.3,0.1,0.3,0,0,63000110-016
Taipei City,Shilin District,Fuzhou Vil.,16.26,0.2,0.2,0.5,0.2,0,0,63000110-024
Taipei City,Shilin District,Yanshan Vil.,60.28,0.3,0.4,0.2,0.5,0,0,63000110-025
Taipei City,Shilin District,Pingdeng Vil.,10.82,0.1,0.4,0.2,0.5,0,0,63000110-048
Taipei City,Shilin District,Hougang Vil.,68.28,0.5,0.3,0.1,0.4,0,0,63000110-008
Taipei City,Shilin District,Dehua Vil.,79.3,0.5,0.4,0.2,0.4,0,0,63000110-028
Taipei City,Shilin District,Dexing Vil.,69.56,0.4,0.4,0.3,0.5,0,0,63000110-027
Taipei City,Shilin District,Zhongcheng Vil.,56.38,0.4,0.5,0.1,0.5,0,0,63000110-030
Taipei City,Shilin District,Chengde Vil.,65.73,0.3,0.4,0.1,0.4,0,0,63000110-012
Taipei City,Shilin District,Xin'an Vil.,19.15,0.1,0.5,0.3,0.5,0,0,63000110-045
Taipei City,Shilin District,Mingsheng Vil.,80.85,0.3,0.4,0.1,0.4,0,0,63000110-014
Taipei City,Shilin District,Dongshan Vil.,14.11,0.4,0.4,0.1,0.5,0,0,63000110-032
Taipei City,Shilin District,Yonglun Vil.,2.89,0.3,0.3,0.1,0.3,0,0,63000110-022
Taipei City,Shilin District,Yongfu Vil.,49.26,0.2,0.5,0.4,0.5,0,0,63000110-043
Taipei City,Shilin District,Xishan Vil.,13.04,0.3,0.5,0.4,0.3,0,0,63000110-049
Taipei City,Shilin District,Bailing Vil.,66.33,0.5,0.3,0.1,0.3,0,0,63000110-011
Taipei City,Shilin District,Sheyuan Vil.,1.88,0.5,0.3,0.1,0.2,0,0,63000110-021
Taipei City,Shilin District,Shezi Vil.,44.62,0.4,0.3,0.1,0.3,0,0,63000110-019
Taipei City,Shilin District,Shexin Vil.,4.03,0.4,0.3,0.1,0.2,0,0,63000110-020
Taipei City,Shilin District,Fuzhong Vil.,73.79,0.5,0.3,0.1,0.4,0,0,63000110-009
Taipei City,Shilin District,Fujia Vil.,93.41,0.5,0.4,0.1,0.5,0,0,63000110-007
Taipei City,Shilin District,Fu'an Vil.,23.66,0.2,0.2,0.5,0.2,0,0,63000110-023
Taipei City,Shilin District,Fude Vil.,81.45,0.1,0.5,0.1,0.5,0,0,63000110-004
Taipei City,Shilin District,Fuzhi Vil.,72.31,0.4,0.5,0.1,0.5,0,0,63000110-005
Taipei City,Shilin District,Fulin Vil.,93.55,0.3,0.5,0.2,0.5,0,1,63000110-003
Taipei City,Shilin District,Fuhua Vil.,56.92,0.3,0.3,0.1,0.3,0,0,63000110-013
Taipei City,Shilin District,Fushun Vil.,50.74,0.3,0.4,0.2,0.3,0,0,63000110-015
Taipei City,Shilin District,Yixin Vil.,97.98,0.4,0.3,0.1,0.5,0,1,63000110-002
Taipei City,Shilin District,Cuishan Vil.,47.98,0.1,0.5,0.2,0.5,0,0,63000110-050
Taipei City,Shilin District,Shengshan Vil.,6.85,0.4,0.4,0.2,0.5,0,0,63000110-029
