VILLCODE,COUNTYNAME,TOWNNAME,VILLNAME,COUNTYCODE,TOWNCODE,105green,105water,108green,109green,110green,107green,106green,m109300,m109300s,m109500,m109500s,m108300,m108300s,m108500,m108500s,m107300,m107300s,m107500,m107500s,m106300,m106300s,m106500,m106500s,m105300,m105300s,m105500,m105500s,fire,police,primary,secondary,gym,area
"63000100027",臺北市,內湖區,行善里,"63000","63000100","1","1","1","1","1","1","1",,,"1",,,,"1",,,,"1",,,,"1",,,,"1",,"1","1","1","1","1","376622"
"63000040004",臺北市,中山區,民安里,"63000","63000040","0","0","0","0","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","226848"
"63000040030",臺北市,中山區,中吉里,"63000","63000040","0","0","0","0","0","0","0","1",,"1","1","1",,"1","1","1",,"1","1","1",,"1","1","1",,"1","1","1","1","1","1",,"193309"
"63000040033",臺北市,中山區,中央里,"63000","63000040","0","0","1","1","0","1","0","1",,"1","1","1",,"1","1","1",,"1","1","1",,"1","1","1",,"1","1","1","1","1","1",,"248753"
"63000040031",臺北市,中山區,中原里,"63000","63000040","0","0","0","1","1","1","0",,,"1","1",,,"1","1",,,"1","1",,,"1","1",,,"1","1","1","1","1","1",,"169424"
"63000040006",臺北市,中山區,中山里,"63000","63000040","0","0","0","0","0","0","0","1",,"1","1","1",,"1","1","1",,"1","1","1",,"1","1","1",,"1","1","1","1","1","1","1","164877"
"63000090005",臺北市,南港區,東新里,"63000","63000090","1","0","1","1","0","1","1",,,"1",,,,"1",,,,"1",,,,"1",,,,"1",,"1","1","1","1",,"241782"
"63000010013",臺北市,松山區,東昌里,"63000","63000010","0","0","0","0","0","0","0",,,"1",,,,"1",,,,"1",,,,"1",,,,"1",,,"1","1","1",,"52524"
"63000010009",臺北市,松山區,介壽里,"63000","63000010","0","0","1","1","1","0","0",,,,,,,,,,,,,,,,,,,,,"1","1","1","1",,"141221"
"63000010008",臺北市,松山區,富泰里,"63000","63000010","1","0","1","1","1","1","0",,,,,,,,,,,,,,,,,,,,,"1","1","1","1",,"57085"
"63000040007",臺北市,中山區,聚盛里,"63000","63000040","0","0","0","0","1","0","0","1",,"1","1","1",,"1","1","1",,"1","1","1",,"1","1","1",,"1","1","1","1","1","1","1","119025"
"63000040029",臺北市,中山區,江山里,"63000","63000040","0","0","0","0","1","1","0","1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1","1","1","1",,"200982"
"63000060011",臺北市,大同區,雙連里,"63000","63000060","0","0","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","210290"
"63000040023",臺北市,中山區,中庄里,"63000","63000040","0","0","0","0","0","0","0","1",,"1","1","1",,"1","1","1",,"1","1","1",,"1","1","1",,"1","1","1","1","1","1",,"145705"
"63000090001",臺北市,南港區,南港里,"63000","63000090","0","0","1","1","1","1","1","1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1","1","1","1",,"409621"
"63000060009",臺北市,大同區,大有里,"63000","63000060","0","0","0","0","0","0","0",,,"1",,,,"1",,,,"1",,,,"1",,,,"1",,"1","1","1","1",,"238935"
"63000060010",臺北市,大同區,延平里,"63000","63000060","0","0","0","0","1","0","0","1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1","1","1","1",,"92421"
"63000010016",臺北市,松山區,民有里,"63000","63000010","1","0","1","1","1","1","0","1",,"1","1","1",,"1","1","1",,"1","1","1",,"1","1","1",,"1","1","1","1","1","1",,"269599"
"63000040028",臺北市,中山區,江寧里,"63000","63000040","0","0","0","0","1","1","0","1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1","1",,"1",,"173904"
"63000040021",臺北市,中山區,松江里,"63000","63000040","0","0","0","0","0","0","0","1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1","1","1",,,"193625"
"63000010003",臺北市,松山區,東榮里,"63000","63000010","1","0","1","1","1","1","0",,,"1",,,,"1",,,,"1",,,,"1",,,,"1",,,"1","1","1",,"259379"
"63000040022",臺北市,中山區,新生里,"63000","63000040","0","0","0","0","0","0","0","1",,"1","1","1",,"1","1","1",,"1","1","1",,"1","1","1",,"1","1","1","1","1","1",,"136806"
"63000040009",臺北市,中山區,聚葉里,"63000","63000040","0","0","0","0","1","0","0","1",,"1","1","1",,"1","1","1",,"1","1","1",,"1","1","1",,"1","1","1","1",,"1",,"128919"
"63000100026",臺北市,內湖區,週美里,"63000","63000100","0","0","1","1","1","1","1",,,"1",,,,"1",,,,"1",,,,"1",,,,"1",,"1","1","1",,"1","539765"
"63000060013",臺北市,大同區,民權里,"63000","63000060","0","0","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","212559"
"63000010004",臺北市,松山區,三民里,"63000","63000010","1","0","1","1","1","1","1",,,,,,,,,,,,,,,,,,,,,"1","1","1","1",,"134559"
"63000010006",臺北市,松山區,富錦里,"63000","63000010","1","0","1","1","1","1","1",,,,,,,,,,,,,,,,,,,,,,"1","1","1",,"99825"
"63000060012",臺北市,大同區,南芳里,"63000","63000060","0","1","0","0","1","0","0","1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1","1","1","1","1","222441"
"63000010005",臺北市,松山區,新益里,"63000","63000010","0","0","0","0","1","1","1",,,,,,,,,,,,,,,,,,,,,,"1","1","1",,"115143"
"63000010007",臺北市,松山區,新東里,"63000","63000010","0","0","1","1","1","1","1",,,,,,,,,,,,,,,,,,,,,"1","1","1","1",,"339648"
"63000040020",臺北市,中山區,新福里,"63000","63000040","0","0","0","0","0","0","0","1",,"1","1","1",,"1","1","1",,"1","1","1",,"1","1","1",,"1","1","1","1",,"1",,"139210"
"63000090004",臺北市,南港區,三重里,"63000","63000090","1","1","1","1","1","1","0","1",,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1",,"1075915"
"63000040010",臺北市,中山區,恆安里,"63000","63000040","0","0","0","1","1","0","0","1",,"1","1","1",,"1","1","1",,"1","1","1",,"1","1","1",,"1","1","1","1",,"1",,"130612"
"63000060014",臺北市,大同區,景星里,"63000","63000060","0","1","0","0","0","0","0","1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1","1","1","1",,"114453"
"63000060015",臺北市,大同區,隆和里,"63000","63000060","0","0","1","0","1","0","0","1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1","1","1","1","1","120246"
"63000060016",臺北市,大同區,蓬萊里,"63000","63000060","0","0","1","0","1","0","0","1",,"1","1","1",,"1","1","1",,"1","1","1",,"1","1","1",,"1","1","1","1","1","1","1","154984"
"63000040011",臺北市,中山區,晴光里,"63000","63000040","1","0","1","1","1","1","0","1",,"1","1","1",,"1","1","1",,"1","1","1",,"1","1","1",,"1","1","1","1",,"1",,"109386"
"63000010017",臺北市,松山區,民福里,"63000","63000010","0","0","0","0","1","1","0","1",,"1","1","1",,"1","1","1",,"1","1","1",,"1","1","1",,"1","1","1","1","1","1",,"208443"
"63000040027",臺北市,中山區,下埤里,"63000","63000040","0","0","0","0","0","0","0","1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1","1",,"1",,"194008"
"63000040025",臺北市,中山區,行仁里,"63000","63000040","0","0","0","0","0","0","0",,,"1",,,,"1",,,,"1",,,,"1",,,,"1",,"1","1",,"1",,"196247"
"63000040024",臺北市,中山區,行政里,"63000","63000040","0","0","0","0","0","0","0","1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1","1",,,,"178415"
"63000040026",臺北市,中山區,行孝里,"63000","63000040","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,"1","1",,,,"121060"
"63000040018",臺北市,中山區,新喜里,"63000","63000040","0","0","0","0","0","0","0",,,"1",,,,"1",,,,"1",,,,"1",,,,"1",,"1","1",,"1",,"109347"
"63000040008",臺北市,中山區,集英里,"63000","63000040","1","0","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","349449"
"63000060020",臺北市,大同區,斯文里,"63000","63000060","0","0","0","0","1","0","0","1",,"1","1","1",,"1","1","1",,"1","1","1",,"1","1","1",,"1","1","1","1","1","1","1","102828"
"63000060019",臺北市,大同區,揚雅里,"63000","63000060","0","0","0","0","1","0","0","1",,"1","1","1",,"1","1","1",,"1","1","1",,"1","1","1",,"1","1","1","1","1","1","1","66623"
"63000060017",臺北市,大同區,國順里,"63000","63000060","0","1","0","0","0","0","0",,,"1",,,,"1",,,,"1",,,,"1",,,,"1",,"1","1","1","1",,"130130"
"63000100022",臺北市,內湖區,五分里,"63000","63000100","1","1","1","1","1","1","0","1",,"1","1","1",,"1","1","1",,"1","1","1",,"1","1","1",,"1","1","1","1","1","1",,"297095"
"63000100031",臺北市,內湖區,安湖里,"63000","63000100","1","0","1","1","1","1","0","1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,,"1","1","1",,"156925"
"63000100029",臺北市,內湖區,湖興里,"63000","63000100","1","0","1","1","1","1","1",,,"1",,,,"1",,,,"1",,,,"1",,,,"1",,"1","1","1","1",,"545339"
"63000100039",臺北市,內湖區,寶湖里,"63000","63000100","1","0","1","1","1","1","1",,,,,,,,,,,,,,,,,,,,,"1","1","1","1",,"1056465"
"63000010002",臺北市,松山區,莊敬里,"63000","63000010","1","1","1","1","1","1","1",,,,,,,,,,,,,,,,,,,,,"1","1","1","1","1","1315636"
"63000100021",臺北市,內湖區,瑞光里,"63000","63000100","1","0","1","1","1","1","1",,,"1",,,,"1",,,,"1",,,,"1",,,,"1",,"1","1","1",,"1","133666"
"63000040017",臺北市,中山區,大佳里,"63000","63000040","1","1","1","1","1","1","0",,,"1",,,,"1",,,,"1",,,,"1",,,,"1",,"1","1",,"1",,"1293960"
"63000040019",臺北市,中山區,新庄里,"63000","63000040","1","1","1","1","1","1","0","1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1","1",,"1",,"635248"
"63000040012",臺北市,中山區,圓山里,"63000","63000040","1","1","1","1","1","1","0","1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1","1","1","1","1","621206"
"63000100035",臺北市,內湖區,康寧里,"63000","63000100","1","0","1","1","1","1","0","1",,"1","1","1",,"1","1","1",,"1","1","1",,"1","1","1",,"1","1",,"1","1","1",,"251552"
"63000100020",臺北市,內湖區,瑞陽里,"63000","63000100","1","0","1","1","1","1","1","1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1","1","1","1","1","193572"
"63000100034",臺北市,內湖區,金湖里,"63000","63000100","1","0","1","1","1","1","0","1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1","1","1","1",,"808428"
"63000060024",臺北市,大同區,老師里,"63000","63000060","1","1","1","1","1","0","0",,,,,,,,,,,,,,,,,,,,,"1","1","1","1",,"602551"
"63000100016",臺北市,內湖區,紫雲里,"63000","63000100","1","0","1","1","1","1","1",,,"1",,,,"1",,,,"1",,,,"1",,,,"1",,"1","1","1","1",,"365987"
"63000060025",臺北市,大同區,重慶里,"63000","63000060","1","1","1","1","1","1","0","1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1","1","1","1",,"430582"
"63000100019",臺北市,內湖區,紫陽里,"63000","63000100","1","0","1","1","1","1","1","1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1","1","1","1",,"408346"
"63000040016",臺北市,中山區,永安里,"63000","63000040","0","1","0","1","1","1","0","1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1","1",,"1",,"339397"
"63000110014",臺北市,士林區,明勝里,"63000","63000110","1","1","1","1","1","1","0",,,"1",,,,"1",,,,"1",,,,"1",,,,"1",,"1","1","1","1",,"285417"
"63000100005",臺北市,內湖區,港墘里,"63000","63000100","1","0","1","1","1","1","1","1",,"1","1","1",,"1","1","1",,"1","1","1",,"1","1","1",,"1","1",,"1","1","1","1","653034"
"63000100011",臺北市,內湖區,紫星里,"63000","63000100","1","0","1","1","1","1","1","1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1","1","1","1",,"219142"
"63000110016",臺北市,士林區,富光里,"63000","63000110","1","1","1","1","1","1","1",,,,,,,,,,,,,,,,,,,,,"1","1","1",,,"283302"
"63000110013",臺北市,士林區,福華里,"63000","63000110","1","1","1","1","1","0","1",,,"1",,,,"1",,,,"1",,,,"1",,,,"1",,"1","1","1","1",,"148670"
"63000100006",臺北市,內湖區,港都里,"63000","63000100","0","0","0","0","0","1","0","1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,,"1","1","1","1","126633"
"63000110015",臺北市,士林區,福順里,"63000","63000110","0","1","1","1","1","0","0",,,,,,,,,,,,,,,,,,,,,"1","1","1","1",,"211282"
"63000110012",臺北市,士林區,承德里,"63000","63000110","1","0","1","1","1","1","1","1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1","1","1",,,"159911"
"63000100017",臺北市,內湖區,清白里,"63000","63000100","1","0","1","1","1","1","1","1",,"1","1","1",,"1","1","1",,"1","1","1",,"1","1","1",,"1","1",,"1","1",,,"360567"
"63000040041",臺北市,中山區,金泰里,"63000","63000040","1","1","1","1","1","1","1","1",,"1","1","1",,"1","1","1",,"1","1","1",,"1","1","1",,"1","1","1","1","1","1","1","1107289"
"63000110011",臺北市,士林區,百齡里,"63000","63000110","1","1","1","1","1","1","1",,,"1",,,,"1",,,,"1",,,,"1",,,,"1",,"1","1","1",,"1","148430"
"63000100009",臺北市,內湖區,內湖里,"63000","63000100","1","0","1","1","1","1","1","1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,,"1","1","1",,"157240"
"63000040015",臺北市,中山區,成功里,"63000","63000040","0","1","1","1","1","1","0","1",,"1","1","1",,"1","1","1",,"1","1","1",,"1","1","1",,"1","1","1","1","1","1",,"648173"
"63000100001",臺北市,內湖區,西湖里,"63000","63000100","1","0","1","1","1","1","1","1",,"1","1","1",,"1","1","1",,"1","1","1",,"1","1","1",,"1","1","1","1","1","1",,"449836"
"63000110017",臺北市,士林區,葫蘆里,"63000","63000110","1","1","1","1","1","1","1",,,,,,,,,,,,,,,,,,,,,"1","1","1",,,"303838"
"63000100038",臺北市,內湖區,麗山里,"63000","63000100","1","0","1","1","1","1","1","1",,"1","1","1",,"1","1","1",,"1","1","1",,"1","1","1",,"1","1",,"1","1","1","1","174028"
"63000100013",臺北市,內湖區,金龍里,"63000","63000100","1","0","1","1","1","1","1","1",,"1","1","1",,"1","1","1",,"1","1","1",,"1","1","1",,"1","1",,"1","1",,,"162654"
"63000100032",臺北市,內湖區,秀湖里,"63000","63000100","1","0","1","1","1","1","1","1",,"1","1","1",,"1","1","1",,"1","1","1",,"1","1","1",,"1","1",,"1","1",,,"520016"
"63000110010",臺北市,士林區,前港里,"63000","63000110","1","0","1","1","1","0","1","1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1","1","1","1","1","168489"
"63000110018",臺北市,士林區,葫東里,"63000","63000110","0","1","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,"1","1","1","1",,"192919"
"63000100010",臺北市,內湖區,湖濱里,"63000","63000100","1","0","1","1","1","1","1","1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1","1","1","1",,"670408"
"63000110009",臺北市,士林區,福中里,"63000","63000110","1","1","1","1","1","1","1",,,,,,,,,,,,,,,,,,,,,"1","1","1","1","1","254935"
"63000110020",臺北市,士林區,社新里,"63000","63000110","0","1","1","0","1","0","1",,,,,,,,,,,,,,,,,,,,,"1","1","1",,,"412587"
"63000100007",臺北市,內湖區,港富里,"63000","63000100","1","0","1","1","1","1","1","1",,"1","1","1",,"1","1","1",,"1","1","1",,"1","1","1",,"1","1",,"1","1","1","1","365010"
"63000110002",臺北市,士林區,義信里,"63000","63000110","1","0","1","1","1","1","0","1",,"1","1","1",,"1","1","1",,"1","1","1",,"1","1","1",,"1","1","1","1","1","1","1","183357"
"63000100033",臺北市,內湖區,安泰里,"63000","63000100","1","0","1","1","1","1","1",,,,,,,,,,,,,,,,,,,,,,"1",,"1",,"1243147"
"63000040013",臺北市,中山區,劍潭里,"63000","63000040","1","1","1","1","1","1","1","1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1","1",,"1",,"2519395"
"63000110001",臺北市,士林區,仁勇里,"63000","63000110","0","0","1","0","0","0","0","1",,"1","1","1",,"1","1","1",,"1","1","1",,"1","1","1",,"1","1","1","1","1","1","1","122060"
"63000040042",臺北市,中山區,北安里,"63000","63000040","1","0","1","1","1","1","1","1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1","1","1",,,"441551"
"63000040014",臺北市,中山區,大直里,"63000","63000040","1","0","1","1","1","1","1","1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1","1",,"1",,"654874"
"63000100008",臺北市,內湖區,港華里,"63000","63000100","1","0","1","1","1","1","1","1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,,"1","1","1","1","696536"
"63000110004",臺北市,士林區,福德里,"63000","63000110","1","0","1","1","1","1","0","1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1","1","1","1","1","292413"
"63000110019",臺北市,士林區,社子里,"63000","63000110","1","1","1","1","1","1","1",,,,,,,,,,,,,,,,,,,,,"1","1","1","1",,"374422"
"63000110021",臺北市,士林區,社園里,"63000","63000110","1","1","1","1","1","1","1",,,,,,,,,,,,,,,,,,,,,,"1",,,,"203757"
"63000110022",臺北市,士林區,永倫里,"63000","63000110","1","1","1","1","1","1","1",,,,,,,,,,,,,,,,,,,,,,"1",,,,"613255"
"63000110008",臺北市,士林區,後港里,"63000","63000110","1","1","1","1","1","0","1",,,,,,,,,,,,,,,,,,,,,"1","1","1","1","1","583956"
"63000100002",臺北市,內湖區,西康里,"63000","63000100","1","0","1","1","1","1","1","1",,"1","1","1",,"1","1","1",,"1","1","1",,"1","1","1",,"1","1","1","1","1","1",,"1125471"
"63000100003",臺北市,內湖區,西安里,"63000","63000100","1","0","1","1","1","1","1","1",,"1","1","1",,"1","1","1",,"1","1","1",,"1","1","1",,"1","1","1","1","1","1",,"1227153"
"63000110007",臺北市,士林區,福佳里,"63000","63000110","1","1","1","1","1","0","1","1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1","1","1","1","1","517438"
"63000110003",臺北市,士林區,福林里,"63000","63000110","1","0","1","1","1","1","1","1",,"1","1","1",,"1","1","1",,"1","1","1",,"1","1","1",,"1","1","1","1","1","1",,"2044840"
"63000110006",臺北市,士林區,舊佳里,"63000","63000110","1","0","1","1","1","0","1","1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1","1","1","1",,"168261"
"63000110005",臺北市,士林區,福志里,"63000","63000110","1","0","1","1","1","1","1","1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1","1","1",,,"357950"
"63000110028",臺北市,士林區,德華里,"63000","63000110","0","0","0","1","1","0","1","1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1","1","1","1",,"294957"
"63000100012",臺北市,內湖區,大湖里,"63000","63000100","1","0","1","1","1","1","1","1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,,"1","1",,,"2930492"
"63000110026",臺北市,士林區,名山里,"63000","63000110","1","0","1","1","1","1","1","1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1","1","1","1",,"392454"
"63000110027",臺北市,士林區,德行里,"63000","63000110","1","0","1","1","1","0","1","1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1","1","1",,,"196047"
"63000100014",臺北市,內湖區,金瑞里,"63000","63000100","1","0","1","1","1","1","1",,,,,,,,,,,,,,,,,,,,,,"1","1",,,"2387883"
"63000110030",臺北市,士林區,忠誠里,"63000","63000110","0","0","0","0","1","0","1","1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,,"1","1","1",,"146608"
"63000110025",臺北市,士林區,岩山里,"63000","63000110","1","0","1","1","1","1","1",,,,,,,,,,,,,,,,,,,,,"1","1","1","1",,"491106"
"63000100025",臺北市,內湖區,內溝里,"63000","63000100","1","0","1","1","1","1","1",,,,,,,,,,,,,,,,,,,,,,"1",,"1",,"4334258"
"63000120001",臺北市,北投區,建民里,"63000","63000120","1","1","1","1","1","1","1","1",,"1","1","1",,"1","1","1",,"1","1","1",,"1","1","1",,"1","1",,"1","1",,,"1104150"
"63000110029",臺北市,士林區,聖山里,"63000","63000110","0","0","0","0","0","0","1",,,,,,,,,,,,,,,,,,,,,,"1",,"1",,"109105"
"63000120002",臺北市,北投區,文林里,"63000","63000120","0","0","0","0","1","1","1","1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,,"1","1",,,"111729"
"63000120003",臺北市,北投區,石牌里,"63000","63000120","0","0","0","0","0","0","1","1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,,"1","1",,,"110153"
"63000110034",臺北市,士林區,蘭雅里,"63000","63000110","1","0","1","1","1","0","1",,,"1",,,,"1",,,,"1",,,,"1",,,,"1",,,"1","1","1",,"211767"
"63000110050",臺北市,士林區,翠山里,"63000","63000110","1","0","1","1","1","1","0",,,,,,,,,,,,,,,,,,,,,,"1","1","1",,"1626169"
"63000110051",臺北市,士林區,臨溪里,"63000","63000110","1","0","1","1","1","1","1",,,,,,,,,,,,,,,,,,,,,"1","1",,"1",,"2246717"
"63000120019",臺北市,北投區,洲美里,"63000","63000120","1","1","1","1","1","1","1",,,,,,,,,,,,,,,,,,,,,,"1",,,,"1762322"
"63000110035",臺北市,士林區,蘭興里,"63000","63000110","1","0","1","1","1","0","1","1",,"1","1","1",,"1","1","1",,"1","1","1",,"1","1","1",,"1","1",,"1","1",,,"270150"
