,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,村里代碼,村里名稱,人口數,性比例,人口密度,扶養比,扶幼比,扶老比,老化指數,0-14歲人口數,15-64歲人口數,65歲以上人口數,15歲以上博士人口數,15歲以上碩士人口數,15歲以上大學院校人口數,15歲以上專科人口數,15歲以上高中職人口數,15歲以上國中初職人口數,15歲以上小學人口數,15歲以上自修人口數,15歲以上不識字人口數,15歲以上未婚人口數,15歲以上有偶(不同性別)人口數,15歲以上有偶(相同性別)人口數,15歲以上離婚(不同性別)人口數,15歲以上離婚(相同性別)人口數,自然增加人數,社會增加人數,總戶數,綜合所得總額,綜合所得平均數,綜合所得中位數,綜合所得第一分位數,綜合所得第三分位數,各類所得金額合計(108年起),各類所得金額薪資所得(108年起),110green,fire,police,primary,secondary,gym,area,名稱,multiHospital,1
新北市淡水區沙崙里,新北市,65000100,淡水區,65000100-033,沙崙里,4759,96.82,1726.63,35.97,13.37,22.6,169.02,468,3500,791,36,271,1234,538,1241,590,333,7,36,1464,2080,0,506,0,2,-15,2127.0,-,-,-,-,-,-,-,1.0,0.0,1.0,1.0,0.0,0.0,2756675.0,0.0,0.0,0.0
新北市淡水區油車里,新北市,65000100,淡水區,65000100-032,油車里,5623,94.5,3708.59,39.56,13.13,26.43,201.32,529,4029,1065,42,309,1506,643,1525,630,399,6,31,1751,2445,3,534,0,-2,-13,2406.0,-,-,-,-,-,-,-,1.0,0.0,1.0,1.0,1.0,0.0,1516443.0,0.0,0.0,1.0
新北市淡水區清文里,新北市,65000100,淡水區,65000100-025,清文里,1166,105.64,27415.3,44.49,12.02,32.47,270.1,97,807,262,8,51,290,113,338,154,108,1,5,401,457,1,126,0,-2,-20,487.0,-,-,-,-,-,-,-,1.0,0.0,1.0,1.0,0.0,0.0,42537.0,0.0,0.0,0.0
新北市淡水區福德里,新北市,65000100,淡水區,65000100-017,福德里,7132,92.03,9596.48,35.8,11.5,24.3,211.26,604,5252,1276,103,728,2284,1014,1593,433,340,8,22,2194,3369,9,599,0,-1,-65,3532.0,-,-,-,-,-,-,-,1.0,0.0,1.0,1.0,1.0,0.0,743297.0,1.0,0.0,4.0
新北市淡水區竹圍里,新北市,65000100,淡水區,65000100-018,竹圍里,6273,83.31,26232.26,36.04,10.82,25.22,233.07,499,4611,1163,58,534,1885,827,1521,495,411,6,26,2074,2745,11,589,1,3,-46,3006.0,-,-,-,-,-,-,-,1.0,0.0,1.0,0.0,0.0,0.0,239168.0,1.0,0.0,0.0
新北市淡水區竿蓁里,新北市,65000100,淡水區,65000100-021,竿蓁里,11374,83.93,5476.48,40.23,13.15,27.07,205.81,1067,8111,2196,188,1245,3873,1457,2416,610,459,4,29,3486,5162,25,1117,0,3,-29,6016.0,-,-,-,-,-,-,-,1.0,0.0,1.0,1.0,0.0,0.0,2077189.0,0.0,0.0,1.0
新北市淡水區義山里,新北市,65000100,淡水區,65000100-006,義山里,2681,114.48,719.44,38.41,11.56,26.85,232.14,224,1937,520,3,57,474,216,755,580,313,7,54,839,1185,2,249,2,-4,-30,1097.0,-,-,-,-,-,-,-,1.0,0.0,0.0,1.0,0.0,0.0,3727057.0,0.0,0.0,1.0
新北市淡水區興仁里,新北市,65000100,淡水區,65000100-004,興仁里,1634,115.28,464.12,46.02,10.19,35.84,351.75,114,1119,401,10,57,361,135,429,298,191,2,36,479,791,0,130,0,1,-4,678.0,-,-,-,-,-,-,-,1.0,0.0,0.0,1.0,1.0,0.0,3521132.0,0.0,0.0,1.0
新北市淡水區草東里,新北市,65000100,淡水區,65000100-026,草東里,747,105.79,2326.81,50.91,10.91,40.0,366.67,54,495,198,5,52,176,89,205,97,68,0,0,223,355,0,55,0,-5,-2,333.0,-,-,-,-,-,-,-,0.0,0.0,1.0,1.0,0.0,0.0,321088.0,0.0,0.0,0.0
新北市淡水區蕃薯里,新北市,65000100,淡水區,65000100-005,蕃薯里,1076,135.96,265.6,36.55,8.76,27.79,317.39,69,788,219,3,49,222,120,325,168,97,1,22,324,474,1,137,0,-4,7,516.0,-,-,-,-,-,-,-,1.0,0.0,0.0,0.0,0.0,0.0,4051747.0,1.0,0.0,0.0
新北市淡水區賢孝里,新北市,65000100,淡水區,65000100-003,賢孝里,1610,117.27,389.21,38.32,10.14,28.18,277.97,118,1164,328,4,48,329,134,385,357,204,1,30,492,774,1,118,0,0,5,647.0,-,-,-,-,-,-,-,1.0,0.0,1.0,0.0,1.0,0.0,4137178.0,0.0,0.0,1.0
新北市淡水區鄧公里,新北市,65000100,淡水區,65000100-022,鄧公里,6323,87.85,19283.2,33.68,13.36,20.32,152.06,632,4730,961,94,640,1990,823,1331,496,290,2,15,2078,2875,2,458,0,-3,-49,2678.0,-,-,-,-,-,-,-,1.0,0.0,1.0,1.0,0.0,0.0,327951.0,0.0,0.0,0.0
新北市淡水區長庚里,新北市,65000100,淡水區,65000100-024,長庚里,1447,93.97,20442.76,47.8,8.68,39.12,450.59,85,979,383,9,87,347,171,389,196,153,1,11,460,650,1,134,0,0,-10,649.0,-,-,-,-,-,-,-,0.0,0.0,1.0,1.0,0.0,0.0,70794.0,0.0,0.0,1.0
新北市深坑區土庫里,新北市,65000180,深坑區,65000180-003,土庫里,3129,102.52,1797.75,35.4,12.98,22.41,172.67,300,2311,518,22,128,769,324,863,397,288,7,29,1029,1340,2,256,0,-4,-16,1216.0,-,-,-,-,-,-,-,1.0,1.0,1.0,1.0,1.0,0.0,1740679.0,0.0,0.0,1.0
新北市深坑區埔新里,新北市,65000180,深坑區,65000180-006,埔新里,6541,93.98,14108.84,29.78,12.76,17.02,133.44,643,5040,858,36,379,1810,754,1791,563,527,6,30,2199,2865,3,528,0,7,26,2682.0,-,-,-,-,-,-,-,1.0,1.0,1.0,1.0,1.0,0.0,463658.0,0.0,0.0,0.0
新北市深坑區昇高里,新北市,65000180,深坑區,65000180-004,昇高里,2169,109.36,254.15,40.57,14.26,26.31,184.55,220,1543,406,9,100,530,229,598,246,217,6,12,665,955,1,214,0,-3,-11,794.0,-,-,-,-,-,-,-,1.0,1.0,1.0,1.0,1.0,0.0,8535214.0,0.0,0.0,1.0
新北市深坑區深坑里,新北市,65000180,深坑區,65000180-001,深坑里,3522,95.34,7634.2,34.79,12.32,22.46,182.3,322,2613,587,20,189,930,433,973,335,306,5,10,1189,1513,3,311,0,-6,-2,1491.0,-,-,-,-,-,-,-,1.0,1.0,1.0,1.0,1.0,0.0,461393.0,0.0,0.0,4.0
新北市深坑區萬福里,新北市,65000180,深坑區,65000180-007,萬福里,2747,100.8,762.85,37.69,10.43,27.27,261.54,208,1995,544,24,148,711,273,753,291,310,8,19,909,1161,5,274,2,-4,-15,1251.0,-,-,-,-,-,-,-,1.0,0.0,1.0,0.0,0.0,0.0,3601369.0,0.0,0.0,1.0
新北市深坑區萬順里,新北市,65000180,深坑區,65000180-002,萬順里,2555,98.83,9232.99,32.87,9.41,23.45,249.17,181,1923,451,18,111,673,265,703,301,286,5,13,894,1092,0,217,0,-1,-17,1118.0,-,-,-,-,-,-,-,1.0,0.0,1.0,0.0,0.0,0.0,276755.0,0.0,0.0,0.0
新北市深坑區賴仲里,新北市,65000180,深坑區,65000180-008,賴仲里,2357,102.32,1693.29,33.01,10.67,22.35,209.52,189,1772,396,33,150,648,306,661,205,144,4,18,751,1036,1,238,0,-2,-22,1074.0,-,-,-,-,-,-,-,1.0,1.0,1.0,0.0,0.0,0.0,1392103.0,0.0,0.0,0.0
新北市深坑區阿柔里,新北市,65000180,深坑區,65000180-005,阿柔里,626,125.18,139.91,45.92,12.82,33.1,258.18,55,429,142,1,23,133,46,183,79,96,2,8,207,262,0,55,0,-1,-1,225.0,-,-,-,-,-,-,-,1.0,0.0,1.0,1.0,1.0,0.0,4474691.0,0.0,0.0,1.0
新北市烏來區信賢里,新北市,65000290,烏來區,65000290-004,信賢里,603,90.82,16.65,43.57,18.81,24.76,131.65,79,420,104,0,21,129,50,175,85,61,0,3,157,252,0,66,0,3,6,198.0,-,-,-,-,-,-,-,1.0,0.0,1.0,1.0,0.0,0.0,36223187.0,0.0,0.0,1.0
新北市烏來區孝義里,新北市,65000290,烏來區,65000290-005,孝義里,250,117.39,3.07,47.93,14.2,33.73,237.5,24,169,57,1,8,30,20,93,42,31,1,0,55,122,0,37,0,-1,4,46.0,-,-,-,-,-,-,-,1.0,0.0,1.0,0.0,0.0,0.0,81427467.0,0.0,0.0,0.0
新北市烏來區忠治里,新北市,65000290,烏來區,65000290-002,忠治里,1891,94.35,98.79,41.22,19.19,22.03,114.79,257,1339,295,6,66,353,169,629,251,155,1,3,546,759,11,214,1,3,3,558.0,-,-,-,-,-,-,-,1.0,0.0,1.0,1.0,0.0,0.0,19143347.0,1.0,2.0,1.0
新北市烏來區烏來里,新北市,65000290,烏來區,65000290-001,烏來里,2839,95.12,225.76,43.09,19.1,23.99,125.59,379,1984,476,7,99,601,316,911,298,220,1,5,778,1240,3,266,0,-2,2,903.0,-,-,-,-,-,-,-,1.0,0.0,1.0,1.0,1.0,0.0,12576949.0,1.0,2.0,3.0
新北市烏來區福山里,新北市,65000290,烏來區,65000290-003,福山里,808,100.5,4.39,44.03,28.88,15.15,52.47,162,561,85,0,8,110,42,263,133,89,1,0,206,299,0,110,0,3,5,211.0,-,-,-,-,-,-,-,1.0,0.0,1.0,1.0,0.0,0.0,184126893.0,0.0,0.0,2.0
新北市瑞芳區上天里,新北市,65000120,瑞芳區,65000120-010,上天里,1405,115.82,151.74,41.63,10.79,30.85,285.98,107,992,306,1,25,248,100,381,290,201,6,45,445,567,0,141,0,0,-9,541.0,-,-,-,-,-,-,-,1.0,0.0,1.0,1.0,0.0,0.0,9259529.0,0.0,0.0,0.0
新北市瑞芳區傑魚里,新北市,65000120,瑞芳區,65000120-013,傑魚里,2157,107.6,312.44,38.36,14.3,24.05,168.16,223,1559,375,1,42,384,190,608,386,270,9,43,676,875,0,216,0,-1,-5,792.0,-,-,-,-,-,-,-,1.0,1.0,1.0,1.0,0.0,0.0,6904022.0,1.0,0.0,1.0
新北市瑞芳區光復里,新北市,65000120,瑞芳區,65000120-015,光復里,251,132.41,87.94,65.13,9.21,55.92,607.14,14,152,85,0,4,17,16,76,52,61,2,9,60,121,0,31,0,-3,0,130.0,-,-,-,-,-,-,-,1.0,0.0,1.0,0.0,0.0,0.0,2854221.0,0.0,0.0,0.0
新北市瑞芳區南雅里,新北市,65000120,瑞芳區,65000120-032,南雅里,268,106.15,37.74,30.1,2.91,27.18,933.33,6,206,56,0,8,43,20,82,58,44,2,5,68,150,0,19,0,0,3,93.0,-,-,-,-,-,-,-,1.0,0.0,1.0,0.0,1.0,0.0,7102110.0,0.0,0.0,0.0
新北市瑞芳區吉安里,新北市,65000120,瑞芳區,65000120-012,吉安里,3313,102.88,12463.04,36.79,11.93,24.86,208.3,289,2422,602,5,85,649,257,918,566,462,8,73,1094,1310,4,334,0,-1,-7,1289.0,-,-,-,-,-,-,-,1.0,0.0,1.0,1.0,0.0,0.0,265840.0,0.0,0.0,1.0
新北市瑞芳區吉慶里,新北市,65000120,瑞芳區,65000120-011,吉慶里,1840,110.05,581.07,32.28,9.71,22.57,232.59,135,1391,314,1,43,347,152,535,343,259,1,26,627,752,0,181,0,-4,-10,715.0,-,-,-,-,-,-,-,1.0,0.0,1.0,1.0,0.0,0.0,3166754.0,0.0,0.0,0.0
新北市瑞芳區基山里,新北市,65000120,瑞芳區,65000120-018,基山里,443,107.01,719.32,59.35,9.71,49.64,511.11,27,278,138,1,17,56,34,110,74,109,0,15,122,185,0,61,0,-2,-2,211.0,-,-,-,-,-,-,-,1.0,1.0,1.0,1.0,1.0,0.0,615871.0,0.0,0.0,0.0
新北市瑞芳區崇文里,新北市,65000120,瑞芳區,65000120-020,崇文里,308,108.11,1771.96,57.14,6.12,51.02,833.33,12,196,100,0,12,42,28,80,57,68,0,9,107,126,0,30,0,-2,1,161.0,-,-,-,-,-,-,-,1.0,1.0,1.0,1.0,1.0,0.0,173823.0,0.0,0.0,0.0
新北市瑞芳區弓橋里,新北市,65000120,瑞芳區,65000120-016,弓橋里,271,131.62,79.7,39.69,4.64,35.05,755.56,9,194,68,2,7,46,24,86,48,41,1,9,105,92,0,35,1,0,-2,131.0,-,-,-,-,-,-,-,1.0,1.0,1.0,0.0,1.0,0.0,3400441.0,0.0,0.0,1.0
新北市瑞芳區新山里,新北市,65000120,瑞芳區,65000120-023,新山里,365,118.56,868.51,54.66,6.36,48.31,760.0,15,236,114,0,8,63,28,104,49,76,4,18,111,127,0,56,0,0,4,177.0,-,-,-,-,-,-,-,1.0,1.0,1.0,1.0,1.0,0.0,420269.0,0.0,0.0,1.0
新北市瑞芳區新峰里,新北市,65000120,瑞芳區,65000120-034,新峰里,3636,100.88,1281.35,33.19,15.79,17.4,110.21,431,2730,475,5,105,685,296,1076,640,330,18,50,1150,1390,0,431,1,-1,1,1372.0,-,-,-,-,-,-,-,1.0,1.0,1.0,1.0,1.0,0.0,2837718.0,0.0,0.0,1.0
新北市瑞芳區東和里,新北市,65000120,瑞芳區,65000120-009,東和里,1848,98.07,2813.71,44.6,15.41,29.19,189.34,197,1278,373,4,42,286,143,505,334,265,6,64,588,666,0,204,0,-5,-1,707.0,-,-,-,-,-,-,-,1.0,1.0,1.0,1.0,0.0,0.0,656809.0,1.0,0.0,1.0
新北市瑞芳區柑坪里,新北市,65000120,瑞芳區,65000120-008,柑坪里,1197,110.0,772.77,38.06,12.57,25.49,202.75,109,867,221,0,26,211,108,315,235,159,4,30,405,453,0,129,0,-5,4,426.0,-,-,-,-,-,-,-,1.0,1.0,1.0,1.0,1.0,0.0,1549013.0,1.0,0.0,0.0
新北市瑞芳區永慶里,新北市,65000120,瑞芳區,65000120-019,永慶里,446,111.37,1273.73,58.16,9.93,48.23,485.71,28,282,136,0,6,56,41,142,71,86,6,9,130,160,0,65,0,-2,-3,226.0,-,-,-,-,-,-,-,1.0,1.0,1.0,1.0,1.0,0.0,350159.0,0.0,0.0,1.0
新北市瑞芳區海濱里,新北市,65000120,瑞芳區,65000120-029,海濱里,1332,91.1,318.14,29.7,6.62,23.08,348.53,68,1027,237,2,17,222,119,420,249,209,8,18,398,580,1,172,0,-2,-1,686.0,-,-,-,-,-,-,-,1.0,0.0,1.0,1.0,0.0,0.0,4186937.0,0.0,0.0,1.0
新北市瑞芳區深澳里,新北市,65000120,瑞芳區,65000120-031,深澳里,1419,90.21,654.29,35.27,10.58,24.69,233.33,111,1049,259,1,25,210,121,405,283,227,5,32,372,636,0,162,0,0,-7,695.0,-,-,-,-,-,-,-,1.0,0.0,1.0,0.0,0.0,0.0,2168848.0,0.0,0.0,1.0
新北市瑞芳區濂新里,新北市,65000120,瑞芳區,65000120-027,濂新里,301,90.51,138.32,47.55,9.8,37.75,385.0,20,204,77,1,3,38,28,97,47,51,1,15,78,129,0,37,0,-2,-8,128.0,-,-,-,-,-,-,-,1.0,0.0,1.0,1.0,0.0,0.0,2176159.0,0.0,0.0,1.0
新北市瑞芳區濂洞里,新北市,65000120,瑞芳區,65000120-028,濂洞里,479,85.66,1360.48,50.63,7.55,43.08,570.83,24,318,137,0,21,71,35,145,67,97,1,18,147,180,0,56,0,-5,-1,254.0,-,-,-,-,-,-,-,1.0,0.0,1.0,1.0,0.0,0.0,352087.0,0.0,0.0,1.0
新北市瑞芳區爪?里,新北市,65000120,瑞芳區,65000120-007,爪?里,4109,95.76,1809.24,41.74,14.76,26.97,182.71,428,2899,782,4,106,799,380,1100,661,505,23,104,1286,1672,1,393,1,4,-16,1609.0,-,-,-,-,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
新北市瑞芳區猴硐里,新北市,65000120,瑞芳區,65000120-014,猴硐里,474,123.58,174.54,43.2,10.57,32.63,308.57,35,331,108,0,14,50,24,118,128,83,8,14,153,178,1,64,0,0,-5,197.0,-,-,-,-,-,-,-,1.0,0.0,1.0,0.0,0.0,0.0,2715727.0,0.0,0.0,0.0
新北市瑞芳區瑞濱里,新北市,65000120,瑞芳區,65000120-030,瑞濱里,2113,93.68,1257.04,36.32,12.13,24.19,199.47,188,1550,375,4,48,350,155,641,379,307,9,30,611,893,0,258,0,2,-14,1071.0,-,-,-,-,-,-,-,1.0,1.0,1.0,1.0,1.0,0.0,1680987.0,0.0,0.0,2.0
新北市瑞芳區瓜山里,新北市,65000120,瑞芳區,65000120-024,瓜山里,167,98.81,130.23,63.73,5.88,57.84,983.33,6,102,59,0,5,33,16,51,19,34,0,3,46,75,0,19,0,-1,-1,98.0,-,-,-,-,-,-,-,1.0,1.0,1.0,1.0,1.0,0.0,1282322.0,0.0,0.0,1.0
新北市瑞芳區石山里,新北市,65000120,瑞芳區,65000120-026,石山里,325,119.59,295.48,70.16,8.38,61.78,737.5,16,191,118,2,11,58,33,95,38,62,2,8,95,132,0,30,0,-5,-3,177.0,-,-,-,-,-,-,-,1.0,1.0,1.0,1.0,1.0,0.0,1099925.0,0.0,0.0,0.0
新北市瑞芳區碩仁里,新北市,65000120,瑞芳區,65000120-017,碩仁里,138,133.9,17.42,38.0,3.0,35.0,1166.67,3,100,35,0,7,22,11,40,31,20,0,4,38,67,0,20,0,-1,5,73.0,-,-,-,-,-,-,-,1.0,0.0,0.0,0.0,0.0,0.0,7922829.0,0.0,0.0,0.0
新北市瑞芳區福住里,新北市,65000120,瑞芳區,65000120-021,福住里,172,123.38,660.73,53.57,9.82,43.75,445.45,11,112,49,0,6,26,15,51,30,29,0,4,47,77,0,17,0,0,-1,91.0,-,-,-,-,-,-,-,1.0,1.0,1.0,1.0,1.0,0.0,260324.0,0.0,0.0,1.0
新北市瑞芳區銅山里,新北市,65000120,瑞芳區,65000120-025,銅山里,184,132.91,131.14,68.81,3.67,65.14,1775.0,4,109,71,1,4,26,18,52,28,37,5,9,51,78,0,22,0,-1,-3,97.0,-,-,-,-,-,-,-,1.0,1.0,1.0,1.0,1.0,0.0,1403081.0,0.0,0.0,1.0
新北市瑞芳區頌德里,新北市,65000120,瑞芳區,65000120-022,頌德里,335,112.03,797.16,54.38,7.83,46.54,594.12,17,217,101,0,7,50,26,110,51,63,2,9,119,122,2,30,0,-3,-9,172.0,-,-,-,-,-,-,-,1.0,1.0,1.0,1.0,1.0,0.0,420254.0,0.0,0.0,0.0
新北市瑞芳區鼻頭里,新北市,65000120,瑞芳區,65000120-033,鼻頭里,903,100.67,408.69,30.12,6.77,23.34,344.68,47,694,162,1,12,136,58,254,230,136,4,25,224,456,0,92,0,-4,0,255.0,-,-,-,-,-,-,-,1.0,0.0,0.0,1.0,0.0,0.0,2209507.0,0.0,0.0,1.0
新北市瑞芳區龍安里,新北市,65000120,瑞芳區,65000120-006,龍安里,678,100.0,3435.61,44.26,13.62,30.64,225.0,64,470,144,1,11,123,56,208,107,89,3,14,211,263,0,82,1,-1,0,280.0,-,-,-,-,-,-,-,1.0,1.0,1.0,1.0,0.0,0.0,197352.0,1.0,0.0,1.0
新北市瑞芳區龍山里,新北市,65000120,瑞芳區,65000120-005,龍山里,1452,113.22,874.93,36.59,10.35,26.25,253.64,110,1063,279,3,58,276,127,445,216,188,6,24,483,562,0,167,0,-2,-1,595.0,-,-,-,-,-,-,-,1.0,1.0,1.0,1.0,0.0,0.0,1659624.0,1.0,0.0,0.0
新北市瑞芳區龍川里,新北市,65000120,瑞芳區,65000120-004,龍川里,1816,93.4,15633.61,38.84,13.91,24.92,179.12,182,1308,326,5,52,350,178,487,311,211,6,34,624,693,1,171,0,2,-7,738.0,-,-,-,-,-,-,-,1.0,1.0,1.0,1.0,0.0,0.0,116164.0,1.0,0.0,1.0
新北市瑞芳區龍潭里,新北市,65000120,瑞芳區,65000120-001,龍潭里,813,97.33,10128.19,49.17,13.03,36.15,277.46,71,545,197,3,44,180,96,227,99,85,0,8,271,322,0,85,0,0,-3,367.0,-,-,-,-,-,-,-,1.0,1.0,1.0,1.0,0.0,0.0,80274.0,1.0,0.0,0.0
新北市瑞芳區龍興里,新北市,65000120,瑞芳區,65000120-002,龍興里,2172,97.81,21770.07,48.06,16.36,31.7,193.75,240,1467,465,11,102,492,238,571,253,232,2,30,670,883,2,210,0,-2,-24,963.0,-,-,-,-,-,-,-,1.0,1.0,1.0,1.0,1.0,0.0,99774.0,1.0,0.0,1.0
新北市瑞芳區龍鎮里,新北市,65000120,瑞芳區,65000120-003,龍鎮里,1319,96.57,4988.37,41.52,9.33,32.19,344.83,87,932,300,4,40,255,138,401,194,167,3,28,425,507,0,159,0,-2,3,568.0,-,-,-,-,-,-,-,1.0,1.0,1.0,1.0,1.0,0.0,264424.0,1.0,0.0,1.0
新北市石碇區中民里,新北市,65000190,石碇區,65000190-008,中民里,785,140.8,174.16,36.28,7.29,28.99,397.62,42,576,167,2,20,125,51,241,161,125,3,16,267,314,0,76,0,-4,1,338.0,-,-,-,-,-,-,-,1.0,0.0,1.0,0.0,0.0,0.0,4507752.0,0.0,0.0,0.0
新北市石碇區光明里,新北市,65000190,石碇區,65000190-009,光明里,273,133.33,33.43,50.83,6.08,44.75,736.36,11,181,81,0,6,38,14,84,60,46,2,13,68,134,0,31,0,-2,-1,144.0,-,-,-,-,-,-,-,1.0,0.0,1.0,0.0,0.0,0.0,8166580.0,0.0,0.0,0.0
新北市石碇區彭山里,新北市,65000190,石碇區,65000190-005,彭山里,320,126.95,98.69,40.97,6.17,34.8,564.29,14,227,79,0,4,55,23,84,60,68,2,10,99,137,0,39,0,-1,-1,158.0,-,-,-,-,-,-,-,1.0,0.0,1.0,0.0,0.0,0.0,3242896.0,0.0,0.0,1.0
新北市石碇區格頭里,新北市,65000190,石碇區,65000190-012,格頭里,1107,107.3,53.01,52.27,11.83,40.44,341.86,86,727,294,6,39,218,99,269,176,197,3,14,324,534,1,82,0,0,2,532.0,-,-,-,-,-,-,-,1.0,0.0,1.0,1.0,0.0,0.0,20884637.0,0.0,0.0,1.0
新北市石碇區永安里,新北市,65000190,石碇區,65000190-011,永安里,935,104.6,15.52,48.41,16.51,31.9,193.27,104,630,201,0,25,203,62,224,142,152,1,22,281,430,1,60,0,0,4,396.0,-,-,-,-,-,-,-,1.0,0.0,0.0,1.0,0.0,0.0,60248310.0,0.0,0.0,0.0
新北市石碇區永定里,新北市,65000190,石碇區,65000190-007,永定里,653,121.36,98.83,36.9,7.76,29.14,375.68,37,477,139,1,17,88,46,192,145,114,2,12,219,265,0,70,1,1,0,268.0,-,-,-,-,-,-,-,1.0,0.0,1.0,1.0,0.0,0.0,6607866.0,0.0,0.0,1.0
新北市石碇區潭邊里,新北市,65000190,石碇區,65000190-002,潭邊里,867,113.02,101.1,45.96,7.74,38.22,493.48,46,594,227,3,26,183,77,263,118,131,3,16,238,395,0,100,0,-3,8,418.0,-,-,-,-,-,-,-,1.0,0.0,1.0,1.0,0.0,0.0,8576570.0,0.0,0.0,1.0
新北市石碇區烏塗里,新北市,65000190,石碇區,65000190-004,烏塗里,640,138.81,62.78,49.18,7.46,41.72,559.37,32,429,179,3,22,86,56,182,111,126,2,20,165,288,0,87,0,-1,-8,327.0,-,-,-,-,-,-,-,1.0,0.0,1.0,1.0,0.0,0.0,10195781.0,0.0,0.0,0.0
新北市石碇區石碇里,新北市,65000190,石碇區,65000190-001,石碇里,420,115.38,1237.84,41.89,11.15,30.74,275.76,33,296,91,2,18,78,33,140,56,58,0,2,139,160,0,46,0,-1,9,172.0,-,-,-,-,-,-,-,1.0,0.0,1.0,1.0,0.0,0.0,339331.0,0.0,0.0,1.0
新北市石碇區豐林里,新北市,65000190,石碇區,65000190-010,豐林里,331,117.76,289.09,39.08,9.24,29.83,322.73,22,238,71,0,9,62,30,103,57,42,3,3,120,129,0,37,0,-1,-2,118.0,-,-,-,-,-,-,-,1.0,0.0,1.0,1.0,1.0,0.0,1145065.0,0.0,0.0,1.0
新北市石碇區豐田里,新北市,65000190,石碇區,65000190-006,豐田里,423,137.64,30.73,57.25,8.55,48.7,569.57,23,269,131,6,15,62,32,114,61,97,5,8,116,200,0,38,0,0,-3,211.0,-,-,-,-,-,-,-,1.0,0.0,1.0,0.0,0.0,0.0,13765834.0,0.0,0.0,0.0
新北市石碇區隆盛里,新北市,65000190,石碇區,65000190-003,隆盛里,733,129.06,172.42,42.33,10.49,31.84,303.7,54,515,164,1,26,125,70,207,130,111,2,7,234,310,1,72,0,-2,-4,298.0,-,-,-,-,-,-,-,1.0,0.0,1.0,1.0,1.0,0.0,4251566.0,0.0,0.0,2.0
新北市石門區乾華里,新北市,65000220,石門區,65000220-007,乾華里,321,136.03,35.46,43.95,5.83,38.12,653.85,13,223,85,0,12,53,27,93,57,61,0,5,93,147,0,41,0,-1,-1,145.0,-,-,-,-,-,-,-,1.0,0.0,1.0,1.0,0.0,0.0,9053512.0,0.0,0.0,0.0
新北市石門區富基里,新北市,65000220,石門區,65000220-002,富基里,1465,95.07,318.25,37.69,10.62,27.07,254.87,113,1064,288,1,23,286,120,505,217,191,4,3,422,681,0,131,0,3,0,541.0,-,-,-,-,-,-,-,1.0,0.0,0.0,1.0,0.0,0.0,4603887.0,0.0,0.0,1.0
新北市石門區尖鹿里,新北市,65000220,石門區,65000220-006,尖鹿里,1627,113.24,338.34,35.47,11.07,24.4,220.3,133,1201,293,0,35,328,124,451,296,248,2,10,512,735,1,144,0,-2,-11,632.0,-,-,-,-,-,-,-,1.0,1.0,1.0,1.0,1.0,0.0,4809380.0,1.0,0.0,3.0
新北市石門區山溪里,新北市,65000220,石門區,65000220-004,山溪里,934,127.8,90.79,40.03,9.6,30.43,317.19,64,667,203,1,23,155,63,271,167,185,3,1,274,449,0,84,0,0,-4,358.0,-,-,-,-,-,-,-,1.0,1.0,1.0,1.0,0.0,0.0,10289051.0,1.0,0.0,1.0
新北市石門區德茂里,新北市,65000220,石門區,65000220-001,德茂里,1237,111.45,264.27,36.08,12.43,23.65,190.27,113,909,215,0,25,231,76,398,247,143,1,3,352,575,0,114,1,0,-3,445.0,-,-,-,-,-,-,-,1.0,0.0,0.0,1.0,0.0,0.0,4681435.0,0.0,0.0,0.0
新北市石門區石門里,新北市,65000220,石門區,65000220-005,石門里,1694,104.84,360.57,36.83,10.66,26.17,245.45,132,1238,324,4,45,408,131,480,251,241,0,1,550,775,1,120,0,-2,-6,674.0,-,-,-,-,-,-,-,1.0,1.0,1.0,1.0,1.0,0.0,4698691.0,1.0,0.0,3.0
新北市石門區老梅里,新北市,65000220,石門區,65000220-003,老梅里,2263,104.98,567.54,35.1,9.19,25.91,281.82,154,1675,434,2,59,442,176,708,418,296,1,6,695,1048,1,199,0,2,-16,836.0,-,-,-,-,-,-,-,1.0,0.0,0.0,1.0,0.0,0.0,3987907.0,0.0,0.0,2.0
新北市石門區茂林里,新北市,65000220,石門區,65000220-008,茂林里,621,116.38,123.03,37.39,7.74,29.65,382.86,35,452,134,0,24,126,56,169,115,89,1,5,175,301,0,65,0,0,-8,208.0,-,-,-,-,-,-,-,1.0,0.0,1.0,1.0,0.0,0.0,5048313.0,0.0,0.0,2.0
新北市石門區草里里,新北市,65000220,石門區,65000220-009,草里里,1031,105.38,177.39,37.47,12.8,24.67,192.71,96,750,185,1,7,174,66,292,254,131,3,7,295,499,0,74,0,-2,1,377.0,-,-,-,-,-,-,-,1.0,0.0,1.0,0.0,0.0,0.0,5812588.0,0.0,0.0,1.0
新北市萬里區中幅里,新北市,65000280,萬里區,65000280-009,中幅里,1264,99.06,310.35,37.99,14.85,23.14,155.88,136,916,212,1,17,222,100,355,252,152,0,29,357,553,0,117,0,0,-11,370.0,-,-,-,-,-,-,-,1.0,1.0,1.0,0.0,0.0,0.0,4073129.0,0.0,0.0,0.0
