,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,村里代碼,村里名稱,人口數,性比例,人口密度,扶養比,扶幼比,扶老比,老化指數,0-14歲人口數,15-64歲人口數,65歲以上人口數,15歲以上博士人口數,15歲以上碩士人口數,15歲以上大學院校人口數,15歲以上專科人口數,15歲以上高中職人口數,15歲以上國中初職人口數,15歲以上小學人口數,15歲以上自修人口數,15歲以上不識字人口數,15歲以上未婚人口數,15歲以上有偶人口數,15歲以上離婚人口數,自然增加人數,社會增加人數,總戶數,綜合所得總額,綜合所得平均數,綜合所得中位數,綜合所得第一分位數,綜合所得第三分位數,綜合所得標準差,各類所得金額合計,各類所得金額薪資所得,106green,m106300,m106300s,m106500,m106500s,fire,police,primary,secondary,gym,area,名稱,multiHospital,1
新北市三重區福田里,新北市,65000020,三重區,65000020-016,福田里,3692,101.97,67369.8,26.18,11.83,14.35,121.39,346,2926,420,6,184,874,364,1001,571,319,5,22,1671,1631,244,25,-64,1257,530201.0,660.0,538.0,347.0,832.0,569.46,864272.0,698752.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,42706.0,0.0,0.0,1.0
新北市三重區福祉里,新北市,65000020,三重區,65000020-008,福祉里,5767,93.65,34170.56,34.52,19.5,15.02,77.03,836,4287,644,29,395,1465,618,1365,616,414,12,17,2685,2412,428,4,-35,2304,1911795.0,820.0,594.0,376.0,1011.0,774.07,1720048.0,1389513.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,165971.0,1.0,0.0,0.0
新北市三重區福隆里,新北市,65000020,三重區,65000020-094,福隆里,4829,91.63,31908.92,33.84,20.23,13.61,67.26,730,3608,491,22,244,1124,512,1204,612,355,4,22,2256,2026,339,9,-11,1825,405019.0,668.0,506.0,333.0,809.0,672.89,1161978.0,923344.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,151093.0,1.0,0.0,0.0
新北市三重區秀江里,新北市,65000020,三重區,65000020-070,秀江里,1453,96.62,59228.76,36.95,15.65,21.3,136.14,166,1061,226,5,51,270,150,351,253,190,1,16,649,594,117,-4,-28,550,239326.0,612.0,476.0,310.0,779.0,524.78,288792.0,233436.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,22795.0,1.0,0.0,0.0
新北市三重區立德里,新北市,65000020,三重區,65000020-116,立德里,3585,95.05,31693.13,33.32,15.54,17.78,114.35,418,2689,478,9,148,805,351,910,546,367,9,22,1635,1548,246,8,-19,1318,969308.0,772.0,580.0,364.0,954.0,651.53,724282.0,563136.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,112268.0,1.0,2.0,3.0
新北市三重區維德里,新北市,65000020,三重區,65000020-084,維德里,3157,95.97,39619.49,38.59,19.4,19.18,98.87,442,2278,437,6,118,638,300,814,490,336,5,8,1406,1316,278,6,0,1177,448501.0,671.0,525.0,346.0,822.0,586.95,633820.0,515313.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,80114.0,1.0,0.0,0.0
新北市三重區自強里,新北市,65000020,三重區,65000020-050,自強里,1893,94.75,63771.73,34.64,13.44,21.19,157.67,189,1406,298,3,52,394,196,482,306,258,3,10,822,749,196,5,-20,751,660423.0,792.0,566.0,349.0,955.0,1067.27,373868.0,293396.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,35225.0,1.0,2.0,0.0
新北市三重區菜寮里,新北市,65000020,三重區,65000020-024,菜寮里,2373,93.24,56537.69,38.37,18.66,19.71,105.63,320,1715,338,9,112,472,233,629,323,254,4,17,1074,985,192,8,3,908,427729.0,705.0,538.0,358.0,849.0,650.31,452615.0,377303.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,46037.0,1.0,0.0,1.0
新北市三重區萬壽里,新北市,65000020,三重區,65000020-066,萬壽里,2123,94.59,68395.62,31.62,12.03,19.59,162.89,194,1613,316,7,85,487,229,550,310,241,5,15,980,862,162,5,-46,834,274382.0,959.0,563.0,338.0,941.0,3426.43,465748.0,399962.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,27690.0,1.0,0.0,0.0
新北市三重區谷王里,新北市,65000020,三重區,65000020-004,谷王里,1014,110.37,1709.38,38.34,13.64,24.69,181.0,100,733,181,2,38,192,96,275,143,153,1,14,429,448,74,0,18,350,1951658.0,976.0,723.0,395.0,1289.0,880.35,223993.0,153952.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,252959.0,1.0,0.0,1.0
新北市三重區過田里,新北市,65000020,三重區,65000020-010,過田里,9668,122.66,64643.82,28.94,12.3,16.64,135.36,922,7498,1248,29,402,1806,1016,2862,1755,808,14,54,4294,3234,1740,-52,67,5163,917388.0,857.0,600.0,378.0,1078.0,789.66,1810083.0,1453846.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,150570.0,1.0,0.0,1.0
新北市三重區重新里,新北市,65000020,三重區,65000020-046,重新里,1531,95.53,42569.16,41.63,15.73,25.9,164.71,170,1081,280,5,70,324,150,415,199,182,3,13,697,621,114,1,13,611,801530.0,904.0,577.0,358.0,986.0,1140.48,320840.0,257096.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,33470.0,1.0,2.0,0.0
