,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,村里代碼,村里名稱,人口數,性比例,人口密度,扶養比,扶幼比,扶老比,老化指數,0-14歲人口數,15-64歲人口數,65歲以上人口數,15歲以上博士人口數,15歲以上碩士人口數,15歲以上大學院校人口數,15歲以上專科人口數,15歲以上高中職人口數,15歲以上國中初職人口數,15歲以上小學人口數,15歲以上自修人口數,15歲以上不識字人口數,15歲以上未婚人口數,15歲以上有偶人口數,15歲以上離婚人口數,自然增加人數,社會增加人數,總戶數,綜合所得總額,綜合所得平均數,綜合所得中位數,綜合所得第一分位數,綜合所得第三分位數,綜合所得標準差,各類所得金額合計,各類所得金額薪資所得,107green,m107300,m107300s,m107500,m107500s,fire,police,primary,secondary,gym,area,名稱,multiHospital,1
新北市土城區安和里,新北市,65000130,土城區,65000130-031,安和里,5151,97.05,64973.89,26.97,14.84,12.13,81.73,602,4057,492,14,184,1179,547,1470,771,360,4,20,2313,2242,399,26,-102,1837,1068738.0,767.0,610.0,391.0,963.0,610.36,1068850.0,949755.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,60340.0,0.0,0.0,1.0
新北市土城區平和里,新北市,65000130,土城區,65000130-018,平和里,7226,96.41,82639.52,26.17,14.21,11.96,84.15,814,5727,685,16,274,1669,718,2029,1084,582,10,30,3324,3034,537,4,-111,2457,1441280.0,720.0,562.0,368.0,902.0,579.93,1516772.0,1259492.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,84369.0,0.0,0.0,0.0
新北市土城區廣福里,新北市,65000130,土城區,65000130-028,廣福里,5978,95.87,50816.05,26.89,16.17,10.72,66.27,762,4711,505,23,353,1655,745,1508,571,341,6,14,2725,2629,434,15,-27,2102,1574053.0,883.0,638.0,387.0,1131.0,804.31,1574056.0,1279979.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,102487.0,1.0,2.0,3.0
新北市土城區廣興里,新北市,65000130,土城區,65000130-044,廣興里,3623,91.79,36792.93,28.79,16.74,12.05,71.97,471,2813,339,9,212,907,497,936,359,216,4,12,1663,1543,282,15,-56,1321,954284.0,841.0,635.0,380.0,1079.0,797.23,954797.0,786469.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,114862.0,1.0,2.0,0.0
新北市土城區延吉里,新北市,65000130,土城區,65000130-034,延吉里,4512,102.15,7791.66,30.44,14.37,16.07,111.87,497,3459,556,7,123,832,415,1402,727,466,5,38,1978,1899,418,17,-39,1579,731949.0,678.0,517.0,361.0,827.0,563.77,732580.0,632835.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,592874.0,0.0,0.0,0.0
新北市土城區延和里,新北市,65000130,土城區,65000130-040,延和里,6744,90.83,67831.39,29.94,17.36,12.58,72.48,901,5190,653,17,251,1605,726,1769,936,505,9,25,2985,2900,599,23,-90,2483,1594581.0,834.0,622.0,390.0,1012.0,767.18,1594582.0,1336069.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,114774.0,0.0,0.0,0.0
新北市土城區延壽里,新北市,65000130,土城區,65000130-030,延壽里,4628,99.83,21676.92,30.4,15.02,15.38,102.44,533,3549,546,12,147,955,485,1340,716,413,3,24,2016,1990,440,7,-126,1707,873495.0,720.0,557.0,365.0,878.0,570.89,873495.0,739082.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,199207.0,0.0,0.0,0.0
新北市土城區延祿里,新北市,65000130,土城區,65000130-047,延祿里,4382,99.0,102080.28,28.32,14.96,13.35,89.24,511,3415,456,7,124,926,458,1331,630,363,8,24,1926,1849,408,5,-48,1569,844873.0,754.0,610.0,391.0,953.0,565.36,844873.0,739657.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,57167.0,0.0,0.0,0.0
新北市土城區廷寮里,新北市,65000130,土城區,65000130-019,廷寮里,5123,99.34,3104.99,28.24,15.92,12.32,77.36,636,3995,492,9,184,1159,476,1499,726,395,5,34,2349,2200,406,21,6,1740,1058758.0,768.0,599.0,376.0,956.0,699.92,1080935.0,884733.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1690633.0,0.0,0.0,1.0
新北市土城區復興里,新北市,65000130,土城區,65000130-035,復興里,4750,97.51,27236.08,28.38,14.08,14.3,101.54,521,3700,529,17,255,1139,490,1211,690,400,7,20,2106,2073,358,18,-3,1701,1188898.0,843.0,616.0,397.0,1026.0,754.6,1188901.0,978277.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,149319.0,1.0,4.0,0.0
新北市土城區日和里,新北市,65000130,土城區,65000130-007,日和里,6045,95.88,9500.27,31.44,17.05,14.39,84.44,784,4599,662,15,259,1242,607,1701,867,519,19,32,2713,2593,474,18,-64,2190,1267488.0,780.0,596.0,385.0,963.0,661.27,1267488.0,1072319.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,534559.0,1.0,2.0,1.0
新北市土城區日新里,新北市,65000130,土城區,65000130-006,日新里,4859,97.36,24019.26,32.94,15.08,17.87,118.51,551,3655,653,17,199,1081,493,1337,655,488,5,33,2142,2067,406,7,-46,1770,1041965.0,763.0,577.0,357.0,974.0,714.99,1042165.0,881194.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,217132.0,1.0,2.0,1.0
新北市土城區明德里,新北市,65000130,土城區,65000130-043,明德里,6059,85.69,39322.96,25.5,15.18,10.31,67.94,733,4828,498,41,488,1878,765,1369,493,270,6,16,2689,2732,435,7,38,2417,2203277.0,1100.0,765.0,426.0,1426.0,1311.28,2205468.0,1788736.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,166098.0,1.0,2.0,0.0
新北市土城區柑林里,新北市,65000130,土城區,65000130-009,柑林里,3712,93.53,6372.25,32.19,21.05,11.15,52.96,591,2808,313,19,208,882,455,933,377,227,6,14,1663,1643,266,13,97,1420,1028995.0,1005.0,730.0,408.0,1350.0,870.1,1028995.0,857129.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,630557.0,1.0,2.0,0.0
新北市土城區樂利里,新北市,65000130,土城區,65000130-027,樂利里,5316,95.01,61583.37,25.85,12.69,13.16,103.73,536,4224,556,21,250,1355,552,1433,761,378,7,23,2360,2340,405,13,-92,1978,1209659.0,765.0,568.0,375.0,953.0,650.92,1209659.0,1036242.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,71628.0,1.0,2.0,0.0
新北市土城區永富里,新北市,65000130,土城區,65000130-038,永富里,5534,97.5,37338.16,27.36,15.21,12.15,79.88,661,4345,528,10,168,1159,573,1645,855,429,6,28,2515,2261,522,13,-63,1958,990344.0,702.0,553.0,373.0,870.0,534.28,990376.0,880572.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,168350.0,0.0,0.0,1.0
新北市土城區永寧里,新北市,65000130,土城區,65000130-021,永寧里,8663,99.42,3714.6,32.66,18.41,14.26,77.45,1202,6530,931,21,306,1865,875,2453,1163,721,12,45,3887,3634,762,17,-96,3203,1961549.0,822.0,613.0,377.0,1040.0,743.51,1961687.0,1667825.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2672422.0,0.0,0.0,2.0
新北市土城區永豐里,新北市,65000130,土城區,65000130-014,永豐里,4638,94.79,34341.56,31.43,17.74,13.69,77.16,626,3529,483,14,243,1145,515,1172,564,327,7,25,2059,2047,314,20,-29,1651,1263564.0,959.0,659.0,403.0,1192.0,972.96,1276683.0,1057396.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,156269.0,0.0,0.0,0.0
新北市土城區沛陂里,新北市,65000130,土城區,65000130-022,沛陂里,4788,103.92,2649.19,29.2,16.65,12.55,75.36,617,3706,465,12,192,1022,473,1310,709,416,4,33,2069,2071,428,23,8,1865,1162864.0,820.0,623.0,380.0,981.0,790.28,1219775.0,982256.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1823414.0,0.0,0.0,1.0
新北市土城區清化里,新北市,65000130,土城區,65000130-015,清化里,1687,111.14,339.44,32.0,12.91,19.09,147.88,165,1278,244,5,44,342,184,522,243,171,0,11,729,718,147,-1,-21,623,358948.0,845.0,579.0,373.0,978.0,1635.11,358948.0,269519.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4850454.0,1.0,0.0,1.0
新北市土城區清和里,新北市,65000130,土城區,65000130-013,清和里,6496,100.25,14012.84,28.03,13.68,14.35,104.9,694,5074,728,4,190,1289,661,1917,1073,621,7,40,2854,2740,593,27,-86,2235,1126809.0,682.0,542.0,355.0,867.0,522.36,1126809.0,997672.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,473673.0,1.0,0.0,2.0
新北市土城區清水里,新北市,65000130,土城區,65000130-012,清水里,8475,95.37,78714.93,26.89,14.93,11.96,80.14,997,6679,799,17,299,2075,962,2394,1126,565,8,32,3850,3648,650,30,-53,2952,1761834.0,747.0,582.0,373.0,945.0,589.9,1761837.0,1529124.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,107899.0,0.0,0.0,0.0
新北市土城區清溪里,新北市,65000130,土城區,65000130-016,清溪里,7172,98.07,25759.09,29.81,14.24,15.57,109.28,787,5525,860,19,349,1768,830,1946,888,537,10,38,3156,3045,605,-4,-68,2721,1649417.0,860.0,621.0,380.0,1062.0,824.49,1649464.0,1356581.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,278520.0,0.0,0.0,1.0
新北市土城區瑞興里,新北市,65000130,土城區,65000130-011,瑞興里,3229,94.99,51783.31,34.21,13.76,20.45,148.64,331,2406,492,6,155,704,321,864,461,354,9,24,1355,1418,279,-6,-61,1249,652948.0,751.0,589.0,370.0,967.0,639.32,652948.0,557071.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,64790.0,1.0,4.0,0.0
新北市土城區祖田里,新北市,65000130,土城區,65000130-026,祖田里,1753,106.72,412.97,29.28,13.79,15.49,112.3,187,1356,210,3,41,340,127,521,323,183,0,28,795,730,132,-2,-2,610,314021.0,681.0,564.0,357.0,832.0,535.66,314021.0,266239.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3660650.0,0.0,0.0,1.0
新北市土城區裕生里,新北市,65000130,土城區,65000130-036,裕生里,5798,95.15,17815.5,31.89,16.15,15.74,97.46,710,4396,692,17,265,1315,653,1605,684,518,8,23,2573,2501,452,13,5,2150,1405055.0,844.0,597.0,390.0,1073.0,756.34,1405333.0,1179993.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,341930.0,1.0,2.0,0.0
新北市土城區貨饒里,新北市,65000130,土城區,65000130-008,貨饒里,4580,96.74,20381.92,29.12,15.11,14.01,92.72,536,3547,497,22,250,1135,486,1189,548,382,8,24,1985,2008,394,19,56,1799,1217281.0,880.0,630.0,384.0,1061.0,931.7,1219828.0,1026615.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,217170.0,1.0,2.0,0.0
新北市土城區金城里,新北市,65000130,土城區,65000130-046,金城里,6375,89.85,109611.42,25.69,15.34,10.35,67.48,778,5072,525,22,257,1596,784,1863,702,342,7,24,2848,2742,546,24,-110,2381,1536030.0,849.0,640.0,386.0,1122.0,716.9,1536030.0,1342221.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,56210.0,0.0,0.0,0.0
新北市土城區長風里,新北市,65000130,土城區,65000130-005,長風里,2114,94.12,36545.31,36.56,14.34,22.22,154.95,222,1548,344,19,144,634,284,508,170,118,3,12,898,917,144,-2,-34,808,594238.0,911.0,644.0,378.0,1175.0,849.37,594364.0,479857.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,49139.0,1.0,0.0,0.0
新北市土城區青山里,新北市,65000130,土城區,65000130-045,青山里,3169,97.45,8658.09,36.24,18.87,17.37,92.03,439,2326,404,10,114,670,329,878,431,283,2,13,1351,1387,276,9,-52,1082,604016.0,744.0,578.0,353.0,950.0,608.85,604016.0,500314.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,286063.0,0.0,0.0,2.0
新北市土城區青雲里,新北市,65000130,土城區,65000130-032,青雲里,3114,94.14,9684.19,33.3,16.61,16.7,100.52,388,2336,390,11,142,690,348,854,399,254,3,25,1391,1296,278,3,-64,1102,694099.0,816.0,602.0,375.0,1002.0,766.84,694099.0,575571.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,281091.0,1.0,0.0,2.0
新北市土城區頂埔里,新北市,65000130,土城區,65000130-023,頂埔里,5233,95.77,4638.86,30.5,15.71,14.79,94.13,630,4010,593,17,194,1115,509,1559,692,476,9,32,2288,2241,453,12,-4,1998,1210797.0,807.0,589.0,367.0,992.0,929.9,1294217.0,994390.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1262781.0,0.0,0.0,1.0
新北市土城區頂新里,新北市,65000130,土城區,65000130-025,頂新里,3097,90.94,30454.41,38.26,23.75,14.51,61.09,532,2240,325,17,223,793,388,722,247,151,6,18,1344,1413,206,11,38,1238,999799.0,1049.0,789.0,440.0,1372.0,926.13,999881.0,864164.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,120433.0,0.0,0.0,0.0
新北市土城區頂福里,新北市,65000130,土城區,65000130-024,頂福里,5547,101.71,13731.42,33.57,17.1,16.47,96.34,710,4153,684,8,169,1047,504,1632,814,586,8,69,2476,2253,493,10,-4,2079,1110137.0,749.0,571.0,376.0,917.0,784.99,1110768.0,945026.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,366214.0,0.0,0.0,1.0
新北市坪林區上德里,新北市,65000200,坪林區,65000200-005,上德里,915,134.02,62.26,41.64,9.91,31.73,320.31,64,646,205,2,18,141,61,270,169,156,5,29,329,433,60,-12,27,331,135815.0,730.0,499.0,332.0,824.0,975.37,135815.0,103985.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,14028159.0,0.0,0.0,2.0
新北市坪林區坪林里,新北市,65000200,坪林區,65000200-002,坪林里,1470,115.86,421.74,44.83,15.76,29.06,184.38,160,1015,295,11,59,276,116,444,152,221,3,28,577,706,97,3,44,482,266387.0,734.0,562.0,348.0,876.0,716.42,266387.0,212452.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3142680.0,1.0,0.0,3.0
新北市坪林區大林里,新北市,65000200,坪林區,65000200-003,大林里,1287,127.79,52.48,51.23,12.81,38.43,300.0,109,851,327,6,45,201,94,322,203,245,9,53,474,637,88,-4,18,479,193302.0,789.0,582.0,359.0,918.0,888.3,193302.0,151215.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,36178166.0,1.0,0.0,2.0
新北市坪林區水德里,新北市,65000200,坪林區,65000200-006,水德里,691,113.93,58.76,46.09,11.21,34.88,311.32,53,473,165,3,18,95,46,206,108,129,7,26,227,358,39,-7,1,279,97526.0,733.0,620.0,417.0,880.0,513.93,97526.0,76883.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,10278074.0,1.0,0.0,0.0
新北市坪林區漁光里,新北市,65000200,坪林區,65000200-007,漁光里,873,116.63,31.64,59.89,7.69,52.2,678.57,42,546,285,2,18,85,65,213,144,272,2,30,196,508,83,-8,29,395,115817.0,777.0,642.0,393.0,1110.0,580.95,115817.0,83124.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,28845864.0,0.0,0.0,1.0
新北市坪林區石??里,新北市,65000200,坪林區,65000200-004,石??里,454,112.15,8.25,43.67,6.65,37.03,557.14,21,316,117,0,12,78,29,109,70,98,5,32,160,203,47,-5,4,198,66502.0,782.0,546.0,351.0,870.0,955.48,66502.0,49455.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
新北市坪林區粗窟里,新北市,65000200,坪林區,65000200-001,粗窟里,922,129.35,29.57,46.58,8.59,38.0,442.59,54,629,239,3,15,139,62,275,134,202,4,34,304,450,75,-8,2,357,161134.0,866.0,599.0,406.0,985.0,929.8,161134.0,115977.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,32976269.0,0.0,0.0,0.0
新北市平溪區十分里,新北市,65000240,平溪區,65000240-011,十分里,943,116.28,452.6,58.22,10.4,47.82,459.68,62,596,285,0,12,94,66,263,202,185,1,58,294,424,87,-18,2,449,106502.0,740.0,574.0,390.0,910.0,610.91,106502.0,81164.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2088422.0,0.0,0.0,2.0
新北市平溪區南山里,新北市,65000240,平溪區,65000240-009,南山里,378,148.68,49.74,57.5,5.42,52.08,961.54,13,240,125,0,6,29,26,111,87,71,0,35,109,163,41,-6,3,199,52795.0,593.0,518.0,317.0,779.0,408.95,52795.0,45841.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7879002.0,0.0,0.0,0.0
新北市平溪區嶺腳里,新北市,65000240,平溪區,65000240-006,嶺腳里,688,123.38,130.14,48.92,9.96,38.96,391.3,46,462,180,0,12,80,57,207,147,107,1,31,239,281,82,-12,4,314,97876.0,704.0,624.0,397.0,957.0,482.98,97876.0,83350.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5239056.0,1.0,0.0,1.0
新北市平溪區平湖里,新北市,65000240,平溪區,65000240-010,平湖里,186,113.79,23.88,51.22,6.5,44.72,687.5,8,123,55,0,2,13,13,63,46,30,1,10,42,95,25,-1,4,93,15634.0,558.0,486.0,270.0,735.0,392.91,15634.0,10418.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7470536.0,0.0,0.0,1.0
新北市平溪區平溪里,新北市,65000240,平溪區,65000240-005,平溪里,265,113.71,97.0,50.57,13.64,36.93,270.83,24,176,65,0,4,24,25,69,65,41,2,11,91,124,15,-1,-1,117,35622.0,660.0,490.0,373.0,894.0,518.38,35622.0,28336.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2780206.0,1.0,0.0,1.0
新北市平溪區新寮里,新北市,65000240,平溪區,65000240-012,新寮里,164,160.32,17.22,57.69,13.46,44.23,328.57,14,104,46,0,1,10,19,35,46,31,1,7,42,84,20,-3,-5,95,14941.0,623.0,548.0,312.0,680.0,556.13,14941.0,13254.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9579999.0,0.0,0.0,0.0
新北市平溪區望古里,新北市,65000240,平溪區,65000240-008,望古里,154,129.85,20.43,54.0,6.0,48.0,800.0,6,100,48,0,3,21,9,46,33,27,1,8,39,85,13,-1,-3,103,24388.0,717.0,588.0,394.0,965.0,481.42,24388.0,17902.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7528581.0,0.0,0.0,0.0
新北市平溪區東勢里,新北市,65000240,平溪區,65000240-007,東勢里,446,129.9,23.26,59.29,6.43,52.86,822.22,18,280,148,2,6,35,33,92,113,119,2,26,103,250,24,-6,3,243,60683.0,879.0,605.0,376.0,1025.0,895.5,60683.0,50690.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,19161631.0,1.0,0.0,0.0
新北市平溪區白石里,新北市,65000240,平溪區,65000240-003,白石里,273,121.95,216.14,46.77,9.68,37.1,383.33,18,186,69,0,5,34,14,77,69,47,1,8,102,112,26,1,5,129,36358.0,519.0,481.0,323.0,649.0,312.34,36358.0,29977.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1242660.0,1.0,0.0,1.0
新北市平溪區石底里,新北市,65000240,平溪區,65000240-004,石底里,497,120.89,147.33,56.78,10.09,46.69,462.5,32,317,148,0,12,61,37,140,88,94,1,32,169,207,47,-8,17,220,87490.0,761.0,539.0,349.0,863.0,842.57,87490.0,70227.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,3349839.0,1.0,0.0,2.0
新北市平溪區菁桐里,新北市,65000240,平溪區,65000240-002,菁桐里,256,118.8,251.96,40.66,8.79,31.87,362.5,16,182,58,0,4,22,19,78,67,45,0,5,84,117,21,-6,-10,125,29582.0,616.0,547.0,407.0,747.0,363.56,29582.0,26162.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1018833.0,1.0,0.0,2.0
新北市平溪區薯榔里,新北市,65000240,平溪區,65000240-001,薯榔里,416,122.46,108.54,52.38,7.69,44.69,580.95,21,273,122,0,3,40,39,105,91,95,1,21,129,183,41,-4,-7,205,48110.0,559.0,474.0,350.0,680.0,394.39,48110.0,42331.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3824539.0,0.0,0.0,1.0
新北市新店區下城里,新北市,65000060,新店區,65000060-013,下城里,3451,104.44,1198.54,39.1,15.92,23.18,145.57,395,2481,575,46,259,936,364,855,331,239,9,17,1409,1586,254,-7,75,1409,2348448.0,2348.0,801.0,413.0,1949.0,7951.06,2517496.0,1476963.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2631030.0,0.0,0.0,0.0
新北市新店區中央里,新北市,65000060,新店區,65000060-054,中央里,5901,87.39,24975.56,41.65,12.89,28.76,223.09,537,4166,1198,123,784,2158,750,1086,244,204,5,10,2301,3010,290,0,13,2659,3167666.0,1429.0,872.0,432.0,1820.0,1696.8,3318026.0,2264647.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,386417.0,1.0,0.0,0.0
新北市新店區中山里,新北市,65000060,新店區,65000060-052,中山里,4791,83.0,4723.02,41.04,14.45,26.58,183.91,491,3397,903,115,662,1742,602,815,207,145,5,7,1817,2447,324,-4,-24,2300,2884846.0,1694.0,1050.0,502.0,2068.0,2864.8,2980265.0,2203119.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1068118.0,1.0,2.0,1.0
新北市新店區中正里,新北市,65000060,新店區,65000060-044,中正里,6414,86.56,30045.39,46.57,14.1,32.47,230.31,617,4376,1421,61,546,1892,839,1511,524,380,15,29,2650,2874,466,-33,-130,2661,2035066.0,1029.0,711.0,398.0,1292.0,1132.18,2058737.0,1575516.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,202290.0,1.0,0.0,2.0
新北市新店區中興里,新北市,65000060,新店區,65000060-037,中興里,5329,89.04,12396.11,41.09,13.42,27.67,206.11,507,3777,1045,67,557,1726,675,1118,371,285,4,19,2145,2549,318,-4,-54,2320,1860153.0,1017.0,692.0,382.0,1272.0,1127.21,1863493.0,1486301.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,455894.0,0.0,0.0,0.0
新北市新店區中華里,新北市,65000060,新店區,65000060-045,中華里,4480,88.0,12680.15,46.26,15.44,30.82,199.58,473,3063,944,49,430,1446,519,962,323,247,7,24,1777,2126,305,0,-30,1985,1748687.0,1210.0,714.0,397.0,1490.0,1975.15,1775172.0,1350727.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,406990.0,1.0,0.0,0.0
新北市新店區五?里,新北市,65000060,新店區,65000060-041,五?里,7689,87.17,13221.65,36.99,12.83,24.16,188.33,720,5613,1356,99,723,2515,969,1784,491,341,19,28,3181,3497,597,8,164,3307,3228431.0,1169.0,702.0,397.0,1361.0,2021.44,3386770.0,2448539.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
新北市新店區仁愛里,新北市,65000060,新店區,65000060-046,仁愛里,2080,86.38,30956.53,44.44,12.57,31.88,253.59,181,1440,459,38,196,660,256,486,126,131,2,4,868,933,149,-4,-17,931,647697.0,933.0,635.0,375.0,1185.0,957.83,647913.0,471724.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,68331.0,1.0,0.0,0.0
新北市新店區信義里,新北市,65000060,新店區,65000060-008,信義里,6504,91.69,33617.79,30.52,7.04,23.48,333.33,351,4983,1170,106,678,1966,822,1550,534,457,13,27,2505,3063,581,-23,179,3170,2663752.0,1140.0,692.0,395.0,1398.0,1406.42,2702269.0,2104564.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,201673.0,1.0,3.0,0.0
新北市新店區公崙里,新北市,65000060,新店區,65000060-016,公崙里,12683,93.87,10826.97,33.82,17.28,16.53,95.67,1638,9478,1567,92,861,3389,1687,3219,1067,690,8,32,5358,5701,1028,20,415,5000,4035947.0,1003.0,707.0,418.0,1277.0,970.52,4036240.0,3340078.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1735155.0,1.0,0.0,2.0
新北市新店區吉祥里,新北市,65000060,新店區,65000060-057,吉祥里,4903,92.2,38103.16,35.59,12.5,23.09,184.73,452,3616,835,41,311,1558,740,1270,321,191,7,12,1995,2204,441,-17,-6,1834,1280027.0,853.0,644.0,383.0,1061.0,800.3,1281464.0,1062028.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138506.0,1.0,0.0,0.0
新北市新店區和平里,新北市,65000060,新店區,65000060-053,和平里,965,95.34,30639.78,39.86,15.36,24.49,159.43,106,690,169,6,17,161,83,315,136,113,5,23,403,348,110,9,-1,402,123758.0,688.0,542.0,353.0,814.0,582.33,123850.0,109236.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,22998.0,1.0,2.0,0.0
新北市新店區員潭里,新北市,65000060,新店區,65000060-023,員潭里,5312,96.23,1164.14,34.45,14.43,20.02,138.77,570,3951,791,23,248,1253,654,1579,583,355,14,33,2220,2274,532,-1,55,2253,1329278.0,863.0,669.0,417.0,1111.0,707.96,1370302.0,1144822.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4747868.0,0.0,0.0,0.0
新北市新店區國校里,新北市,65000060,新店區,65000060-033,國校里,2658,96.16,13625.81,33.5,13.06,20.44,156.54,260,1991,407,24,185,745,318,719,222,152,10,23,1128,1153,231,-9,-34,1124,786794.0,947.0,662.0,388.0,1189.0,932.79,811320.0,659959.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,335229.0,0.0,0.0,1.0
新北市新店區國豐里,新北市,65000060,新店區,65000060-001,國豐里,3400,84.78,39542.7,44.37,12.53,31.85,254.24,295,2355,750,33,283,1100,420,803,256,202,4,4,1378,1550,238,-9,-2,1423,1070845.0,943.0,665.0,396.0,1128.0,1012.02,1071036.0,852046.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,83254.0,1.0,2.0,0.0
新北市新店區塗潭里,新北市,65000060,新店區,65000060-021,塗潭里,1069,112.1,127.72,43.88,13.86,30.01,216.5,103,743,223,2,16,154,71,314,214,166,5,24,395,464,122,-4,-1,358,134071.0,706.0,523.0,317.0,802.0,857.31,134071.0,100708.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,8058661.0,0.0,0.0,1.0
